,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
206929,67951,11421,5445,27934,8472,7810,6095,50855,29439,29444,8782,26098,22579,31973,10021,26531,17494,11112,17210,7029,11967,10558,24493,10354,40824,30507,7981,29149,57682,32890,29307,28095,1034,4354,3786,60047,12271,6381,20973,10350,9626,6502,59658,34752,22688,8997,21045,22207,30932,13375,18665,21857,14748,10546,5942,9685,9745,17634,9740,36351,36480,6287,30486,56763,31804,20905,20469,1549,3546,2857
207123,71219,11277,4580,25960,9478,8213,7836,51697,30697,28933,8804,28909,21128,32852,7724,24633,18681,9986,16116,5653,11583,10452,23265,9626,37655,29947,7333,27981,52843,28983,28106,27835,1401,5102,3862,61648,12470,6076,20413,12610,9649,8312,59895,33971,22029,9290,18815,19788,32818,11654,16388,23646,14516,9517,4355,9115,10038,16433,9260,31821,34532,6245,28689,50126,27395,18287,21502,1754,3939,2715
207426,73828,11256,5773,29004,11139,8384,7585,50242,30054,27404,9219,24143,18847,31745,8195,25332,18774,12276,17328,6329,11828,10925,27036,11260,41944,31182,8066,28439,60766,30970,29107,29219,926,4811,4175,64218,12163,6398,22019,13377,9862,8061,56744,32736,17897,9916,20366,21384,32738,11882,18244,23466,14942,11700,6645,10284,10519,18653,10027,37309,36142,6375,29474,55358,31835,22415,21915,1638,4055,3009
208024,73674,11401,5912,28780,10817,8360,7875,52422,31173,30242,9967,26566,22615,33048,9503,25834,19378,12248,17319,6670,11939,11062,25935,10948,41613,31518,8405,28256,61343,32773,30927,29619,1457,4731,4518,65073,12291,6600,22097,11901,10275,8236,60487,32690,20646,10263,23413,22139,33603,12797,19520,24416,15483,9967,6154,10252,10569,17002,9920,35780,36944,6377,30656,54817,30859,22132,21312,1996,4402,2988
208125,69388,11451,5469,25759,9519,7143,6695,49115,29243,26494,8727,27138,23728,32277,8528,26091,17197,10018,17023,6993,11977,9928,24104,10226,40369,28205,7701,27130,53280,28078,28344,29472,1154,4784,4115,60771,12303,6386,20022,11194,8107,7216,57522,32288,20563,9563,22990,22081,31540,12809,16562,21840,14491,10481,5097,9900,10344,17858,9207,34712,35186,6337,27565,52184,28303,20092,20730,1733,3643,2899
208226,72342,11421,5508,26691,9783,7404,7257,51024,29080,30493,9575,26382,21606,32051,6946,26831,18492,10098,15872,6778,11799,10574,24033,10669,39947,30229,7865,29023,56294,30195,30000,28076,997,3760,4298,63234,12443,6540,20769,11588,9175,6994,58485,32061,22071,10458,21315,22529,31861,10932,19642,23109,14346,10188,6237,9302,10582,17076,9977,35066,36143,6438,28293,53355,28039,19813,20583,1906,3312,2711
208327,64940,11251,4705,27100,9394,7994,5954,49682,29379,28853,8830,22347,21503,32167,8441,24155,16347,9694,16548,6031,11711,10836,22973,9791,38167,28725,7561,28304,53298,29337,29100,30007,1459,4783,4233,59556,12132,6051,19847,10365,8904,6617,57875,33115,18807,9303,21190,22101,31543,12820,16659,21111,14169,10127,6153,10234,9912,15887,9469,33414,35563,6266,29226,49888,26864,18810,19706,1943,3959,2969
208428,72602,11519,5489,28085,9602,8285,6980,48802,28677,27064,9682,28376,20735,31920,8619,26153,18086,12498,16211,6402,11509,10821,26902,10840,42092,31514,7574,27206,59378,33252,30716,29376,765,4291,4336,63565,12383,6571,20132,12256,9920,6841,54331,33915,19912,10750,22117,20956,31547,12507,21814,21922,15964,10367,5729,9001,10681,17626,10041,35806,36923,6391,28845,57614,34271,23065,20455,1939,3074,3123
208630,73131,11465,5909,28221,11810,8294,7311,51447,29585,28352,9413,28682,23833,32853,8658,25707,18849,11689,17289,6754,11860,10874,26128,10645,41888,30522,8113,29037,55284,32113,30244,30259,836,4399,4567,64787,12321,6307,21660,13734,9787,7704,59843,32839,18566,10670,22678,22992,33113,13026,17466,24008,15695,10452,6750,10434,10440,17913,9444,36340,35864,6413,28616,50753,29795,19844,21761,1397,4212,3112
209127,73691,11270,4793,27624,10712,8465,8079,52347,30170,31333,9517,27789,23135,33859,8937,26102,18864,12589,16997,6679,11706,11109,25652,10731,41051,31291,7678,28213,56808,31636,29976,29569,1529,4291,4240,63935,12259,6172,23159,12607,9717,7988,59752,34437,21668,9855,21184,21950,33198,12519,17373,23833,15708,10868,6364,10610,10297,18479,9923,35856,36830,6226,29152,53622,31946,20899,23157,1835,3778,2789
209228,72071,11405,5509,27375,9211,8175,7694,51171,30859,28322,9774,26130,21828,33514,7984,26856,18379,11604,16358,6571,11537,10801,24304,10898,40919,30925,7870,28196,60136,32250,29662,29409,1650,5478,4260,63759,12350,6485,20334,11635,10047,8631,59749,33553,21077,9890,20817,21198,32176,11740,19820,23445,15414,10690,5577,9703,10492,17298,9846,36585,37033,6407,28768,57022,34953,22225,21179,2502,5015,2944
209329,69873,11045,5732,27346,9959,7804,7706,50594,30189,28795,9191,27915,22609,32440,7609,23970,17851,12755,16365,6959,11856,10291,24481,10484,40169,30078,7539,28777,57000,29515,30066,29823,1125,5053,4359,62347,12171,6031,21266,11236,9110,7766,59241,34160,19279,8854,23186,22620,31658,11874,16368,23147,15540,10016,5370,9773,9386,16773,9837,36495,36478,6101,28937,54028,30038,22218,22104,1127,4762,2781
209834,74257,11444,5606,28891,10454,7965,8598,52725,31248,30760,9929,23015,23075,31827,11406,26192,18912,12922,16932,6275,11854,10835,27878,10915,42763,31511,8440,29097,64843,31647,29458,29849,1757,3751,4476,64644,12433,6551,22248,11588,9954,8394,60647,35609,21612,9852,23696,21697,32897,14199,17611,24192,16152,10356,4749,9567,10582,18641,10061,37130,37209,6158,31030,59621,31416,21186,22196,2296,3371,3172
209935,68274,11319,4985,27364,8487,7619,7177,51902,30129,31077,8843,23427,21017,32231,8671,23477,18775,8785,16550,6158,11702,10086,23450,9606,38580,28768,7366,27742,52005,26448,27934,29782,822,2734,3862,61527,12278,6049,20301,9997,8126,6877,59883,33600,19978,8956,22552,21291,32157,12442,16460,23169,12920,11198,6182,9284,10094,15756,9275,34316,32439,5826,29498,52846,25709,17499,21545,1501,1477,2779
210011,72051,11145,5455,27444,10554,8207,7937,51712,29416,28963,8883,24836,21764,31316,9071,25962,18420,10528,16846,6767,12088,10597,23423,10258,39563,29833,8081,28139,57218,29892,29964,28066,1149,5865,4279,63123,12387,6137,20806,11562,9444,8401,59910,32794,20528,9860,22410,22095,32302,12843,16920,23085,14564,10211,4804,10212,9991,16116,9575,35023,34707,6277,29674,53145,29112,19581,19435,1650,5410,3079
210112,73613,11506,6066,29594,10957,8017,7258,52015,31844,30756,9780,25095,23434,32855,9469,26021,18937,12629,16543,7140,11857,10997,25716,11121,41338,31748,8289,28869,63565,32654,30012,29910,701,5454,4377,64063,12133,6347,22929,11927,9091,7149,61068,36806,21805,10176,22651,23220,32797,13311,18489,23623,15554,10397,6626,9933,10280,16799,9883,36083,36364,6290,29320,56176,31057,20568,21938,1339,3927,3108
210415,72430,11479,5750,27262,11025,7955,7038,50641,30027,28430,8960,21585,21929,30759,8144,25933,18057,11677,16307,6848,11812,10275,25395,11079,38933,30189,8049,28168,57891,31514,29826,29734,1533,6370,4362,63489,12539,6433,20206,13915,10051,8129,57577,34073,19022,10368,19870,20403,31256,11659,21385,22362,15546,10029,5125,8763,10439,16967,10029,34300,35133,6510,29142,55661,31125,22281,20618,2182,4577,2932
210617,71954,11117,4900,26894,9782,7685,7399,50527,30214,29138,9001,21815,21708,32220,7522,25266,17312,11417,16920,7123,11589,10128,24669,10393,39737,29096,7655,27997,54643,31059,28285,28816,1324,4544,3901,62846,11912,6243,20070,10776,9363,7294,59138,33672,20711,9873,19954,20629,30549,11989,17284,22709,15127,10789,6819,10360,10369,17896,9682,35212,35534,6098,29353,52440,31214,18699,20959,2204,2847,2607
211114,74840,11182,6193,28745,11172,8207,7854,51311,30135,29978,10000,23489,22194,34415,9514,25564,18920,13367,16875,6554,11225,11009,28783,10910,44052,32550,8514,29436,64418,34302,29250,30272,1840,5483,4570,65621,12326,6591,20933,12302,10109,7682,59012,35044,21547,10027,21805,21139,33204,13038,17450,23337,16054,10464,5552,9756,10424,18788,9990,37240,37481,6257,31882,54957,36500,21584,21930,2191,3832,3274
211215,69866,10984,5450,27743,9751,8079,5358,50796,29014,29635,9818,23492,21251,33395,8849,25294,17678,12877,16994,7259,11793,10294,23917,10090,40199,30256,8237,28336,58273,29503,29356,28796,1408,4412,4483,63476,12222,6471,21797,12020,9198,6153,57009,33691,20605,10038,20558,19455,32566,12329,18696,21843,15860,11869,6015,10880,10304,15788,9651,36102,36245,6320,29686,52900,30008,22246,19755,1876,3692,2831
211316,72068,11399,5395,26594,10436,7466,5223,48887,29584,25589,8788,24885,23037,31494,7955,26473,16844,9313,16157,7357,11371,10565,23930,10522,38965,27883,7537,27520,50670,29618,29588,28255,1111,4619,4083,62374,12461,6161,20676,10822,8687,5936,57634,32024,21080,9477,20137,21990,32128,11875,19905,20983,14530,9587,5628,9114,10308,17731,9434,34320,34128,6242,27274,53587,30072,23165,21441,2519,3476,2733
211417,72819,11075,5832,27084,10635,8090,7107,50338,29514,25389,9198,24453,22321,33476,8419,24505,18406,12165,17244,6866,12014,10606,25075,10891,39870,29384,8390,28206,58693,30356,30407,29614,1834,6073,4529,64236,12240,6528,21004,11562,9131,8254,58931,33480,14632,10019,20416,20668,32745,12084,14619,22907,14707,11304,6397,10295,9889,19298,9742,38229,35969,6412,28798,53031,31292,20949,22298,2326,5550,3156
211619,69254,11337,5052,26486,7690,7988,6178,49550,31570,27988,8924,21440,19727,31452,8489,25384,17708,11378,17176,6388,11761,10639,23736,9665,38627,29765,8025,28174,53090,32087,29327,28307,1110,5583,4341,62797,12342,6496,21159,10280,9415,6581,53904,33795,18465,10245,15297,21386,31155,13180,18313,22436,14565,10914,6057,10270,10357,15690,9878,34565,36107,6094,29543,54204,32595,22371,20548,1567,4555,3137
211720,62797,10964,4669,27800,8877,6703,5442,50031,26228,25886,7879,25820,21934,34025,9281,22858,16995,6474,12215,4990,8524,10374,22949,8088,37334,24553,6970,25677,49036,26694,29844,27176,602,6720,4101,58760,12332,5843,19038,12060,8559,7050,49601,32200,16031,8883,22364,21561,32417,13562,18448,19053,11513,7379,3510,6744,10255,14843,8856,31973,31531,5926,25951,44840,26229,24421,20181,1101,5714,2446
211821,69531,11246,5619,26673,8832,7675,7649,52400,29988,31364,9119,25733,21851,26051,9323,24276,18549,10895,16611,6536,11690,10779,21491,10024,39111,27842,7979,29028,54133,28671,28682,29810,1412,4893,4283,63035,12362,6184,21058,10598,8536,8341,60107,35299,20824,9616,23967,22705,28053,11877,16521,23953,14540,10575,6110,9817,10209,14902,9811,33347,34584,6124,29746,50482,26408,20243,21308,1498,3883,2984
211922,71941,11313,5703,26700,10904,8068,8070,52497,28733,29416,9287,24419,21629,34360,7065,25822,18675,10991,17074,6836,12004,10797,25744,10378,40279,30208,8326,28097,54956,30814,30232,30074,1717,4688,4544,63530,12245,6285,20628,12422,9827,8903,60822,34424,20736,10276,23149,20595,32851,10804,17148,23583,14542,10396,7097,9346,10324,17587,9779,35703,36417,6356,29260,52525,31740,20572,22276,2330,4536,3022
212015,71459,11332,5753,28280,11274,8271,5750,50404,27379,28805,9519,24594,22019,32915,7778,25702,17273,13540,16962,7405,11879,10781,27595,11023,43380,32167,8302,28146,60367,33131,31079,29197,1099,4305,4618,63724,12454,6392,20993,13704,9956,5564,57000,30696,19959,10298,21049,21314,33545,10549,18383,21419,15661,11143,7625,10935,10157,17806,9958,37554,36937,6340,30944,53030,32758,22270,20250,1411,4042,3111
212116,69874,11061,5131,25418,10417,7892,7255,50862,31186,29106,9677,28405,20625,34111,8165,26257,17408,11621,15412,6145,11341,10965,24101,9994,37965,28709,7904,27248,53520,30131,29120,27234,1531,5448,4052,61062,12030,6066,19951,12778,9160,7998,60676,33621,20536,10619,20944,21133,32602,12480,17464,22048,15142,9464,4791,8400,10097,16212,9484,33596,35621,6218,27581,50484,29664,21620,20061,2041,4912,2845
212217,71747,11055,5487,29416,8941,8090,7547,51085,29153,29941,9574,25796,20905,31590,9714,27401,18462,11634,17183,6970,11788,10428,26864,9884,42585,30932,8139,29232,58712,34150,30766,28507,1589,5985,4407,62827,12294,6332,21211,10103,9601,8088,60242,33367,20228,9671,23080,21565,32342,12854,19810,23221,15027,10626,7081,9501,10538,18054,9153,37764,36233,5978,29473,54376,34009,22879,20208,2099,5070,2802
212318,70584,11395,5630,25446,10486,7526,7789,51337,29236,28683,8978,18492,21261,28065,9370,23894,17036,10067,17113,5766,11548,9657,22762,10575,40487,29689,8134,28476,54074,28596,28695,30282,1897,4729,4250,63729,12267,6160,20568,12177,9227,7891,58656,33892,20381,9780,18208,19405,29378,12470,15145,22656,13966,10724,5042,9718,10112,16885,9220,36042,33977,6215,29931,51693,28305,19569,21207,2358,3656,3268
212419,75074,11526,5758,28777,9888,8531,8738,52114,29905,29366,10247,28511,24074,34473,11206,25821,20028,12269,17304,7143,11910,11067,25060,10579,42763,31702,7912,28454,59002,31592,30600,28747,805,4751,4457,64387,12277,6536,22971,11352,9986,9113,59423,34120,20583,10073,24469,23394,32901,14416,17449,24816,15623,11173,6369,10939,10583,17559,10027,38875,37219,6100,31592,56392,34199,21691,20504,1422,3612,3203
212823,68695,10946,5273,26243,9504,8157,7305,50389,30021,28782,8361,23087,21151,33317,8681,25281,17416,12079,15725,5764,10251,10221,23394,10117,38458,29549,7728,28038,58466,29569,29535,28966,1541,5432,3897,62047,12181,6309,20773,10833,9580,7154,58886,32790,19850,9126,19518,21579,32101,13164,18010,21829,14654,9893,4624,7862,9871,16022,9660,36557,34652,6190,27963,55531,30165,20607,21114,2122,4304,3037
213017,69379,11073,5477,26910,8475,8097,6627,51008,30756,27261,8229,23759,22038,31581,8616,25161,17366,9694,16655,6807,11287,10815,22316,9944,38524,31079,8071,28859,53249,28772,29072,28997,1115,2709,4421,62380,12519,6502,20353,10541,9552,6078,57774,34125,18757,9436,19971,22005,31239,12650,17328,22026,14403,9486,4737,8217,10309,15104,10050,32775,36332,6188,30092,53147,29597,19623,19828,1977,2127,2988
213421,72861,11252,5733,27174,10022,8421,7099,51572,31093,29973,10722,23737,23301,34619,9385,24723,18939,12574,17226,6552,11056,10919,26899,10926,41004,32272,7872,26513,57906,31476,29909,30712,830,3443,4645,64979,12332,6591,21111,12306,9639,7358,58521,36494,18872,10431,22726,22519,33362,13094,15742,23956,15832,11478,6060,10856,10629,17978,10038,35405,37075,6308,30163,55329,30791,21248,21677,1166,3080,3217
213522,69990,11168,5812,27057,10073,7739,5622,49517,26173,28576,7704,28280,23070,30473,8393,25239,16996,11282,15872,5785,10487,10276,25493,10133,40328,28689,7957,28290,52827,32248,29054,27608,1551,5776,4460,62797,11982,6367,21187,12386,9024,6567,58463,30620,19921,9841,22476,22098,30708,11959,18418,21529,14331,10049,4900,9322,10199,17297,9808,34313,35505,6466,28508,52611,29495,22229,20030,2030,4585,3068
214019,69135,10797,5296,27153,9403,8133,6616,49948,30309,30370,9867,22244,21853,33803,8466,27615,17959,11258,16863,6080,11703,10573,24333,10725,39185,29492,7989,28089,57083,31327,29947,29249,1064,5174,4108,61485,12396,6508,19929,10877,9414,7815,61141,33037,21520,9647,20423,20054,32580,13157,17857,22985,15339,10054,4569,9783,9905,16569,9764,35995,35102,6138,29514,54262,30660,18828,20875,1943,4485,2959
214221,71515,11416,5771,27984,9752,7812,7982,51768,30300,29622,9737,28899,20790,32628,9171,25898,19065,10998,16933,6712,11768,10142,25356,10783,41018,29257,8567,29298,59405,28787,29688,30673,1219,4176,4339,63703,12279,6554,20811,11834,9299,8472,59800,33520,20641,9317,22564,21271,32613,12900,17318,24425,14214,10467,4933,8717,9715,17300,9608,35732,35161,6228,29782,53932,29210,20943,22361,1360,4217,3173
214423,75304,11296,5736,29239,11769,8373,7016,51295,31504,30181,9781,23704,22537,33854,11062,25334,18736,11275,16896,5753,11457,10780,25380,11025,40691,30521,8110,29449,60905,31329,29203,30612,1166,4639,4510,65235,12271,6577,22087,14328,9765,7329,59486,36217,20269,10632,19843,22997,33113,14028,16380,23498,14642,9834,5071,8382,10297,16715,9897,35442,35672,6519,30240,57001,31141,19597,21462,2250,3972,3258
214524,69209,11074,5535,26303,10479,8175,6090,49046,29181,26461,9165,20025,22255,33936,7448,24178,16351,10338,17471,7025,12168,10828,25751,10453,40116,30462,8059,28261,51852,31780,30204,30362,1126,4668,4349,62728,12416,6351,20975,12377,9282,6339,56119,32716,18230,9516,18012,19890,31707,11088,16853,21391,13963,11497,5664,11350,10019,16283,9576,35674,34910,6292,30776,49622,31911,21156,21514,1254,3874,2993
214625,70986,11110,5376,27211,9811,8163,8509,51211,31188,29583,8926,26314,22848,32658,10178,26703,17991,12324,16839,6439,11422,10753,24260,10219,39982,30896,8198,28883,60994,31432,29297,29449,1532,4977,4177,62802,12376,6427,20810,11125,9104,9213,59408,35906,20709,9990,22547,21849,31790,13382,20019,22836,15585,10321,4995,9098,10346,16399,9546,35915,34672,6311,30231,55939,31101,20172,21957,1675,4585,3080
214726,66021,10885,5337,26600,7255,7530,6739,51147,28244,30465,8508,20424,19753,32573,8134,25929,17282,11404,16041,6192,11461,10138,25040,9338,39543,29587,7500,27911,56040,29273,29709,29312,1389,4986,4443,59725,12327,6291,19034,8027,9158,6795,59456,34310,21469,8439,20247,19516,31943,10263,18851,21203,14680,9446,6476,9419,9353,16690,9455,33171,34503,5968,29826,51567,31402,19025,20697,1223,4008,2557
217126,73125,11436,5490,27630,11157,7934,6365,51476,31102,30561,9569,22937,20528,31535,9652,25616,17834,11877,16595,5874,11816,10809,25555,10635,40452,29047,7996,29176,60624,30812,29523,29840,2010,4738,4386,64081,12335,6148,20621,13509,9526,6212,59833,35365,21822,10348,21255,18900,31938,13612,18371,22366,14677,10128,5536,9428,10347,17235,9621,35492,34860,6166,30250,58170,31631,21176,21481,2675,2876,2848
217429,72871,11466,5923,28621,11061,8503,7573,50635,27661,26896,10242,28809,22101,33753,9191,25365,19366,11613,16859,6370,11800,10628,25429,10865,41036,29987,8388,28320,56423,29671,30501,29287,1504,4717,4446,64735,12364,6435,21504,12999,9920,7425,56253,31508,15115,10470,24455,21980,33537,12499,19196,23524,15145,11216,6459,10313,10107,18565,10023,37004,35671,6347,28582,52972,30711,24227,20660,1813,4133,3046
219231,73275,11210,5413,28872,11337,7684,7382,51927,30335,28048,9483,22600,20732,32988,7625,24047,18140,10643,16739,6478,11957,10434,24703,10418,40303,29750,8177,28949,57030,30435,28905,28366,1227,5037,4354,63424,12124,6325,21601,13192,9308,8163,58127,34762,18271,10351,19953,21652,32835,11940,17033,23301,15416,10146,6798,10123,10126,16843,9711,36032,35565,6448,30069,53585,31145,19237,20913,1563,4326,3194
220721,69772,11252,5190,26597,11148,7520,5859,50658,29819,28454,8542,22130,20884,32112,7434,25771,17410,9913,16357,5692,11214,10483,23035,9946,37233,27268,7382,27287,51139,28875,27949,29557,1283,4281,4185,61744,12267,6276,19942,13408,8929,6640,57967,34438,20732,9833,19237,20327,31625,12156,19504,21207,14182,9688,5601,9149,10342,15716,9329,31967,35012,6311,29706,53867,29042,19383,20254,1556,3247,2945
221319,74076,11292,5868,27866,11467,8047,8089,52096,30060,30536,9601,24830,22608,33316,9050,26165,18823,13097,17579,6023,11859,10606,28194,11090,43617,30655,8639,28565,63616,33623,31144,30740,1838,5391,4630,65671,12433,6582,20880,13459,9847,8411,59445,33763,20471,10203,23903,20901,32753,11969,18705,23453,15847,10627,5603,10055,10006,19177,9995,37665,36061,6515,31241,57480,32037,21158,21955,2277,4972,3025
223929,70766,11313,5332,28676,9235,7988,6073,51484,30712,30347,9809,25050,23081,32618,10084,26331,17557,13181,17113,6869,11726,10879,24808,10416,40496,31319,8127,29402,59491,31527,28452,29465,654,5144,4283,62464,12345,6312,21332,9986,9112,7259,57719,35015,20348,9229,20394,23202,31772,13471,18383,22159,15786,10693,6359,10338,9861,16832,9573,35369,36379,6285,31351,54066,31875,18022,21421,1313,4212,3126
224022,70760,11402,5246,27988,10278,8035,7555,51211,30769,29001,8893,22946,20279,30402,8198,25859,18170,11254,15808,7254,11745,10180,23599,10603,40810,29910,7543,28307,54105,29971,27700,29188,1640,2165,3904,62616,12471,6171,20789,12243,9732,7179,58304,34566,19620,9850,21666,21849,31876,11204,17864,22779,14935,11551,6523,10164,10339,16173,9549,34225,36220,5813,28931,53437,29480,19875,20139,2179,1548,2460
227432,70627,11153,5061,25422,9417,8015,7253,51250,29086,29004,8803,20114,20863,32613,6607,23712,18335,10878,16099,6394,10983,10600,24422,10486,39500,28368,7684,25837,51311,29274,26601,29207,1177,4910,4171,62817,11961,6091,18696,12326,9488,7411,57810,32434,19337,10030,19828,19679,32781,11311,16153,23057,15236,10266,4850,9260,10413,15877,9764,33469,34743,6396,26581,52718,29953,21415,21311,1709,4680,2795
227533,74629,11518,5786,27721,11802,8340,6257,51118,26983,28577,10011,27044,22460,31846,9850,25277,17982,10252,16406,7219,11751,10634,25854,10613,41319,30358,8538,28105,57246,31793,30727,29853,1384,4681,4473,63851,12469,6485,20770,13288,9579,7373,58522,34670,20221,10057,21922,21087,33481,12501,19520,22814,15405,10952,5579,10304,10271,17495,9589,36267,35327,6318,28947,53312,31742,22379,21525,2212,4281,3165
228434,67811,11062,5142,27695,7749,8182,8246,51551,27028,29926,9290,26343,21094,32544,9061,26452,19134,10857,16896,7126,11209,10515,23560,9406,40515,28709,7862,27725,58185,28644,29068,27423,476,3056,4108,61694,12291,6422,21616,8524,10007,7342,60022,32000,21994,9224,24727,22556,32312,13007,18763,24264,15241,10668,7603,11059,10107,16256,9342,35197,33809,5890,29453,54799,28212,20382,18949,935,3451,2898
231928,73757,11433,5898,26662,10959,7927,8990,51275,29715,30647,9453,25631,24075,32690,10023,26007,19197,10615,16716,6569,11795,10644,23946,11161,38541,27807,8251,28609,60479,27685,29630,27970,905,5151,4387,64515,12363,6537,21179,12752,9482,9053,56867,33010,20738,10374,21320,21291,32706,14184,18694,23953,14882,10565,4483,9905,10412,16444,9758,34898,34529,6379,29828,56429,26949,21803,20487,1400,5416,3045
233326,71219,10921,5207,27831,9998,7750,7490,52913,31307,29332,9311,24441,24136,31433,9897,21616,18220,11117,15787,7383,11639,10824,25320,10284,40228,29742,7881,28421,55577,31125,27446,28890,910,2691,4161,62555,12113,6117,22139,11745,9159,7523,61010,34660,19737,9920,22557,23379,32252,13573,14587,23377,15132,10578,6133,9465,9994,17179,9561,36410,35596,6211,30467,52503,31108,18087,20394,1050,2343,2733
236130,73149,11346,5446,26325,11868,7560,6463,51159,29077,30376,8977,22428,21822,32884,8349,26396,18693,9503,15601,5712,11092,10580,23268,10787,37453,28031,8435,28727,55380,29188,29586,29072,1946,5225,4351,63609,12388,6190,20807,13498,8469,8050,59606,34037,20602,10286,22043,20790,32755,11965,17769,23195,13677,9112,5244,9013,10097,16540,9575,35208,34088,6452,29434,54526,27986,22279,20197,2893,4519,3198
237334,70822,11346,5041,26110,10556,8085,6456,50433,30334,28731,8579,26003,23407,33348,9136,25144,18003,10623,16511,7114,11898,10383,24992,10407,38690,30441,7476,27307,51906,29809,28264,28081,1167,4478,4270,62566,12402,6383,19424,12692,8600,6997,58495,34142,19854,9877,20991,22252,32216,12881,18123,22312,14497,10690,6018,10317,9937,16203,9800,33377,35704,6391,26969,50746,29872,20615,20531,1515,3659,3083
238033,73284,11275,5287,27736,10284,8010,6828,50676,31131,26620,9651,27628,22926,33153,7987,25811,18600,11770,16966,7288,12031,10056,24380,10809,41611,30477,8057,28793,54914,30014,30327,27889,1139,4096,4291,62189,12189,6482,21132,11630,8664,7206,57455,32122,19141,9856,21015,21214,32122,12623,19005,23543,15709,11374,6936,11167,9585,16981,9856,38458,36646,6142,28181,52692,29576,22171,20666,1993,2927,2806
239944,67254,11319,4661,27087,7836,8408,7744,50881,30169,28253,8604,27315,23023,32419,8776,25786,18274,11320,16116,6597,11372,10539,23816,9793,40178,29264,6857,27665,55977,30062,27204,27816,490,3995,3741,60538,11963,6084,22105,10001,10008,7772,59197,31714,20108,9502,23640,23260,31936,13531,19786,22975,14737,10399,4833,9434,9939,16033,9586,35792,35644,6049,28394,56481,28872,20130,19655,955,3920,2306
245333,69221,10986,5850,27511,7828,8366,8877,52016,28150,30695,9489,28253,21916,32732,8962,26535,18213,13768,17103,6902,11769,10103,25378,9780,40812,30700,8055,27287,60088,30000,29815,29230,1174,5182,4380,62245,12327,6508,21151,10934,9534,8797,61024,31709,22467,9902,25740,21262,32262,12623,18319,23209,16147,11124,5352,9782,10341,15766,10057,36408,36656,6545,29758,57480,29124,21546,20670,1880,4125,3155
246133,75784,11363,6100,26852,12183,7929,6932,51964,29762,29270,9463,25660,22082,33841,8637,27294,17881,12802,16748,6634,12091,10472,26589,11351,39801,30774,8695,29191,64144,32587,30990,30753,1553,5074,4537,65437,12559,6469,20540,13414,10168,7694,61777,33364,23556,10570,20935,18299,33260,11327,24198,22702,15781,10805,3659,9319,10460,18383,9831,35002,35999,6406,30455,57375,33148,24506,21810,1950,4887,3263
248238,68479,11289,5476,27741,8262,8162,6371,50474,30678,27655,8750,23890,21053,32514,8100,25215,17065,11826,16517,5512,11206,10383,26115,10668,40499,30747,7954,25972,53245,31983,27942,28591,1265,5323,4336,59609,12180,6201,19661,8950,9710,7515,58481,32441,18198,9461,22602,20151,31888,12059,18151,21237,15373,10113,4501,8966,9566,17305,9834,34230,36663,5808,26716,50070,32609,19406,20840,2148,3590,2585
248339,68257,10937,5205,26874,7732,7967,8041,51830,29801,28626,9230,25054,22008,32728,10431,22970,18063,11575,15956,5820,10209,10260,24529,10318,38343,31293,7632,27481,59068,27921,27489,27676,1767,2067,3730,60763,12374,6207,19983,10195,9625,7926,59613,35239,18484,9146,23104,21388,31589,13976,16139,23503,13730,9713,4769,9077,9930,15827,9710,33842,36019,5951,28886,52167,28421,18773,22906,2209,2502,2585
249947,72330,11300,5846,27110,9897,7508,8376,52223,29877,28780,8380,28289,23053,27968,8846,26370,18348,11216,17090,7368,11993,10090,24119,10592,41158,27858,8347,28672,59056,29434,29692,28531,943,5754,4501,63554,12552,6494,20881,11553,9743,8166,59305,33485,20018,10136,23804,21782,30212,12844,21053,23605,14343,10539,6038,10095,10347,16698,9870,37246,34180,6470,29143,56408,28902,22429,20719,1808,4274,3194
250427,68352,11115,4410,25549,9452,7960,8273,50124,31757,27340,8088,26793,21495,31700,7967,25210,17834,10242,15902,5743,10889,10701,23173,8933,38189,27619,6669,27071,47710,30452,27951,29177,1314,6545,4098,61693,12175,6004,20774,12524,9392,8772,57508,34688,19566,9724,20958,19884,31807,12416,18237,22713,14586,9253,5152,9540,10375,16085,9442,35189,33811,6365,28579,46890,31016,19943,20704,1695,5863,2780
250932,72610,11285,5829,27422,11248,7733,6721,49063,29940,25759,8727,26773,22535,31269,9525,24934,18372,9893,16459,6299,10882,10441,21879,10729,39226,28542,8274,28018,55524,27710,29360,28765,593,4525,4366,63344,12421,6305,20214,13257,9550,7825,55843,33655,18954,9883,22802,21269,32736,13018,18630,22972,15019,10035,4519,9023,10343,17056,9656,36418,35566,6463,29485,53245,26623,22036,20299,1330,4579,3187
251833,68050,11000,5281,26390,10438,7063,6385,51276,27878,29107,8682,19014,22182,30765,8850,25910,17332,10597,15435,6858,11272,10694,20656,10167,39069,28120,7805,27965,56677,27808,27858,27564,1997,5396,4109,60128,12341,6152,20692,12733,8076,6744,60063,32294,21377,10245,20269,20529,31072,11688,20964,22304,14556,9088,3998,8434,10102,15066,9737,34051,32928,6338,28856,52216,28893,18973,20997,2174,3696,2706
