,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
192237,244427,372972,2065,9346,3795,6397,2133,25565,5135,2420,756,245339,372256,4068,9612,4060,6397,2118,5286,2768,666
192439,247585,411814,3197,10104,3861,6397,2133,29802,5298,2276,756,248195,405288,2835,9981,4030,6397,2118,5098,2671,666
192540,246565,399597,5957,10259,3930,6393,2121,25403,5291,2392,756,247206,399809,4830,10075,4041,6370,2118,5229,2586,666
192641,244754,397436,2163,10210,3846,6397,2133,30843,5130,2371,756,245374,396764,1633,10081,3987,6397,2118,5165,2756,656
192843,243706,389224,2556,9873,3636,6397,2133,28937,4996,2284,755,243765,391544,2378,9565,3943,6397,2118,4959,2593,662
193239,233075,378199,908,10108,2513,6397,2133,27999,5253,2185,745,239145,380582,1002,9950,3303,6397,2118,5380,2665,665
193441,242872,369632,1778,9275,2629,6397,2133,26306,5027,1934,754,245357,370588,2325,9394,2828,6397,2118,5227,2448,664
193845,244031,405396,1750,9651,3050,6397,2133,22763,5284,2205,751,244359,405042,892,9340,3432,6397,2118,5228,2574,660
194140,244554,399793,2561,10176,3859,6397,2133,30647,5267,2339,756,243746,394304,727,9621,2947,6397,2118,5431,2759,594
194443,244682,401362,2971,9390,3158,6397,2133,22291,4971,2301,756,245138,394466,2280,8896,2746,6396,2118,4944,2422,664
194645,244212,391559,1669,9378,2919,6397,2133,24838,5155,2317,756,243420,395758,757,9218,2090,6397,2118,5121,2597,645
194746,241279,350532,1652,9252,3931,6397,2133,25376,5186,2407,756,243630,363888,1956,8403,3946,6397,2118,5399,2761,656
194847,245377,414746,3465,10123,3298,6397,2133,30490,5038,2286,756,246228,415949,2989,9976,3739,6357,2118,5409,2608,666
195445,247136,411939,5801,10338,3729,6397,2133,28346,5451,2427,756,247166,414023,3776,10015,3330,6397,2118,5517,2597,666
195647,244430,400934,1317,9288,3491,6397,2133,25204,4994,2263,756,243524,397169,601,8832,3279,6397,2118,4879,2424,663
195849,240244,381475,1260,9128,3604,6397,2133,20729,5012,2197,756,243952,375793,1110,8614,3061,6394,2118,5001,2349,666
195950,232392,358847,489,8443,3708,6397,2133,21397,4592,2280,754,236596,364157,391,8876,3786,6397,2118,4691,2652,664
196144,242499,402485,633,8621,3715,6397,2133,23334,4549,2360,744,242397,398493,548,8252,3022,6397,2118,4842,2612,623
196346,245816,399419,2612,9903,3458,6386,2117,25305,5263,2127,756,246702,407527,3434,10020,3705,6397,2118,5281,2371,666
196750,242886,402688,765,9531,3787,6397,2133,28545,5123,2333,756,245514,401407,2320,9701,4006,6397,2118,5466,2720,666
196851,242320,385196,1768,9260,3165,6397,2133,25125,4704,2205,756,245919,393595,1217,9903,3686,6397,2118,5360,2629,665
196952,244190,390684,4512,9532,3920,6397,2133,25093,5374,2274,756,245624,397761,2900,9431,3877,6397,2118,5362,2648,666
197348,245055,403213,1928,9707,3868,6397,2133,28690,5001,2168,754,245945,396832,1261,9598,3587,6397,2118,5388,2566,666
197550,243424,397703,1357,9896,3618,6397,2133,30912,5183,2171,755,246470,394913,2409,10079,3944,6397,2118,5401,2634,666
197651,246200,408695,2329,9983,3665,6397,2133,29994,5368,2395,756,247686,417230,1874,10041,3878,6397,2118,5346,2621,666
198047,245062,400376,1993,9954,3863,6397,2133,24350,5451,2364,756,245547,405027,909,9854,3765,6397,2118,5209,2603,666
198249,245456,401711,3878,9500,3862,6397,2133,31336,5058,2439,756,246565,393194,3063,9239,3632,6397,2118,4986,2704,661
198350,237627,368403,603,9117,2705,6397,2133,23812,5180,2410,755,239317,365466,802,9506,3432,6397,2118,5148,2718,666
198451,244287,388273,1777,9461,3467,6397,2133,26069,4858,2301,756,245661,382705,2335,9496,3442,6397,2118,5047,2458,655
198653,242627,373141,2492,7990,2780,6393,2133,21406,5003,2242,756,243300,375179,4383,8086,2354,6397,2118,4978,2518,666
198855,243697,391440,1410,9426,3639,6397,2133,27567,4924,2268,755,243912,387194,677,9207,3857,6397,2118,5042,2627,666
199150,247007,407250,2871,10086,3838,6397,2133,26261,5127,2429,756,247925,395119,2184,9740,3367,6397,2118,5002,2656,665
199251,239655,376114,1257,9955,3582,6375,2133,25420,4769,2363,756,240508,382585,319,9546,3221,6397,2118,4950,2657,662
199352,245009,378299,2966,10048,3896,6397,2133,28804,5101,2320,756,245487,384303,3465,9658,3495,6397,2118,5185,2611,666
199453,244294,373578,4651,9822,3935,6397,2133,28346,5133,2371,756,244917,380840,3221,9460,3937,6397,2118,5086,2717,666
199655,244351,371682,4787,9281,3889,6381,2127,23212,5256,2384,756,243694,355835,2950,9390,3966,6385,2118,5437,2667,666
199958,239540,348412,2950,8425,3756,6397,2133,27985,5047,2321,756,240689,335888,3031,8554,3672,6397,2118,5113,2574,665
200008,247434,416736,3567,10329,3930,6397,2133,27622,5484,2466,756,246808,420008,2199,9902,3788,6397,2118,4811,2674,663
200109,242478,418456,494,9965,3149,6397,2133,30703,4722,2343,754,247380,422282,1569,9839,3771,6397,2118,5067,2702,666
200210,244413,411259,3168,9976,3905,6397,2130,27529,5013,2229,756,244745,412239,1413,9392,3847,6397,2118,4658,2504,661
200311,240925,390136,600,9658,2811,6397,2133,22197,4971,2122,756,243764,388488,1179,9722,3094,6397,2118,5094,2343,664
200513,235288,381853,689,8800,2781,6397,2133,17179,4889,2258,755,241552,382070,803,8330,2763,6397,2118,5095,2303,666
200614,244605,387206,4396,10100,3463,6380,2120,26666,5155,2212,756,245453,391213,2585,9754,3390,6397,2118,5316,2634,666
200917,244025,387709,3052,9712,3822,6397,2133,27993,4879,2452,752,244948,410117,1387,9360,3057,6397,2118,4951,2791,633
201111,243107,392204,2294,10048,3639,6397,2133,30960,5016,2264,756,244405,391087,2510,10095,3909,6387,2118,5171,2537,666
201414,239243,395326,560,9025,1655,6396,2133,25133,4839,2225,680,242123,398722,497,9220,2038,6397,2118,5195,2481,602
201515,237197,405738,426,8889,2218,6397,2133,28446,5171,2354,753,244281,402696,877,9467,3031,6397,2118,5363,2686,662
201818,246327,398162,4150,9912,3779,6397,2133,28889,5199,2235,756,246843,403892,2418,9947,4125,6397,2118,5194,2436,666
202113,247618,403194,6442,10325,3941,6397,2133,27725,5334,2439,756,247047,393422,4340,9599,3959,6397,2118,5359,2648,666
202719,239615,384271,1283,8977,2887,6397,2133,23585,5042,2151,754,240556,392422,937,9253,3011,6397,2118,4996,2549,665
202820,244657,392920,4233,10317,3924,6397,2133,30395,5217,2377,756,246462,393435,4392,9970,4127,6376,2118,5295,2695,666
203418,246249,382750,3286,10002,3792,6397,2133,28121,5190,2290,756,246332,384892,1690,9720,3422,6397,2118,5284,2560,664
203923,246907,412813,2350,9711,3792,6397,2133,23799,5270,2353,756,247003,407951,1983,9803,3797,6397,2118,5330,2698,666
204016,243873,397314,3204,9983,3804,6397,2133,27217,5218,2101,756,244833,393035,3152,9570,3907,6397,2118,5199,2374,666
204218,234012,363847,519,7028,1281,6397,2133,25333,4255,2232,695,237620,355017,338,7231,1864,6397,2118,4974,2473,583
204319,242989,394091,1765,9636,2914,6397,2133,28114,5361,2322,755,246149,394319,2285,10126,3903,6397,2118,5328,2675,666
204420,243048,392786,3327,10114,3947,6397,2133,33236,5392,2264,756,242742,392166,1882,9745,4074,6397,2118,5407,2704,654
204521,241822,405721,1907,10333,3745,6397,2133,34972,5262,2406,756,243847,396421,2679,10137,3255,6397,2118,5271,2543,666
204622,241845,386446,2780,10019,2943,6397,2133,29697,5245,2207,756,239418,383416,2394,9853,2867,6397,2118,5210,2666,662
205119,244312,369352,2480,9933,3302,6397,2133,26096,5118,2205,756,246252,381679,1440,9423,3046,6387,2118,5163,2548,666
205220,245490,390671,1791,9800,3736,6397,2133,29469,4994,2223,755,245555,393814,1403,9498,3868,6397,2118,4915,2417,663
205725,244533,410697,1490,9652,3800,6397,2133,25765,5041,2413,746,245980,416101,1127,9643,3982,6397,2118,5286,2728,659
205826,229233,392637,44,8338,1632,6397,2133,26517,4458,2299,746,236013,398316,105,8549,1645,6397,2118,4811,2506,657
206222,245790,405072,4187,9786,3946,6385,2133,26748,5280,2410,756,244876,393418,3231,9782,3733,6397,2118,5479,2744,665
206323,247402,406910,4707,10036,3921,6397,2133,27441,5266,2471,756,248383,407979,5254,10141,4127,6397,2118,5244,2717,666
206525,241314,366956,952,9197,2804,6397,2133,22766,5206,2470,752,245450,368951,1590,9228,3542,6393,2118,5251,2668,666
206727,242718,396975,1896,8792,3190,6397,2133,24317,4847,2187,756,245607,391465,3204,9559,3209,6397,2118,5138,2241,666
206828,246140,382201,4300,9731,3904,6383,2133,22724,5144,2340,756,246116,375008,4498,9883,4120,6397,2118,5478,2768,666
206929,240499,403228,1575,9448,3363,6390,2133,24521,4079,2116,756,242629,391612,1796,9122,3166,6397,2118,4969,2462,651
207123,242390,371151,2741,9570,3567,6397,2133,27876,5049,2346,755,242866,371543,3661,9520,3550,6397,2118,5250,2685,662
207426,246795,403656,4276,9645,3838,6397,2133,32336,5230,2390,755,247503,399088,4770,9833,4034,6397,2118,5238,2694,666
208024,246530,409467,2741,10153,3702,6397,2133,32888,5472,2415,756,247851,411619,2849,9956,3989,6397,2109,5460,2719,663
208125,242999,375488,1414,9650,3768,6397,2133,22725,5147,2399,740,244111,378738,1060,9792,3340,6397,2118,5317,2668,630
208226,244395,381702,4044,9846,3944,6397,2133,29780,5336,2433,756,245265,380941,3072,9868,4068,6393,2118,5460,2681,666
208327,241785,373513,957,8956,2992,6397,2133,21416,5221,2129,756,244116,372270,1454,8220,2978,6394,2118,5130,2493,666
208428,246649,402280,3773,10158,3942,6397,2133,29337,5115,2357,756,247649,394794,1827,9893,3682,6397,2118,5205,2635,659
208630,247272,391863,5979,10233,3754,6397,2133,28689,5220,2332,756,248322,403100,5310,10056,4049,6385,2118,5286,2451,666
209127,245946,406480,4129,10169,3897,6397,2133,30156,5285,2281,756,246277,403127,3241,10149,4044,6397,2118,5316,2611,666
209228,245301,409804,2591,10059,3943,6395,2133,30631,5392,2467,756,245251,396227,1639,9913,3643,6397,2118,5258,2744,653
209329,242653,394437,1307,9646,3056,6397,2133,30088,5008,2394,736,245513,390286,1356,9602,3454,6397,2118,4982,2540,623
209834,245423,418617,3268,10332,3673,6397,2133,31156,5374,2162,755,245962,414942,2616,10099,3796,6392,2118,5299,2516,664
209935,239959,366566,1412,9922,3265,6397,2133,29715,5267,1975,755,241711,363928,1399,9678,3071,6397,2118,5278,2182,644
210011,244923,384990,1339,9673,3849,6397,2133,30441,5182,2346,756,246915,386901,2614,9286,4050,6397,2118,5079,2691,666
210112,246553,409493,3126,10175,3213,6397,2133,29539,5165,2297,756,247931,413435,3244,10147,3902,6397,2118,5101,2687,666
210415,246126,390073,5520,9717,3949,6373,2133,27922,5389,2460,756,246528,385649,4565,9499,4115,6392,2118,5332,2796,666
210617,242620,384267,3453,10159,3805,6397,2133,26900,5391,2310,756,244178,382758,2869,9976,4022,6397,2118,5387,2666,666
211114,247062,415838,3294,10272,3785,6397,2133,32741,5224,2367,756,247046,418474,3159,10070,3878,6397,2118,5358,2807,661
211215,245077,396101,2871,9783,3688,6397,2133,22565,5220,2306,756,244372,392839,1468,9206,3192,6397,2118,5030,2498,666
211316,242553,377237,3367,9572,3888,6397,2133,23231,4991,2292,756,244688,369568,4413,10011,3988,6384,2112,5355,2748,666
211417,245205,393106,2091,9926,3427,6397,2133,26712,5041,2475,756,246190,391075,2155,9850,3522,6397,2118,5267,2811,666
211619,244199,386687,2212,9654,3111,6397,2133,22389,5334,2254,752,242388,383282,1389,8944,1614,6397,2118,5337,2591,662
211720,239553,340747,2065,9058,3631,6396,2133,24298,4970,2393,705,240240,337087,1731,8076,3758,6322,2118,4900,2496,586
211821,241879,380849,1758,9787,3596,6397,2133,30288,5315,2361,756,242551,379262,1098,9246,3457,6397,2118,5146,2505,654
211922,246713,392859,2879,10154,3930,6397,2133,27693,5255,2309,756,246310,387864,2494,9791,4093,6396,2118,5193,2610,666
212015,246549,393342,5968,10054,3949,6397,2133,25066,5405,2392,756,247113,399334,4294,9517,4127,6397,2118,5478,2687,664
212116,244331,377542,2818,9592,3902,6397,2130,24250,5162,2327,756,243969,376386,2402,9413,3875,6381,2118,4927,2587,664
212217,243367,408231,1092,10049,3806,6397,2133,28121,5083,2309,756,242857,412117,919,10033,4040,6397,2118,5181,2580,666
212318,244354,370651,2819,9992,3787,6397,2133,29244,4637,2365,756,245348,371175,1931,9693,3975,6393,2118,4684,2488,666
212419,245866,423088,2294,10304,3714,6397,2133,31973,5366,2462,756,247303,410863,1558,10035,3396,6397,2118,5531,2743,653
212823,242750,383648,1008,9723,3071,6397,2133,25223,4746,2280,755,244368,378679,1205,9189,2500,6397,2118,4964,2601,641
213017,245063,372911,1249,9491,3268,6397,2133,27444,5232,2311,756,244592,366966,355,9440,2743,6397,2118,5473,2635,664
213421,246575,405723,2975,10207,3851,6397,2133,29043,5421,2243,756,245853,402443,1487,9698,3474,6397,2118,5422,2526,649
213522,245625,378192,3268,9850,3948,6397,2133,25007,5077,2396,756,244881,377947,1181,9482,3511,6397,2118,4960,2649,665
214019,243155,389172,569,8468,3832,6397,2133,23583,5079,2366,753,244240,392236,690,8486,3329,6397,2118,4841,2571,659
214221,241920,390600,2556,10020,3728,6397,2133,31886,5174,2408,756,242934,397147,1477,10136,3754,6397,2118,5398,2750,666
214423,246703,400551,6851,10348,3949,6397,2133,28729,5133,2436,756,247789,403870,5875,10114,4127,6394,2118,5413,2789,666
214524,243056,378629,3266,9793,3292,6397,2133,21005,5140,2308,756,245502,385050,2784,9244,3465,6397,2118,5324,2502,666
214625,245495,399364,1512,9875,3728,6362,2133,30476,5216,2389,755,245851,399580,856,9847,3475,6396,2118,4783,2622,663
214726,234424,379232,167,9014,2829,6397,2133,23427,4339,2182,755,238196,377802,419,8926,2597,6397,2118,4829,2565,661
217126,246916,394663,4739,10227,3730,6397,2133,26595,4621,2208,756,246839,397297,4409,9878,4086,6397,2118,4788,2695,666
217429,246714,396014,3711,10156,3869,6397,2133,31475,5314,2235,756,247484,395040,2647,9769,4067,6397,2118,4970,2585,666
219231,246004,391123,4884,10187,3918,6397,2133,30102,5203,2383,756,246209,380389,4313,10146,4021,6397,2118,5349,2747,666
220721,244608,371734,4421,9469,3899,6397,2133,24649,5171,2313,756,245849,360443,4192,9389,4076,6397,2118,5231,2662,666
221319,246957,411578,5020,10274,3946,6397,2133,32783,5229,2430,756,247943,414783,3840,9927,4124,6397,2118,5351,2751,666
223929,242875,400483,1606,9399,2605,6358,2133,24052,5051,2184,754,244495,402801,1860,9799,3480,6397,2118,4923,2633,666
224022,244280,378012,3763,10135,3387,6397,2133,32497,5053,2102,756,245078,372527,4210,9887,3573,6397,2118,5118,2133,666
227432,245149,370665,3603,9966,3948,6397,2133,28348,5204,2456,745,244291,357550,1677,9550,3684,6397,2118,5242,2712,665
227533,246675,398581,4241,10172,3880,6397,2133,26752,5371,2365,756,247778,393508,5199,10108,4108,6397,2118,5473,2682,666
228434,238993,394091,327,9770,3283,6397,2133,32231,5167,2129,736,238909,384668,417,8948,2001,6397,2118,5006,2454,626
231928,245779,395886,3376,10029,3811,6373,2133,32835,5360,2348,753,246791,392861,3212,10009,4056,6397,2118,5146,2599,662
233326,244461,387332,2660,10028,3438,6397,2133,27993,5100,2269,756,245515,384302,1740,9572,3485,6397,2118,5316,2622,666
236130,246468,382942,5622,10080,3949,6397,2133,27300,5116,2349,756,247246,376910,5009,9858,4127,6394,2118,5068,2624,666
237334,245639,377410,3508,9748,3934,6397,2133,27368,5199,2371,756,246600,374965,2431,9647,3787,6397,2118,5184,2629,665
238033,242244,393640,1982,9878,3600,6397,2133,27507,5401,2391,756,244505,395134,2528,10035,3481,6397,2118,5411,2738,666
239944,242255,386665,908,9889,3219,6397,2133,26454,5355,2339,685,240745,379036,455,8902,2208,6397,2118,5091,2586,415
245333,242792,407828,2890,10035,3948,6397,2133,27056,5354,2428,756,239532,403307,664,9071,2965,6397,2118,5051,2561,648
246133,247461,409610,4768,10293,3870,6397,2133,28912,5238,2296,756,248061,410859,5573,10205,4108,6392,2118,5313,2731,666
248238,240660,371185,871,9562,3044,6397,2133,24762,5025,2450,743,244386,377155,1026,9332,3567,6397,2118,5192,2570,660
248339,239110,379480,830,9587,3760,6391,2133,28102,5184,2286,756,238216,375353,260,8649,3093,6397,2118,5115,2522,639
249947,242883,396014,2334,10163,3925,6397,2133,28448,5212,2418,755,244466,392613,1609,9926,3931,6397,2118,5504,2816,662
250427,243207,372411,3179,9699,3946,6397,2133,27362,5035,2265,756,242967,366100,1694,9297,3870,6397,2118,5274,2559,660
250932,245970,381692,4058,9840,3944,6385,2133,29653,5285,2376,756,246675,374337,3451,9728,4107,6397,2118,5586,2785,666
251833,243528,364133,4515,9707,3910,6350,2132,24873,5205,2450,740,244062,360355,3470,9285,4107,6375,2089,5454,2748,666
255639,243393,372855,5505,9690,3949,6397,2133,25443,4998,2386,756,244714,365727,4965,9075,3602,6397,2118,5156,2678,665
255740,245094,378103,3298,9954,3864,6397,2133,30867,5203,2341,756,246660,385901,3273,10191,4126,6397,2118,5248,2710,666
256540,245321,412647,2293,9968,3943,6393,2133,31649,5187,2353,756,246825,400077,2489,9904,4102,6397,2118,5239,2676,665
257542,246177,378986,4798,10027,3948,6397,2133,27897,5079,2379,756,246706,371229,2929,9679,4127,6397,2118,4976,2563,666
257845,238459,366684,459,9456,3197,6397,2133,24163,5118,2229,756,239674,364535,160,8622,2552,6397,2118,4798,2438,662
257946,243022,396402,1754,9799,3319,6397,2133,25880,4982,2332,756,245037,396825,1508,9545,3051,6397,2118,5413,2580,665
263436,243792,396023,1866,9960,3795,6397,2133,30720,5296,2382,756,246391,401149,3937,10154,4127,6397,2118,5286,2691,666
268749,244623,394747,1665,9646,3203,6397,2133,25089,4962,2214,756,246005,391812,2239,9776,3320,6397,2118,5280,2576,666
268850,244675,398864,4508,10101,3919,6397,2133,30391,4780,2397,756,244938,392741,1959,9852,3523,6397,2118,4473,2741,658
270332,242741,371855,1628,9900,3094,6385,2133,24571,5027,2313,756,242484,370763,1317,9020,2197,6397,2118,5239,2494,665
274542,245045,382565,3185,10064,3917,6397,2133,28496,5280,2313,756,244810,379802,3079,9137,3885,6397,2118,5409,2711,666
275645,245398,386162,3889,9176,3948,6397,2133,27789,5066,2309,756,246376,380344,2065,9275,3860,6394,2118,5233,2635,662
280739,244512,384917,1500,9392,3945,6397,2133,30119,5207,2373,756,245106,382542,2006,9677,4127,6397,2118,5013,2593,666
280941,246614,389871,4587,10011,3949,6397,2133,28918,5157,2317,756,246378,382265,3646,9717,4113,6393,2118,5297,2683,665
281135,243497,367219,5321,9730,3949,6397,2133,26756,5010,2208,756,244627,364355,3646,9476,4112,6397,2118,5295,2668,665
283543,244392,392420,3222,9489,3920,6397,2133,27013,5148,2187,756,245793,382724,3112,9706,4090,6397,2118,5427,2658,666
284646,238270,399409,834,9168,2211,6397,2133,25900,5022,2116,756,237115,404240,111,8603,2292,6397,2118,4760,2448,654
285345,246221,404914,4238,9935,3945,6397,2133,28245,5279,2377,756,246197,400914,2621,9664,3979,6397,2118,5119,2527,665
285446,244143,381361,3620,9982,3875,6397,2133,26538,5405,2229,756,245444,385638,2822,9735,4104,6397,2118,5569,2612,666
286347,242589,396537,2462,10042,3923,6397,2133,25580,5374,2424,756,244887,405124,3223,9567,4044,6397,2118,5393,2768,666
286650,238312,388868,436,9080,3394,6396,2133,26865,4618,2448,744,244180,399348,1455,9387,3929,6397,2118,5083,2836,666
287248,245956,411414,3859,10065,3838,6397,2133,28700,5228,2456,756,248078,408334,3822,9907,3953,6397,2118,5207,2665,666
289555,242630,393839,1093,9581,3207,6397,2133,28331,5208,2258,743,244108,392628,1380,9684,3546,6397,2118,5023,2461,638
290136,239361,346933,2079,9636,3453,6328,2133,24130,5270,2383,756,241838,362167,2226,9461,4047,6391,2118,4972,2621,666
293748,242019,362951,1728,9913,3847,6397,2133,30366,5085,2389,756,243383,364349,1321,9845,3781,6397,2118,5226,2600,661
295146,244820,405992,2493,9305,3217,6397,2133,31629,5024,2380,756,243666,402409,1350,8869,2291,6397,2118,5243,2545,617
297655,239656,383881,1802,9764,3339,6397,2133,27811,5131,2451,754,241035,378856,948,9616,3251,6397,2118,5152,2753,643
298051,243433,382017,834,8920,2881,6397,2133,25844,4665,2328,747,242932,388752,380,8566,3010,6397,2118,4796,2658,653
298455,238281,382510,296,9362,3250,6397,2133,29875,5146,2191,741,240287,381581,86,9118,2935,6397,2118,5229,2558,631
299154,245495,417241,1239,9244,2904,6397,2133,24606,5282,2299,751,246791,413116,2877,9413,3620,6397,2118,5229,2637,662
299760,241099,366385,684,9352,3708,6397,2133,24618,5236,2376,756,243253,360898,1824,9453,3917,6397,2118,5368,2646,666
300618,246106,390434,3249,10213,3807,6397,2133,24663,5407,2447,756,247394,384177,3276,9739,3709,6397,2118,5434,2615,665
300719,244929,372556,4861,9789,3463,6385,2133,23194,5228,2296,756,246073,374156,4294,9845,3915,6397,2118,5066,2638,666
303119,243709,420531,2662,8847,2175,6397,2133,32769,5003,2330,701,244987,417804,3041,9126,2922,6397,2118,5346,2813,636
303624,243635,399624,1943,9363,2792,6397,2133,27830,4832,2280,755,244348,400744,853,8994,2351,6397,2118,4631,2464,653
304020,241966,378238,1594,9327,3766,6397,2133,27423,5022,2173,756,241204,369133,767,9036,3416,6397,2118,4889,2574,664
304727,246785,392162,6585,10363,3929,6397,2133,25400,5365,2431,756,248010,390959,5428,10056,4060,6397,2118,5332,2691,666
305830,243909,378482,2861,9461,3744,6397,2133,28584,5070,2269,756,244137,375320,2467,9618,3756,6397,2107,5002,2645,666
307127,241066,375939,2159,9920,3560,6397,2133,27197,5171,2121,755,242139,376398,1267,9462,3538,6397,2118,5090,2469,666
308129,245910,419575,5281,9781,3902,6397,2133,20842,5331,2300,756,246049,414233,4555,9837,4102,6391,2118,5513,2705,666
308331,244654,377369,4079,10005,3934,6389,2133,22752,4965,2350,756,246608,374707,3012,8980,3496,6397,2118,5016,2493,666
309636,245459,395087,1867,9922,3784,6397,2133,24556,5267,2368,756,245920,400575,1555,9851,4037,6397,2118,5140,2742,666
310621,243920,400940,1156,9671,3438,6397,2133,23459,5230,2404,756,244080,385436,825,9502,3067,6397,2118,5243,2652,656
311320,246243,405198,2907,9869,3949,6397,2133,25858,4821,2284,756,247346,406139,3139,9553,4091,6397,2118,4744,2475,664
314225,246482,384557,5662,10300,3906,6397,2133,26068,5228,2238,756,247543,394769,3289,9711,4074,6397,2118,5257,2590,663
316633,242262,372039,2622,9871,3914,6397,2133,28396,5152,2316,749,244686,359033,2722,9302,3992,6397,2118,5136,2480,657
316835,246576,404853,4248,10266,3940,6397,2133,33794,5349,2397,756,248116,403311,3287,10115,3752,6397,2118,5385,2654,664
317332,237377,366306,614,9612,3486,6397,2133,23790,5051,2347,756,237985,367617,469,8408,2590,6397,2118,5254,2554,666
318637,245314,400974,1851,9596,3557,6397,2133,24906,5043,2225,755,247801,401888,2859,9669,3824,6397,2118,4981,2432,666
320826,247291,405207,3829,10051,3917,6397,2133,31506,5408,2420,756,247167,412691,2637,9790,4119,6397,2118,5460,2700,666
321323,244574,391672,2191,9515,3710,6397,2133,25808,5159,2342,755,246656,395372,3344,9950,4125,6397,2118,5250,2650,666
322224,239018,370177,2309,9930,3702,6397,2133,26729,5081,2391,755,239130,370186,431,9066,2448,6397,2118,5260,2774,587
325129,236836,372363,858,9160,2617,6391,2133,25995,4997,2255,756,239840,364541,1266,9591,2943,6397,2118,5288,2552,666
329440,241583,381550,1887,9525,3031,6397,2133,26869,4815,2062,756,242107,384155,971,9589,3244,6387,2118,5216,2518,665
329844,239074,381854,835,9774,3047,6394,2133,29709,5220,2086,715,239096,384815,399,8845,1393,6397,2118,5326,2577,499
330324,241533,351795,1526,9706,3903,6397,2133,26254,5024,2352,756,245600,352456,2366,9324,3967,6397,2118,5116,2640,666
333330,246263,383731,2944,9982,3896,6397,2133,27420,5335,2381,756,243920,386925,858,9924,3629,6397,2118,5211,2729,664
334635,247550,411598,5622,10283,3945,6397,2133,25243,5438,2402,756,248135,408893,3955,9699,3998,6397,2118,5313,2697,666
336841,237295,381640,344,9409,2420,6397,2133,21829,5051,2363,725,241734,385517,105,8912,2625,6397,2118,4891,2530,624
339847,245632,415103,1273,9759,3831,6391,2133,30650,5294,2335,755,246433,413818,814,9825,3937,6397,2118,5465,2603,656
341834,243424,390316,1868,9825,3381,6397,2133,23362,5001,2226,756,245395,387739,2342,9599,3331,6397,2118,5250,2615,666
342129,244884,383253,1669,9177,3269,6397,2133,26434,5024,2338,756,244112,387106,490,9350,2874,6397,2118,4804,2633,661
346137,244452,396036,1927,9184,3249,6397,2133,23612,4905,2254,756,244941,400114,913,9095,3572,6397,2118,4903,2473,666
346945,234944,368088,919,8954,2361,6397,2133,20387,5154,2330,755,237438,367712,959,8283,1817,6397,2118,5300,2468,659
348545,244244,398092,2064,9878,3743,6397,2133,27080,5384,2432,756,246886,395845,1783,9692,3269,6397,2118,5472,2734,662
349244,231640,367737,37,8697,2523,6397,2133,22438,4454,2065,755,241875,363498,353,8886,3171,6397,2118,4988,2436,663
350330,240515,372051,478,8992,2692,6397,2133,25480,4991,2342,747,242044,382102,131,8674,2732,6397,2118,4985,2739,653
351938,240580,372478,1559,9687,3409,6397,2133,28146,5020,2315,749,239320,382504,605,9193,2880,6397,2118,5335,2587,643
352132,243615,385514,1798,9920,3737,6397,2133,25798,5046,2303,756,242385,373653,1182,9257,3188,6395,2118,4942,2542,665
352738,243701,387682,2805,9932,3216,6397,2133,27959,5074,2291,756,245412,382925,3043,9422,2741,6397,2118,5375,2589,661
353740,246862,397499,4910,9828,3934,6397,2133,24781,5118,2188,756,247234,388451,4577,9982,4006,6397,2118,5375,2534,666
355239,244793,409998,2607,9784,3948,6397,2133,29601,4982,2397,756,244960,400046,2098,9909,4090,6397,2118,5082,2598,666
356948,240372,407040,1233,10170,3642,6397,2133,28992,5046,2407,756,238163,390428,1387,9623,2726,6397,2118,5302,2699,665
358144,246523,397033,2854,10162,3755,6397,2133,29347,5422,2421,756,246654,396459,3137,9944,3724,6397,2118,5493,2687,666
360030,244681,398329,2433,9951,3671,6397,2133,29365,4857,2408,756,244574,401776,752,9439,3461,6397,2118,5062,2577,649
361234,244838,363930,3858,9940,3931,6397,2133,27294,5077,2362,756,245413,383580,2931,9659,4119,6393,2118,5220,2682,645
361941,229787,374178,207,7617,1277,6397,2133,28085,4491,2356,669,238722,353203,941,8447,1344,6397,2118,5255,2720,625
362034,246208,415342,3360,9635,3513,6397,2133,24730,5180,2417,756,245073,409628,2868,9147,2915,6397,2118,5476,2733,666
365343,243542,378595,1728,9447,3676,6395,2133,28556,4900,2376,756,243575,380623,731,9007,2989,6397,2118,5410,2557,664
366042,244990,372703,3163,10088,3828,6394,2133,30142,5291,2401,756,246205,379541,2480,9772,3917,6391,2113,5449,2683,665
366446,243604,398616,2416,9817,3293,6360,2128,30036,5051,2189,755,245870,390993,2198,9859,3525,6397,2118,5299,2572,665
368551,236576,405875,538,9002,2999,6397,2133,27896,4985,2249,756,239867,409554,750,9651,3491,6397,2118,4871,2700,666
368753,238855,363236,692,9446,3039,6397,2133,22726,4971,2385,747,242088,367090,645,9090,3018,6397,2118,4993,2635,656
371843,245589,414097,3500,10225,3929,6397,2133,27056,5152,2352,756,247599,409554,3103,9862,4116,6393,2118,4971,2600,666
376247,247021,420041,4464,10202,3949,6397,2133,28231,5069,2456,756,248621,414486,3755,9844,4052,6397,2118,5509,2814,664
377451,238943,387367,473,9413,3378,6397,2133,23151,4998,2237,756,241314,383274,525,9443,3948,6397,2118,5270,2616,666
