,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
200513,21867,18360,22952,26442,5488,5380,34287,35094,5430,4569,6433,8938,18067,12729,11690,9731,6579,8434,13223,14288,1901,1863,19770,14060,5137,5748,4963,3595,13017,12234,10445,10081,14020,15635,3546,2392,6672,6687,6183,7544,1537,1650,15252,12482,10813,9929,14674,15898,8175,8330,15850,13612,5226,6540,17024,17634,22684,20069,11890,9944,17003,8163,7330,12579,6847,10979,23907,20784,6631,3622,6514,6241,7940,8510,2285,2188,8226,8012,1592,1690,16330,20208,8873,7636,30630,28712,5301,5532,21579,23088,14249,14891,6672,7089,422,722,5914,5035,11768,12657,2311,1919,10495,12682,4109,3461,78,262,114,440,2620,1969,1101,1301,978,135
200614,24162,20365,25044,24458,6159,6475,31978,31361,5883,5313,6463,7928,15597,11734,9363,8269,6597,8582,11519,14674,2014,2009,16812,13540,5074,5765,5944,4843,13048,11314,8836,9686,13467,15718,3403,2553,7019,7145,7024,8155,1654,1805,15288,13715,10241,10292,15769,16776,8011,9751,20871,15183,6413,7269,16847,17678,26941,22521,12469,11257,17899,8943,9119,13392,7760,12855,23032,21365,7619,4273,7093,7186,7942,8486,2285,2160,8668,8371,1523,1283,16057,20005,7316,6658,33104,29625,3758,4583,20182,20435,16546,15868,9431,8681,663,788,6498,5600,13003,13199,3396,2280,12435,12880,6513,5651,650,796,218,915,3236,1973,1310,1869,1363,341
200917,23174,22146,23644,25913,5638,4817,33508,34776,5157,3448,7216,8831,18243,12557,9841,7386,7271,9220,13399,13964,2141,2215,19482,12991,4828,5621,5816,4947,14169,13115,10871,10052,14924,16651,3528,2549,6502,6762,7522,8642,1711,1903,14623,13326,11342,10168,15403,15968,9972,9327,22403,13329,5715,5190,16468,19035,24919,23158,12364,11031,16437,8429,8714,12148,8969,10796,23457,21468,7820,3880,6647,7482,7942,8510,2285,2188,8453,8243,1747,1836,17451,19342,8869,6708,35204,28985,5223,5128,20540,24814,14787,17263,9834,9622,508,1169,6862,6488,11776,13625,2092,2298,7526,12103,4577,5018,234,846,177,861,3394,2728,1436,1643,1351,511
201111,23654,22182,23638,26732,5747,5355,34022,33355,5693,5813,6874,8604,16336,11968,9011,8071,6438,8590,14221,15725,1189,1335,19640,13514,4704,6018,4451,3340,13213,11846,10079,9628,14520,16042,3679,2535,6727,6938,6477,8071,1667,1765,14684,13497,10418,10336,14420,16507,8570,9658,20148,14652,5687,5824,16638,18095,25523,24964,10178,9611,18018,9920,8902,13748,8313,11803,24172,22709,9072,5610,7531,7242,7901,8510,2284,2188,8696,8344,1735,1465,16806,20247,7200,4678,33430,30147,3762,3502,19921,21547,15593,15932,8055,9208,648,1034,6882,5266,12904,13283,2924,2740,12307,15691,6428,4763,606,548,237,1021,3711,2316,1194,1739,1321,368
201414,22877,21154,24301,26476,6113,5408,33797,34561,5620,4240,6713,9461,17660,13080,11758,10040,7215,9301,13640,15209,2110,2062,20717,13810,5177,5656,6323,5327,14270,12928,10544,10087,14866,17009,3598,2444,6518,6534,6430,7890,1589,1715,13631,12414,9518,10283,13930,15664,7752,8666,20293,14126,6127,6111,16960,18545,23217,22313,11828,11254,17049,8426,9080,12763,7788,11629,24437,22799,8767,5327,5779,4986,7942,8495,2285,2188,8516,8092,1708,1622,17331,20469,7134,5042,33052,29581,3461,3817,21371,24671,15272,16737,6835,8558,634,1021,7720,6205,13071,13471,2537,2205,11399,12983,5977,3686,502,576,62,839,3860,2561,1280,1624,1170,139
201515,23719,21056,23871,26714,6157,5704,34240,34720,5032,4765,7690,9355,17972,12543,10493,9805,7373,9265,13398,16154,2143,2080,20020,14888,4981,6296,5001,4354,14634,13821,10326,10164,14617,16642,3610,2437,7085,6935,6942,8034,1677,1866,16037,12644,11267,10595,15328,15994,8852,9882,20140,15042,5918,6571,17955,18746,23766,22987,11357,8498,17815,9236,9346,14055,8692,12282,24379,20510,8473,4756,6841,5669,7942,8510,2285,2188,8542,7923,1756,1847,16538,20139,6264,5522,32225,29497,3618,4116,20773,22737,16228,14442,5708,5553,818,1113,8107,6013,13099,13563,2602,1396,11259,10416,6001,4991,812,781,215,1024,3677,2531,905,1317,1367,530
201818,24348,21494,25122,26461,6344,5387,33593,33037,4833,3759,7632,8737,17470,12168,9949,8819,7184,9232,13026,14433,2085,1955,17863,13755,5249,6103,5249,4749,13598,13074,10847,10055,14563,15694,3638,2567,6835,7066,6093,7570,1689,1782,15251,13687,10336,10769,13946,15729,8698,10477,21198,15174,5347,6524,16665,16401,25600,24497,12673,11253,17310,8209,8775,12914,7761,11831,24023,23510,8820,4562,7617,7398,7932,8510,2285,2188,8629,8299,1770,1747,17094,20969,7446,6739,35221,30821,4321,4408,20874,22449,15693,16126,8684,9789,862,947,7124,5859,12719,13100,2878,2902,10957,16079,6642,6102,370,721,294,978,3903,2241,1059,1884,1367,692
202113,23773,21138,24465,27975,5530,5647,31939,32215,4925,5782,6853,8219,16525,12092,9939,9495,7162,8449,13358,16236,1753,2194,19230,14465,5109,5515,4581,3730,13924,12909,10366,10013,13982,16702,3606,2470,7134,7276,7054,8716,1671,1874,16139,13704,10915,10166,15456,16254,7907,9469,19799,14456,5659,6483,16987,17951,26444,23094,12623,11057,18177,10068,8985,13225,8842,13429,23756,23698,7835,5525,7350,7873,7942,8510,2285,2188,8556,8386,1641,1789,17014,21869,7030,5976,31984,31291,3156,4076,19940,21068,17594,16375,9943,8295,590,932,7244,6117,13022,13303,3646,2052,14258,13728,6094,5693,546,401,205,922,3914,2490,1400,1910,1234,255
202719,23326,20519,21940,24910,5083,4283,31914,30439,5696,5221,6789,8850,17216,12360,11142,10669,7073,8763,12827,14716,1209,1771,18787,13631,5040,5887,4007,3930,13910,12057,10109,9865,14447,15593,3587,2314,6696,7015,6761,7965,1628,1666,13982,12396,10788,10092,14157,15826,8219,9157,22538,14548,6779,6802,17074,18559,23373,21257,12011,9025,17515,8545,9022,12764,8595,12669,23517,20671,8105,4963,6664,6426,7942,8510,2285,2188,8547,8028,1745,1592,16477,20115,7713,5918,34086,30621,4730,4798,22531,22429,15896,16718,7913,8395,596,935,7003,5510,13095,13630,3528,2466,13527,14916,5618,4156,488,564,74,802,3272,2571,1173,1692,1342,307
202820,23190,20190,23731,25683,5414,5312,32009,31371,5611,5622,7049,8839,16334,11976,8285,7735,7251,9211,14890,17133,1089,1337,20786,14214,5283,5920,4286,3492,14152,12862,11029,10230,14773,16815,3664,2364,7020,7283,6794,7894,1711,1780,14249,13393,9779,10490,14489,16173,7842,9605,20264,15071,5400,7249,15590,17087,26064,23009,12757,10431,18141,9451,8942,14072,7909,11829,24690,22812,8797,5837,7581,7670,7854,8509,2284,2188,8660,8385,1639,1779,17489,21957,8287,5566,33843,30854,3320,3820,19616,19859,16503,16441,10867,10419,828,875,7385,5948,12694,13065,3662,2607,13991,14598,6555,5781,749,757,180,1178,3740,2717,1461,1897,1324,481
203418,22637,20572,23318,24617,6062,5680,34477,33166,4984,4322,6942,8103,16267,11991,8282,8085,6953,8715,11720,14574,1838,1963,18148,14163,5131,5672,5014,3824,13862,11099,10198,10128,14114,16339,3582,2553,7002,7208,6893,8453,1653,1829,13077,13381,10201,10073,13938,14623,8233,9198,19817,13670,5466,5914,17646,18032,23792,20570,12817,9546,18535,9282,8335,12623,8586,12932,21330,20274,6833,4902,7231,7522,7942,8510,2285,2188,8604,8311,1641,1762,16316,21535,7390,6986,32099,32112,4678,5341,21190,23043,17254,16504,10341,9532,638,858,7292,5945,13062,13275,3397,2286,12294,14185,6090,5405,631,440,125,727,3615,2252,1218,1508,1254,279
203923,22804,21744,23712,26042,5288,4963,32485,34382,4878,4163,7114,9652,18326,13347,10375,9492,7461,10059,14625,16500,2073,2093,20385,15462,5128,6378,4328,4091,14482,13678,10759,10322,15163,16920,3564,2522,6971,7202,7549,8553,1686,1825,14722,13093,10876,10685,15186,16222,8536,9217,19147,14044,5604,5546,17592,19039,25513,25257,13402,11795,17593,9692,9595,14702,8370,12603,25633,24438,9396,6097,7513,7485,7942,8510,2285,2188,8578,8154,1735,1862,17168,21816,8129,6931,33096,31017,4190,4482,20284,21531,14345,15457,8486,7536,503,663,6147,4863,12171,12830,2641,2139,12005,14691,6072,5373,248,282,164,854,3542,2241,1328,1898,1203,189
204016,23657,21084,24117,27602,6553,6392,35471,36101,5470,4889,7206,9345,16646,13218,10163,9862,6691,9216,13138,15940,2180,2231,19378,14091,5055,5835,6080,5162,13780,12017,9981,9574,13585,15506,3461,2391,6933,7227,7033,8060,1535,1498,14868,12594,10501,9880,15524,16199,8300,9497,19800,14677,5900,6538,17144,18881,24490,22807,10564,10235,17163,8230,9405,13952,8649,12690,22382,20460,7476,4293,7491,7482,7942,8510,2285,2188,8555,8307,1652,1778,16421,20419,5625,5093,31950,27984,2513,2786,18645,20132,16002,15321,7295,7739,736,1001,7695,6239,13144,13211,3031,2239,12920,14455,6418,5781,598,586,246,957,3656,2637,1176,1709,1363,323
204218,20923,18415,22535,22442,5332,5275,30847,30498,4996,4960,6678,8930,16512,12882,10789,10735,6825,9347,10591,12872,2105,2104,15756,13320,4599,5961,5003,4556,12494,12164,9174,9332,12790,14029,3539,2325,6305,6015,6173,7819,1613,1774,15159,13139,10700,9405,14979,16229,7795,8699,19247,14027,5276,6301,15564,17635,22437,19160,10963,9562,14127,7968,8736,13380,7571,11524,18831,16947,5323,2724,5455,4323,7942,8510,2285,2188,7065,6570,1551,1563,16595,19676,6064,4400,32414,29549,3840,3885,19334,22031,12507,14059,5415,5221,863,974,5848,5065,12364,12904,2342,1611,10861,12943,6344,6032,352,437,251,848,3090,1846,1113,1887,1350,409
204319,22863,20693,24657,26804,6619,6095,34085,36216,5437,4686,6762,9215,17945,13152,10946,9721,7136,9440,13461,15474,2234,2114,17430,14424,4680,5763,5363,5138,12765,12027,10501,9777,14459,15508,3671,2616,6951,7345,6662,8437,1680,1863,15074,13046,11018,10743,14942,15926,9205,9501,21088,15251,5564,5929,15982,17936,23928,22258,10343,9559,16633,7785,9045,12577,8625,11394,23385,21367,7602,4562,7540,6447,7942,8510,2285,2188,8696,8195,1763,1723,17166,20196,7131,5156,34714,28739,3081,4537,17530,20560,12761,15457,6473,6967,734,1053,6176,4908,11651,12483,2527,2352,11707,14562,6555,5821,503,728,231,832,2675,1815,693,1754,1351,455
204420,21867,20011,24998,27680,5873,5923,33331,33299,4582,4222,6104,8348,15368,11748,9636,8841,6958,8985,14094,14691,2143,2214,20212,16118,5411,6454,5714,4423,14375,13151,10752,10226,14976,16576,3553,2419,7035,7385,6930,7959,1673,1801,14529,13102,10541,10171,14413,14619,7904,9098,20950,15068,6260,6326,17234,18469,23567,22172,10500,9875,17693,9564,8735,13748,8467,11832,23078,20905,8385,4908,7522,7809,7942,8510,2285,2188,8627,8359,1640,1613,16866,20715,5005,3742,32832,28932,2938,3233,20317,21313,17908,17981,10323,10497,997,1478,8191,6415,13021,13354,3757,2479,13856,13669,6342,5487,817,718,305,1078,3858,2370,1108,1636,1358,402
204521,23514,23153,25297,28811,6460,6119,30553,34217,5806,5183,7019,9134,16506,12639,9850,7986,6690,8634,15306,16550,1965,1892,19899,15001,4932,6445,5561,4502,13458,12416,9733,10154,14575,16605,3582,2541,6961,7268,6585,8332,1610,1861,15816,13121,11341,10775,14996,15597,8744,9969,21367,15087,6216,6429,15618,17126,25916,24088,11357,9906,18294,8841,8773,13670,8203,11849,24389,22126,9137,5755,6963,7339,7942,8510,2285,2188,8700,8389,1410,1435,16689,20471,6118,5721,33882,31290,3436,4556,19854,21443,16463,17520,7631,8896,791,1092,7162,5433,12907,13023,3127,2396,12569,13791,6383,5703,827,664,316,1179,3772,2398,1246,1820,1322,448
204622,21796,20209,23286,25768,5639,5517,30877,31748,5067,5244,6733,8877,16984,11689,9896,9274,6721,8538,13778,15041,2145,2111,19411,13772,5363,5792,5375,4645,13768,12569,10064,9663,14077,15662,3427,2490,6669,7233,6770,8201,1663,1804,14240,13347,10370,10228,15265,16571,7959,8854,21952,14230,6345,5943,17534,19095,22567,22737,10163,10142,16177,8283,9076,13952,8159,12604,24704,22488,7477,5552,6567,6600,7942,8510,2285,2188,8688,8329,1372,1307,16180,20070,5637,4253,30452,27802,3061,3315,18712,20457,15026,15631,7157,8002,796,966,6870,5303,12765,13150,2677,2167,11900,14698,6357,5170,480,589,235,1075,3300,2360,1091,1575,1326,275
205119,23271,21306,24111,26002,5940,5407,33277,32662,4839,4508,6774,8223,16101,11554,9388,8731,6236,7945,11996,15445,2061,2141,17992,12831,4916,5797,6103,5399,12952,11786,9350,9941,14380,15894,3509,2536,6658,7045,7189,8187,1598,1715,14102,13237,9079,9185,14417,16183,6901,7911,20472,13336,5782,6859,17417,17863,25437,22650,10686,7696,18208,8723,9157,13109,9042,12221,23440,22683,8462,6020,6834,6915,7915,8509,2285,2181,8582,8314,1637,1204,16655,18581,7365,4753,29817,25899,3769,3404,16758,16381,15098,14948,8516,8119,392,581,6138,5461,12367,12989,2881,2038,11769,13356,5425,4496,359,359,132,497,2764,2010,1205,1821,1174,188
205220,24185,21827,24288,25561,5972,6099,33907,34495,5431,4782,7284,9743,18261,13349,9082,8435,7031,9710,13292,14488,1320,1944,18505,14511,5077,6454,4963,4686,13384,12548,10042,9982,14757,16061,3615,2168,6529,6953,6565,7646,1638,1748,15129,13948,11021,10649,14634,15577,9209,9253,20515,14298,5323,6445,16674,16851,25162,23356,12161,9809,17623,8428,8535,12647,8386,12125,24367,21643,8917,5053,7400,7329,7942,8510,2285,2188,8449,8267,1622,1403,16891,21434,8047,6325,31735,30480,4113,4037,19108,20192,16389,16816,9960,10566,587,809,7468,5569,12705,13062,3517,2951,13641,15420,6123,5008,621,568,178,763,3594,1874,1193,1880,1177,246
205725,24890,22589,24157,26567,4849,4692,33620,33081,4733,4213,7636,9570,18404,13057,11140,10524,7576,9946,14033,15743,1950,2001,19049,14535,5181,6283,4725,4428,14501,13494,10476,9974,14590,15987,3439,2121,7028,6991,7014,8116,1693,1909,15980,13775,11409,10914,14718,16264,9540,8804,20004,12804,5994,6157,17286,18128,27263,26541,13805,12471,17727,8888,9065,13789,7534,11188,25727,23415,9355,5570,7451,7391,7933,8510,2260,2188,8619,8276,1746,1723,17119,20879,9223,7730,33764,29689,5511,6581,22506,24184,18146,18320,9952,10284,734,1051,8094,6283,13395,13442,2682,2046,11485,13351,6161,4613,398,442,133,1069,4458,2798,1455,1688,1287,359
205826,22868,20068,23524,25405,5705,5635,32712,33379,4955,3909,7170,9303,16528,12296,10608,8239,7005,9187,14479,16003,2104,2181,19760,14239,5343,5963,5609,4772,13865,12592,9712,9757,14512,16229,3447,2019,5778,6452,6566,7625,1595,1872,13828,11139,10528,10669,14665,16142,8526,9610,21311,14869,5574,6356,17178,18031,23684,22485,13022,10187,18855,8884,9118,13635,8977,12888,25018,22598,8448,5249,5415,4807,7915,8503,2285,2188,8080,7696,1598,1637,16041,19478,6506,4810,32621,29962,3527,3899,20521,22415,14545,15976,6654,6688,552,1141,7466,6124,12957,13426,2256,1540,10543,12196,6254,6204,570,682,203,1040,3577,2542,1348,1747,1351,530
206222,24061,22007,23630,28330,5720,5263,32795,34931,5275,4000,7205,8811,16639,12446,11465,9067,6774,9174,12496,13736,2107,2175,17752,15689,4797,6126,5289,5055,13336,11675,9591,9667,13101,14730,3630,2602,6976,7258,6965,8176,1717,1848,15062,13331,10193,10264,15370,16104,7953,9518,21156,15357,6549,6475,16462,18068,26807,25616,11570,11980,17598,8759,8904,13110,8552,12222,24637,22953,8417,4673,7234,7818,7942,8499,2285,2181,8667,8240,1423,1520,16279,20625,7161,5884,33318,31612,3980,4556,19921,24850,15187,14585,5984,6842,865,742,7117,4794,12675,12494,2599,2021,11714,12687,6423,5934,409,210,244,783,3870,1887,1251,1826,1346,432
206323,24141,22410,24989,27426,5556,4783,33466,33486,3779,3189,7079,8713,16278,12263,8430,7743,7579,9852,15315,16599,1868,2116,20389,15898,4800,6460,4869,4596,14093,13341,10721,10046,14916,16504,3615,2649,6879,7225,7206,8593,1683,1915,13262,13831,10922,10899,14588,16344,8895,9941,21230,14159,5938,5603,16427,18230,25788,24349,13412,12917,16901,8500,9185,13224,8110,10918,25811,23004,9095,4921,7677,7765,7942,8510,2285,2188,8690,8274,1785,1817,17144,21173,7837,5769,34721,31805,4483,4762,21119,24314,13584,14938,6946,7130,796,839,6671,5162,12270,12723,2424,2085,10965,13872,6209,5967,321,410,288,938,3417,2288,1179,1915,1350,508
206525,21990,19282,23556,24747,6620,6825,30180,30812,6011,6296,6619,7209,14688,9841,10160,9723,6509,8660,12403,14791,1835,2138,17745,12790,4569,5833,5493,5179,12666,11269,10450,10045,14336,15780,3510,2507,6929,7160,5816,7368,1653,1888,16074,13099,10244,9970,15462,15747,7433,8444,17968,12076,5836,6327,15355,16714,20812,19145,11055,9260,16735,8053,8325,12798,8183,11079,23889,20711,7017,5440,7108,6279,7914,8509,2285,2188,8505,8127,1761,1624,17394,19857,8856,7082,30662,27775,3710,4685,18365,19766,16295,16137,9806,9268,656,827,7015,5604,12650,13204,3212,2381,13426,15829,6399,6063,189,233,84,726,3130,2211,1374,1940,1355,488
206727,22544,21865,24676,27029,5226,5443,34375,34726,4689,3676,7310,8884,17503,12557,9600,8418,7030,9787,12603,15572,2009,2132,19181,15913,4842,6523,5194,4676,13534,12354,10057,9995,13128,15417,3507,2505,6731,6566,6579,7860,1524,1799,15228,13129,10681,9923,14619,15109,8496,8655,20719,12692,5860,5343,17192,18761,23464,24544,12666,13040,16461,9200,9195,13610,8040,11818,24078,21983,7083,5113,6891,6873,7942,8502,2285,2188,8660,7939,1660,1774,16836,21185,9203,6752,31299,28501,4682,4691,21204,22792,14997,16210,8960,9387,918,1186,7336,5499,12775,13087,2986,2480,11114,13473,5541,4759,287,251,248,915,3898,2721,1512,1758,1002,284
206828,23245,21233,22706,25440,4176,4859,32269,30989,4122,4188,7031,9143,17769,12561,10446,9973,6702,9149,14027,15855,1577,1457,18037,14833,5210,6240,3642,3357,13692,11753,10207,10001,14396,16188,3572,2395,7164,7057,6151,7483,1729,1892,15235,13565,10727,10197,15511,16074,7847,9237,17662,12799,6212,4879,14329,16755,23546,23634,12511,11402,14088,7302,6545,10675,6512,10109,25694,23186,9626,5184,7600,7748,7942,8501,2285,2180,8675,8269,1658,1695,16385,20966,9431,8195,33475,30666,4136,6328,18300,20864,16451,15729,12173,9323,593,822,6907,5561,12537,12282,3346,2483,11568,13238,6245,5738,242,205,229,989,3312,2734,1428,1859,1340,376
206929,22926,21462,24915,28675,5610,5601,33639,33907,5203,5167,7166,8887,17320,11975,10515,9694,6811,8431,11953,15296,2017,2066,18705,14723,4994,5975,5563,4826,12640,11808,9940,10004,14101,15881,3617,2411,6370,6189,6925,8203,1584,1839,16116,12958,10360,10299,15530,16158,8218,9445,19413,13722,6090,6314,16245,17840,24425,23557,13398,11629,16991,9413,8318,13345,8545,12689,24751,23071,8027,4654,6791,6980,7942,8494,2285,2178,8473,8195,1569,1492,16739,20958,6994,5757,34284,30771,3985,4080,20468,23649,16639,16327,7309,7153,653,733,7226,5663,13119,13499,2556,1752,11770,13700,5896,5442,475,704,141,704,3028,2221,1012,1480,1224,278
207123,20998,18534,21295,23206,5327,5778,31418,32350,4608,3932,6144,7634,15942,11456,7895,6452,6600,8686,10531,14953,1894,1927,18130,13417,4990,5655,4597,3755,12758,11718,8826,9590,12031,14309,3196,2300,6948,6927,7323,8258,1652,1870,15639,12845,10741,10336,15787,16277,8595,8521,24220,13275,7105,5644,17833,19388,22551,20828,10703,9524,16040,8211,8719,13668,8689,12112,22681,21134,7141,4539,7153,7255,7942,8506,2285,2188,8563,8205,1462,1313,15846,19586,6694,4629,31347,29367,4147,3936,18900,24120,14308,14788,4804,6935,834,1199,7971,6554,13120,13530,1798,1708,9861,12682,6347,5469,451,584,183,1056,3915,2443,1182,1567,1295,324
207426,24113,21945,24918,26417,4427,5500,34211,34397,4029,4425,7283,9517,17437,13078,8773,9676,7409,9905,13450,15203,2117,2076,19453,14706,4957,6195,4158,3617,14129,12954,10175,9952,14628,16368,3561,2531,6783,7135,7074,8196,1690,1877,15022,14164,11045,10658,14745,16103,9218,9980,20577,14603,5480,5283,17055,17760,25983,24812,11596,10902,17707,9310,8823,14174,7885,11735,24025,22282,8778,5534,7591,7641,7942,8510,2285,2188,8663,8209,1561,1813,16204,21245,8190,5966,32878,28371,4887,6055,19177,20062,13882,14485,7825,7961,827,1141,7323,5496,12183,12563,2846,2285,11353,12784,6594,6158,475,587,344,1129,3574,2334,1063,1861,1367,544
208024,23991,20181,24570,27295,5861,5753,33578,34320,4575,4914,7325,8418,18463,12592,10288,9519,7228,9095,14412,15929,2149,2250,19752,14237,5191,5983,5646,4600,14235,13096,10668,10106,14974,16731,3642,2395,7151,7415,6971,8389,1716,1900,15488,14007,11349,11011,14707,16143,9252,10327,20623,15013,5378,6018,17362,18098,26051,23896,13030,9863,18386,9068,9071,13536,8349,11854,25041,22871,9063,5183,7518,7328,7942,8510,2270,2188,8672,8345,1793,1772,17296,21685,8324,6456,32769,31167,4159,4940,20403,22071,17326,17391,10769,9856,992,1433,8279,6477,12976,13379,3407,2142,12888,13048,6760,6354,761,663,299,1493,4756,2724,1398,1940,1337,596
208125,22042,19919,22902,24445,6194,6207,31474,30420,5270,4255,6646,8436,17542,12423,10755,8830,7427,9343,11672,14713,1979,1962,16370,14170,4892,6049,5419,4668,13153,11745,10084,9906,14072,15294,3641,2453,6917,7121,6895,7955,1673,1826,14153,13673,9651,9289,15917,16365,7695,9035,21652,14726,6730,6903,15655,17763,23890,23184,9824,8974,17758,8219,8863,13385,8363,11446,22273,19838,7740,3825,6921,7296,7942,8510,2285,2188,8606,8176,1654,1629,16343,19780,7238,5720,33196,28660,4079,4262,18199,22167,15084,15644,7228,8144,604,844,6845,5179,12352,12530,2886,2549,12483,14831,5690,5001,213,531,33,690,3135,2180,1328,1756,1304,179
208226,22481,20477,23729,24776,5491,5854,32482,32687,5662,6111,5810,8163,15766,11427,8938,8931,6915,9126,10836,14585,1747,2004,18679,14658,4914,6059,3521,3092,14051,12280,10234,10159,14332,16857,3554,2523,7122,7301,6429,7410,1694,1886,15415,14066,10127,9972,14700,15043,9018,9432,21389,13564,6690,5961,16068,17334,23899,22133,11890,8927,17285,8663,7918,13121,7411,11189,22393,21502,7865,4205,7632,7831,7930,8510,2285,2188,8633,8232,1663,1472,17060,20417,6831,5267,34720,31865,3596,4073,21750,23289,16017,16480,8158,8589,804,1154,8016,6134,12973,13099,3322,2184,12630,13243,6378,5762,609,484,103,1081,4248,2218,1236,1598,1346,383
208327,21010,19117,23549,22554,5636,6108,33003,32603,4742,5057,6760,8372,17760,12515,8484,9403,6622,8589,10908,14327,1988,2125,17695,13796,5072,5831,4899,4705,12079,10601,9219,9960,12449,14882,3471,2521,6803,7010,6490,7848,1656,1671,15405,13177,10317,9768,14852,15908,7920,8396,18422,14020,5288,6166,17660,18764,22543,21440,10757,9137,16537,8170,9342,12627,8389,11878,22257,21278,7000,4685,6714,6579,7935,8510,2283,2188,7983,8011,1667,1766,16861,19371,6627,5233,30408,28055,3862,4818,20421,21262,13934,15322,7431,6419,424,917,6226,5422,12682,12760,2828,2137,12547,13251,6310,4628,333,104,118,788,3090,2218,1374,1727,1313,242
208428,23749,21356,24211,27396,5395,6155,32174,31985,5447,5736,6419,8465,15137,11304,7941,6982,7205,9328,13178,16995,1872,2122,18140,14908,4936,5821,5143,4411,14212,12067,10008,10059,14437,16688,3587,2573,6704,6794,6052,7099,1675,1899,15227,14356,11100,10756,15637,15367,9029,9877,21608,14381,6534,6964,15163,16267,26570,24781,12958,12578,17322,9390,9018,13238,7815,12751,24888,22660,9102,5992,7287,7794,7942,8510,2285,2188,8635,8337,1680,1791,17457,22568,8189,6261,34963,31452,4767,5543,19159,22389,16566,14902,9476,9495,859,884,6818,4814,12004,12136,3000,2456,11774,13576,6191,5006,437,231,185,753,3219,2217,1396,1937,1334,442
208630,23977,21357,23785,24267,6386,6103,33674,34353,6011,5748,7391,8635,17654,12653,11573,10043,7399,9445,13240,14384,1921,2102,16732,12917,4611,5790,5198,4894,14303,13019,10555,10075,14149,15388,3630,2548,6979,7279,6609,8252,1580,1927,16495,14210,11315,10719,15553,16997,8879,9644,21173,14192,6538,6432,16726,17748,25752,23691,12676,9744,17972,9210,8948,13535,7956,11563,24027,21872,8372,5190,7578,7535,7922,8510,2285,2188,8692,8355,1799,1753,17181,20582,8027,5368,33817,30115,3256,3301,18930,19237,17091,18426,8622,9383,788,1276,7230,6042,13040,13160,3284,2512,12222,14697,6618,6003,593,651,254,957,3396,2526,1184,1822,1346,698
209127,23076,21217,24919,26281,5801,5461,33223,33824,4788,4712,7020,9040,17526,12917,10110,10175,6998,9095,12073,15576,2211,2163,17573,14429,5073,5961,5270,4460,13077,12593,9398,9659,14171,16065,3611,2540,6869,7224,6943,8296,1646,1780,16309,13383,11206,10608,15488,16444,8605,9667,21836,14737,5970,5650,17908,18677,25636,23620,12808,11064,17270,9290,9049,14597,8558,12444,24194,22879,8549,5597,7610,7667,7942,8510,2285,2188,8700,8364,1694,1547,16599,20796,6703,5343,32175,29818,4465,4414,21700,22689,16976,16624,9403,9143,811,1195,7504,6021,13195,13066,3159,2322,12527,12822,6046,5484,691,666,259,1092,3549,2462,1409,1938,1336,472
209228,22462,20970,23816,26877,5345,5487,31527,31543,4527,4112,6641,8738,15626,11744,10022,9717,7218,9584,14000,17027,1783,2190,18777,15616,5315,6227,4651,3887,14307,13078,10187,10135,14394,16690,3675,2619,6996,7348,7154,8694,1701,1859,15294,13713,10628,10680,15551,16132,8676,10010,21149,14220,6349,5736,16420,18180,24188,24718,12691,12832,18141,9480,8707,13455,8595,12353,23795,23296,9277,5222,7153,7739,7912,8498,2285,2188,8671,8325,1641,1655,16651,21129,7726,6843,35393,31229,4728,5973,19492,22948,16751,16884,8980,9051,605,847,7028,5189,12870,13129,2939,2418,11082,12998,6399,5871,494,495,249,863,3646,2300,1415,1927,1296,402
209329,22674,21694,24766,26164,5821,5869,33023,32813,5001,4282,6790,8501,16741,12095,10007,9635,5792,8224,13603,15816,1751,1929,17109,13991,4892,5352,4725,3957,13645,13039,9844,9522,14330,15991,3604,2478,6381,6978,6905,8163,1632,1856,14393,12030,10332,10116,14690,16168,8783,9821,23504,15156,6134,6226,16996,17746,24577,23774,10449,9519,18214,9650,8835,14077,8212,12420,23215,22527,9341,5183,7008,6449,7942,8510,2285,2188,8569,8199,1775,1568,16626,20566,7759,7091,30651,28729,4193,4807,19005,21261,15112,16135,8482,7350,626,1060,7106,5931,12693,13162,2777,2007,11420,14034,6403,6061,425,443,155,1030,3859,2464,1101,1842,1310,576
