,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
209935,1718,12151,20046,23675,8727,76428,30968,19513,29728,30626,50871,23728,64521,70982,69605,33476,17457,17185,8396,10547,1794,5708,2110,2338,17455,28221,3698,5246,10260,76315,9087,26805,28767,8006,6019,5140,15297,22658,25057,30985,147403
210011,1035,11093,20358,26522,11141,80628,36525,21130,31699,31766,50317,23935,65144,75392,68310,36324,18859,17361,9226,12697,1824,5972,4051,2525,17116,29910,4528,5811,12802,75780,15889,26938,27393,8026,6240,5118,14903,25242,24136,31794,148333
210112,1994,12906,22761,28122,13040,86314,38514,22918,32960,31377,54120,24524,66518,75381,70554,36813,18494,18113,10033,12179,1823,6279,3577,2676,17091,30622,4479,5648,10958,77751,16612,28104,30638,7891,6162,4388,15722,23737,26061,32107,149640
210415,1882,12284,21944,28491,11979,79555,37818,21400,31365,33657,48078,20728,61548,75177,65482,41899,19869,18064,9696,11850,1811,5909,4177,2639,15468,30369,4820,5541,12615,74943,16303,27234,29603,8057,6325,5244,14060,21903,24420,31526,148527
210617,1701,12087,22090,27041,11023,79326,39575,20061,29719,30895,50814,22038,63970,73013,69186,38154,18499,17571,8877,10845,1806,6473,3795,2508,14273,29640,4289,5078,10499,74331,12008,26775,28135,7615,5918,5179,15513,25056,25382,30982,146017
211114,2326,13416,23691,31878,14000,87272,44653,22274,33037,34244,52534,24920,66751,73197,71285,37949,18639,18650,10356,12426,1836,6200,3784,2639,16404,31179,4491,5461,10570,74375,15430,26817,30308,8073,6172,5508,15531,23388,26401,30771,153997
211215,1877,10941,20802,27047,12675,82635,36285,20338,30987,32609,47529,23659,65055,72720,70136,38981,18427,18117,9217,11761,1812,6043,3092,2682,16014,29670,4217,4144,11433,74474,16436,26410,28828,7846,6026,5034,16704,25549,25074,31125,150438
211316,1652,12475,22138,26577,10165,75388,35545,20307,29533,30190,51866,23515,64611,72375,62275,40262,20854,17618,9000,11905,1766,4994,3752,1961,13976,29408,4696,4189,10335,74471,16887,26101,28194,7926,5988,5155,13892,20955,22650,32431,149207
211417,2065,12893,21272,27440,11456,84678,36815,20621,30593,32946,48593,23564,65120,74386,58659,33501,19256,18415,10071,12007,1770,5946,4363,2407,16451,30929,4845,5700,12216,74281,17796,27088,29395,8056,6191,5938,15496,23887,25267,32351,152639
211619,1318,11573,21454,24507,11284,76365,41360,20081,29593,31385,48655,23260,61113,70577,68944,38959,18590,17825,9410,11785,1828,6481,3576,2614,15209,29694,4497,4859,12430,70002,17601,26743,29878,7964,6198,5574,15675,24435,25230,31527,152059
211720,1653,10732,20555,21429,6586,70710,31007,19616,27949,26901,55030,24957,70146,69652,63556,37761,18833,16290,7778,9167,1815,4413,4034,2279,14050,27410,4531,4231,10371,66064,22501,25491,26532,7915,6019,4471,11882,13903,20556,25678,138970
211821,1892,12368,18657,23922,10437,75647,32379,19079,31055,31636,50403,23005,63452,73008,72450,34876,17266,17343,9214,11748,1820,5913,3616,2462,17202,29826,4481,5892,11905,76226,15189,28005,29411,7990,6334,4238,15020,23940,25126,32059,149058
211922,2132,12571,22290,27190,12241,78986,39064,19945,29950,33621,47883,24695,66340,73487,65626,36257,20295,18013,9719,10694,1829,6315,4322,2486,17028,30246,4775,6056,11960,78518,13460,26620,30099,8027,6467,5218,15524,22242,24806,32207,150692
212015,2153,12801,22412,30762,14497,88797,40768,22315,30327,30918,46676,24190,66086,73952,62466,38934,18776,18101,9614,11370,1790,5761,3065,2494,14746,30696,4632,4214,8617,74675,20664,23901,29017,8071,6472,5685,16253,24338,26083,32810,150068
212116,2020,11747,21199,24327,11921,77701,36554,18697,29025,31218,49677,25119,68541,74364,67967,36268,19000,17497,8905,11718,1823,5870,3797,2639,15905,29492,4600,5239,12434,77010,18468,27671,27997,8058,6026,5325,12650,19756,22909,29856,140629
212217,1983,13147,22465,29893,12550,85326,42378,22572,31885,33728,51916,23944,66326,76511,68874,40197,20175,17934,9524,11551,1836,6393,3815,2651,16744,30183,4402,5281,11938,76855,17226,26377,28914,8038,6332,5912,15929,23541,25527,32391,150904
212318,1321,11569,21084,25536,10248,77733,35854,18882,30093,33046,51710,19956,55722,70143,65362,32978,18645,17717,9257,10725,1836,6489,3750,2573,14464,29893,4365,5801,11704,77645,11035,26931,28183,7939,6318,5256,14714,23760,24581,29610,152155
212419,2032,12931,22854,28534,12671,88486,40304,22392,32374,31326,55775,27762,71443,76224,65399,37387,19847,18286,9755,13077,1819,7193,4527,2707,17953,30405,4706,6167,10788,76314,17047,27074,29066,8002,6348,5474,16788,25316,25423,33076,151837
212823,1999,11917,19959,25455,10375,79423,36262,19816,31056,32745,49746,22601,64991,73189,69010,36313,18588,17360,9202,11302,1800,6001,3610,2426,15399,29755,4415,5271,11775,72644,16678,27308,27199,8057,5975,5314,15059,19311,22410,30387,148097
213017,1270,11210,19705,25185,10611,75656,36779,19359,30878,32073,51522,24362,64136,74639,62044,38208,18296,18039,9658,11368,1813,5336,2625,2206,14140,30495,4288,4846,9793,74762,11823,27818,28962,8051,6478,4352,14597,21046,24692,30867,148483
213421,1968,12677,22976,28823,13378,82814,39983,21278,31554,29602,51794,26404,69037,71303,68487,34890,19229,18559,10015,12490,1806,6521,3369,2542,18038,30257,4228,5211,10289,74173,15606,27963,29810,8068,6145,5509,16161,24407,23873,30686,154118
213522,2108,12199,22115,26484,10500,79620,36456,20058,28996,31873,52893,25017,67001,74295,64309,38749,18100,17634,9764,11548,1786,4952,3581,2023,13903,30391,4688,4656,10145,74531,18852,23612,26972,8061,5990,4579,14047,20234,23375,29820,149379
214019,1909,11932,21666,26039,11999,79146,37748,21306,30368,33046,49598,22952,65044,72245,72668,38524,18488,18258,9586,11868,1821,6099,3810,2660,17786,29764,4479,5478,11929,75288,15502,27007,28916,7933,6292,4407,13965,22642,24603,30363,150101
214221,2083,12892,21726,26344,11419,79818,34480,21171,31385,33979,51749,24128,67102,73481,66135,36364,19958,18224,10183,11362,1766,6328,4101,2424,17576,30943,4467,5807,11219,77675,11410,26237,29896,8038,6201,5303,15349,21848,24980,30943,152986
214423,1890,12833,22570,26748,10875,81660,37196,22787,33698,33174,55025,24964,67118,73111,69040,34688,18933,18245,9781,13049,1811,6656,4128,2679,17041,30680,4551,5106,11143,76846,12931,27269,29842,8073,6031,4796,14914,20787,25037,30621,151551
214524,2099,12512,21964,25986,10214,77345,40613,19091,29017,29847,47140,24258,64223,68775,66546,36654,19767,18090,9305,10251,1823,6109,3313,2412,14467,29732,4307,4816,11057,68555,17225,25860,29114,7904,6447,5670,16529,26495,26025,31916,152040
214625,1983,12986,21219,27800,11940,82108,37781,21780,31986,32399,53895,24529,67127,74366,68336,37975,19823,17711,9340,12346,1742,5854,3852,2368,15890,30680,4578,6119,12079,76764,13810,27841,30062,7925,6347,4984,15577,22244,24996,30789,148098
214726,2193,12231,21135,27479,12544,77787,36010,20375,28539,31579,44246,21999,61710,70946,72353,37954,18661,16247,8958,10554,1782,5008,3303,2275,15550,29225,4226,5123,12297,75347,16320,26491,29462,7841,6229,5114,13728,22150,25113,30918,147317
217126,1925,13125,22395,26962,11278,81463,38623,22171,31984,34323,50748,23233,63412,73996,72105,39393,19944,17416,9204,12519,1825,6612,3482,2643,15205,29965,4338,4774,10976,73968,10737,28082,29871,8073,6395,5498,14698,22384,25381,29552,150157
217429,1883,12912,21498,28366,11517,84293,34413,20886,29512,32385,51746,25745,69406,75781,55953,39251,20333,18126,10013,11614,1811,6430,3720,2719,17264,30642,4767,5539,9933,73666,19619,25149,27800,7896,6176,5766,15857,24779,24328,31207,152452
219231,1549,11827,22674,27569,10856,81083,37111,22025,31749,31076,49177,24500,64171,73507,66170,34977,18065,18144,9145,11560,1818,5995,4012,2483,16216,30559,4568,5643,12070,74637,13096,27331,29464,7995,6198,4514,15252,23591,25647,31525,147116
220721,1886,11288,20715,24139,10646,73377,34383,19692,29671,30284,46331,23396,62679,72548,68508,39121,18461,17121,9052,11815,1815,5159,3220,2160,15048,28197,4433,4750,10556,74824,13968,26464,28137,8071,6190,4122,12992,21598,24546,29995,145654
221319,2606,13575,23062,30853,13742,87640,39017,22712,31337,34794,49726,23379,66486,75676,67335,37302,19906,18081,10046,12521,1828,6349,4166,2657,16041,31273,4718,5630,11631,76292,16135,26470,29875,7967,6363,5811,15895,23839,25224,31259,154150
223929,1500,12576,22574,28155,13286,82366,39875,21214,32145,32041,56641,24713,67826,72598,68628,38326,17587,18303,8982,11632,1821,6653,3900,2686,15387,30756,4448,4763,11034,76077,15259,27889,30556,7997,5889,4047,15377,24713,26714,31048,149207
224022,1103,12782,21063,26410,11661,81507,36982,19756,31548,30939,47310,22233,62441,75510,63049,38261,19819,17895,8711,11231,1801,5278,2499,2343,15556,29669,3830,5386,9596,76715,12052,26287,30026,7931,6383,4867,15497,24144,24616,32194,144979
227432,1536,10777,20821,25315,10647,77243,36593,19209,27424,29631,45507,23299,63792,71186,68663,35646,16414,17819,8978,10172,1836,6197,3795,2496,16198,28635,4626,5325,12276,72928,16111,25003,28235,8053,5685,5067,13823,21412,21787,30572,149468
227533,2090,12549,21805,28392,11891,82302,39154,20625,31503,33052,49751,26449,68016,73333,64500,39714,20271,18071,9606,12759,1820,6312,3991,2520,16048,30664,4582,4821,10155,75588,19321,25651,29316,8022,6450,5562,15937,23940,24063,32173,148991
228434,887,11005,19798,26231,11399,81667,34014,21033,31852,30345,50466,25266,67974,75333,68991,39173,18885,17858,9893,10969,1787,6440,2841,2566,18021,30346,4157,5901,10470,76690,13982,24973,27252,8028,6325,5126,15564,24950,25827,31762,149834
231928,1649,10909,21576,26048,9022,79358,31605,21323,32262,32268,55464,25147,65830,72935,70127,38358,20089,17735,10038,12432,1779,6666,4113,2546,17388,30744,4578,6491,12973,77097,14866,27228,26541,8045,6122,4855,14577,24238,24619,30995,151353
233326,2027,12189,22295,27677,10380,81358,39263,19833,30336,30040,55432,25115,66942,74031,65444,31342,18085,17954,8835,12375,1830,5777,2844,2514,16835,30129,4349,5620,11290,76323,11549,27666,28930,7735,6102,5203,15203,22492,24848,32649,145768
236130,1537,11278,20705,23512,9358,75231,33556,20079,31483,33805,50613,24415,64907,71869,69769,39117,19505,17711,9387,11715,1826,6662,4149,2592,16556,30841,4709,5349,11527,75601,15599,27125,28308,8071,6230,5066,13392,21265,23949,29608,148985
237334,1523,12251,20649,26127,12271,76472,36284,19110,26947,30159,51797,23925,67336,73161,65817,38359,19438,17473,9114,11789,1771,5009,3781,1955,15658,29070,4524,4913,10533,73968,13966,27296,28311,8049,6293,5145,14575,24010,24170,32017,148885
238033,1817,11157,20628,27436,12685,85236,37741,20958,29660,30572,51382,24703,67696,74576,61845,39398,19099,18042,9310,12187,1834,6792,4023,2703,15890,29857,4592,5523,9990,73984,16714,27370,27534,7855,6372,5554,16340,25736,25357,32178,148735
239944,1372,11754,21169,26360,11262,82326,35977,21091,31948,28963,53833,25624,66422,76872,62792,39120,19038,17606,8830,11095,1801,6327,3597,2364,16548,28980,4585,5705,10827,76640,15529,26699,25981,7717,5915,4718,14545,22546,23425,31890,144437
245333,2024,12032,20639,29438,13208,84841,35898,22242,31599,32093,50120,27324,69688,74439,74396,38468,19655,17646,10050,11977,1827,6067,4234,2589,17586,30142,4609,5961,12291,75024,17034,24339,29064,7782,6313,4984,15086,24095,24399,31214,149828
246133,2017,13361,23177,29747,13133,81440,38932,22873,31076,34621,47149,23438,66592,75223,72987,44958,21797,18179,10012,11838,1801,6385,3893,2658,15243,31652,4471,5228,11725,77535,16878,26760,30569,8072,6519,4536,14339,22800,25236,30233,153631
248238,2098,12377,22371,28181,12949,81894,38836,18844,27634,30905,47860,21853,65617,75224,60738,38645,17870,17854,9476,10748,1722,5395,3876,1999,15249,30411,4679,5221,10236,75318,15917,26673,29565,7790,5725,4516,13803,22101,22748,29632,145481
248339,1751,11784,20034,24593,11217,77634,35568,20265,30812,32403,56152,24002,66171,72939,63117,33637,19551,17500,9554,12518,1810,5813,3017,2672,17200,29882,4261,5916,10302,75094,7548,26458,28185,7891,5749,5109,13803,20775,22573,29567,145579
249947,1803,12172,21484,26550,10181,83333,33417,21369,31843,32416,50252,21774,62587,78305,64092,39701,19947,17430,9812,12678,1810,6779,4128,2498,15436,30526,4745,6127,11548,78448,18012,26808,28802,8037,6423,4638,14661,23990,24477,33041,152176
250427,1816,11563,21431,25188,10752,72782,36822,17760,28752,29137,47914,23859,65029,74081,71422,37479,18828,16385,7609,10808,1598,6003,4263,1987,16143,26948,4470,5673,13035,72263,16933,26884,29543,8034,6136,5134,14175,21743,23196,29853,143952
250932,1780,12238,18358,26566,11276,78804,32241,20680,31673,31338,53209,24307,67279,72989,62181,39069,18907,17328,9631,11793,1825,6143,3836,2635,15941,30127,4653,5483,11008,72146,15494,27181,28101,7880,6429,5493,14297,22012,23541,30113,149311
251833,1025,10921,20124,24147,9373,75790,35347,20351,30590,32982,52120,22451,60189,68229,66082,39517,18084,17694,9135,9898,1829,5696,4128,2406,15849,29133,4638,4648,11077,76981,13360,26287,26785,7953,6281,4045,13195,19560,23081,30549,142429
255639,1599,10578,19195,25984,9610,75840,33764,18713,29985,33998,49296,21436,61708,71168,72402,38275,19552,16534,9028,11113,1760,6138,3743,2548,14709,30206,4615,5427,12598,73189,13403,26022,25717,7944,6204,4938,14193,21989,24636,29666,148443
255740,1301,12177,20706,26309,10790,81291,36171,20421,31524,31831,48476,21786,61581,75743,65115,37070,19694,17829,8936,11500,1832,6942,3720,2648,15736,29747,4628,5772,10689,74594,16743,27142,28705,7997,6432,5699,14665,22065,23414,31066,151436
256540,2280,13246,23236,29931,12130,84902,35218,21913,32181,33915,58584,26175,69057,73788,64390,35037,20139,17692,9861,12200,1801,6626,3975,2704,17960,30772,4595,5752,11489,78255,13630,27662,30268,8027,6106,5373,14629,21577,23337,32273,150096
257542,1309,11049,20706,24095,10109,74978,33256,19616,31185,33565,51546,25048,66037,72262,69522,37107,18768,17607,9267,11882,1830,6426,3949,2597,16787,30420,4646,5225,11135,74114,15248,26796,27534,8008,5532,4932,14142,21559,24224,30782,146077
257845,1106,11173,19450,22249,9210,72630,34665,19562,31034,32251,49532,21620,59741,69940,69442,37809,19624,16975,8806,10923,1820,6057,3785,2452,16768,29236,4353,5204,11722,75622,13305,25773,26920,8068,6286,5114,13963,22513,24138,30938,148047
257946,1714,12590,21850,28154,10901,81645,38405,21983,32522,33132,55198,24754,68607,71230,69953,38892,19706,17947,9738,12499,1784,5857,3380,2408,16542,30964,4413,5870,11315,72504,13232,26912,29394,7921,6169,5165,14952,21878,24459,30956,149078
263436,1772,12304,21217,26455,12410,80289,38052,20990,31523,31508,53934,22888,65558,74189,70510,36245,20447,18181,9533,12327,1835,6618,4284,2625,17939,30109,4659,6434,12959,74984,17638,27540,28142,8036,6357,4837,15108,23613,24706,31590,148343
268749,1812,12595,22930,27581,11817,82429,38206,21983,32311,32874,49210,23449,62104,70672,66630,35957,18842,17759,9336,11629,1828,5777,3015,2533,16140,30391,4420,5306,11711,74563,14256,27095,29742,8053,6486,4678,16231,24729,26572,31916,150631
268850,1700,12776,21729,27879,12341,79048,42003,20541,31734,32357,51769,25385,65249,72216,68214,32720,20439,17822,10123,12197,1735,6314,3682,2033,16800,30253,4535,5788,11321,74371,12239,26535,29634,8009,6126,6190,15417,24246,25286,31766,154275
270332,1435,11294,22270,25385,11183,76435,36615,18979,30365,31145,48087,22254,60052,72677,64912,34171,18355,17688,8824,11119,1827,5806,3427,2561,14104,29647,4296,5019,12084,72035,13798,26705,28488,7993,6238,4013,14782,24056,24479,32625,148467
274542,1611,11562,20897,25286,11408,77693,36327,18811,29317,29693,51378,24915,68911,73073,64716,40842,19331,16907,8781,11173,1833,6403,3913,2442,16588,29145,4550,5480,12135,72945,16816,25912,29223,8002,6137,5421,15431,23172,24685,30561,148538
275645,1637,11104,19666,26813,10809,78829,37602,20174,29338,31725,46968,22931,66035,76584,67472,40487,19374,17669,9419,11636,1808,5635,3548,2459,16483,29694,4434,5054,11400,78150,15124,26157,28773,8028,6297,5165,14681,23649,24821,30757,147807
280739,1605,12205,21957,25556,10706,79752,36678,20071,30273,31616,50545,24400,66337,73351,67083,38813,19681,17668,9544,12138,1813,5863,4135,2524,16450,30045,4608,5731,12339,74305,15129,25432,27616,8045,6386,4799,14229,22872,23817,30904,149622
280941,2013,12605,21182,25981,12136,77856,38029,20014,31380,31140,48367,23859,66292,73002,74204,38699,19594,17806,9310,11506,1799,6052,4337,2273,16235,29971,4677,5536,12293,71259,17181,27003,29761,8073,6297,5761,14136,23071,24494,30468,149015
281135,1444,11421,20825,27186,11195,75775,35787,21694,31883,32780,48248,21963,55537,70805,61076,39281,18613,17885,9577,9616,1811,5313,3403,2305,14120,30940,4671,4602,9976,72432,13301,26163,29377,8054,6104,4008,14389,20287,24974,29192,148328
283543,1980,13023,21842,27313,11666,77691,38856,20072,29950,31677,51071,24609,63930,75445,73094,39511,19509,17525,8495,11840,1764,5822,3473,2329,15603,29171,4328,4905,11630,76482,14617,28052,29936,7756,6269,4649,13497,18399,22498,29398,145228
284646,1844,12966,23329,30365,13598,86817,40686,23767,31503,33396,47307,24380,66933,75017,66466,37784,19024,18411,9871,9129,1834,5992,2312,2623,16413,31258,4082,4026,8152,75952,13065,27033,30316,7845,6301,3613,15340,24092,26369,31851,150633
285345,1945,12234,21411,31742,13960,87347,37842,22643,31564,32937,46933,25272,69109,76756,72553,42392,19714,17894,10022,8542,1829,5856,3246,2541,16165,30879,4542,5185,10499,77027,18915,25221,30025,7941,6171,4995,15092,22099,23631,31993,148417
285446,1827,11848,21388,27598,12627,82779,36541,21203,30116,32583,53124,24605,69059,72996,52470,41656,19016,17994,9203,11748,1834,6507,3411,2626,15684,29959,4458,4497,8975,74788,19538,25817,28773,7938,5936,4804,14951,23640,23953,31163,147787
286347,2134,12869,20873,26726,12507,84163,36588,21761,31339,32341,51088,25573,70172,76328,68251,38429,18251,17691,9747,11694,1807,5789,4140,2105,16809,30551,4689,5243,12178,74627,18821,24985,29343,7965,6274,5464,15779,24963,24724,31446,149904
286650,1827,11438,22488,27196,11873,82385,38604,21193,32010,31627,51573,23252,64653,71851,66421,41104,19403,18095,9784,10601,1801,5875,3433,2679,16612,31279,4729,5128,10059,73443,15506,27232,28255,7942,6238,5575,15339,20890,23961,30879,151009
287248,1917,12709,22151,29497,12771,86399,39100,22179,32594,32350,52423,27024,69929,73930,70093,38649,19382,18230,9860,12050,1810,6826,3639,2631,16179,30967,4606,5760,10818,73476,15421,27593,30153,8048,5958,5332,15530,24840,24722,30500,153030
289555,1920,13576,21912,27617,12064,81135,40597,19937,30184,32457,52541,23127,63739,71749,66951,33362,19620,18249,10187,10307,1826,6556,3471,2547,16827,30770,4238,5425,11997,75264,13647,27467,30257,8036,6254,4680,15144,24182,25129,32231,152098
290136,1162,10520,20957,21795,10169,75112,33463,17168,28056,30260,52231,23540,65570,69858,62447,33999,16268,17718,8966,11377,1767,5263,3003,2218,14980,28517,4429,4133,8958,72178,14361,26687,27603,7824,5747,4702,13878,23120,23303,30866,143820
293748,1241,12280,21418,25068,8655,76693,29845,18772,30810,31963,54470,21156,59263,72844,62379,31378,17743,17691,9455,11384,1833,6218,3492,2516,15942,29989,4602,5536,10751,75594,9292,27869,28645,8061,6235,5034,14167,22725,24018,30319,149958
295146,984,12060,21794,28765,12933,83207,41093,23235,32377,32620,52333,22709,64172,72566,72422,40344,20650,18231,10106,11713,1720,6403,3287,2453,16873,30757,4256,6341,12170,74098,11941,27705,30197,8067,6073,4469,15281,24142,25590,28919,153559
297655,1387,11892,19729,24750,9829,75669,36274,20777,30986,31160,48750,20935,64366,73187,64224,36561,20045,18170,10248,11448,1279,6101,4190,1934,16749,30456,4746,5870,11784,77068,16247,25476,29858,7961,6378,4881,15107,24315,24073,31700,152999
298051,2037,11838,21430,26734,10596,79620,38346,20280,30003,28479,54345,24554,67710,71546,67369,38317,18131,18163,9287,12086,1821,5377,3720,2684,16319,29803,4513,5524,11508,72729,13165,27197,28592,7920,6153,4734,14724,22704,23605,30963,147522
298455,1637,12117,21422,25063,10385,80714,34986,22326,31247,31029,50832,24026,64517,71959,70299,32660,17945,17527,9334,11304,1805,5870,2999,2526,18159,29395,4256,5620,12654,73666,12276,26874,27999,7760,6195,4795,16104,25132,24971,31384,149226
299154,2074,12665,22669,28450,11642,83028,38300,22985,33735,34048,54608,25079,67522,75303,72434,40044,20046,18548,9947,12793,1814,6579,4395,2641,16903,30878,4577,5702,12882,76694,19950,27305,30409,7922,6321,4804,14777,21124,24303,29802,149973
299760,1900,12114,19996,24674,9964,73523,33555,18495,28563,30914,47248,23658,67537,71434,67648,38925,19619,17745,8741,9862,1834,6430,3926,2653,14024,29690,4749,4809,10628,72708,17460,26033,27606,8073,6143,5118,13802,19001,21890,27190,145144
300618,1938,12161,22139,28440,11617,83170,42107,19827,30122,31791,51841,24135,65395,71714,57329,37650,19384,17868,9400,11498,1836,6086,3577,2637,15224,29645,4621,5077,9672,73593,19791,24751,28564,8047,6329,5100,16190,25795,26388,33296,150997
300719,1909,12214,20604,24507,10269,77825,34267,19153,29545,32031,50857,24118,64012,71586,66179,37403,19192,17688,8628,11976,1833,5528,3771,2301,14896,29968,4370,4523,11162,72428,16043,26307,26528,7884,6341,4267,14337,23852,24677,32434,145950
303119,2327,13903,23496,31412,13616,86214,44179,23478,33267,33268,51170,25302,66375,71878,66753,35409,19855,18751,10143,12274,1834,6141,3893,2491,18407,31378,4676,6465,10839,74874,9744,27562,31260,8046,6239,5257,16517,25790,26406,31784,154904
303624,1679,12027,22369,28594,12583,84516,39296,22179,31987,31185,54281,24094,64236,73532,67670,37193,18453,18281,9802,12208,1811,5797,3314,2718,17757,30250,4275,5542,11217,74778,12715,27202,29501,7878,6125,4884,15596,24403,24992,30646,148841
304020,1446,12458,19731,26018,9589,77470,33645,19457,27907,31002,50630,23512,63405,71379,68178,36483,18564,18145,8752,11660,1828,6441,4036,2712,16296,29600,4207,5177,10857,71171,13634,26585,27564,7987,6143,4547,14677,24105,25404,30561,146797
304727,1737,12570,21737,26095,11210,79321,36482,21732,31132,30400,51963,25599,67992,74738,63872,40427,19598,17997,9942,11748,1770,6262,3724,2341,17343,30342,4732,5066,10706,74654,14892,27346,28779,7952,6106,4742,14479,21557,24335,31495,150499
305830,2102,12148,21729,27777,11651,82964,33535,20745,30448,31750,48628,22414,66211,72065,69601,34041,16892,17724,9199,11685,1809,5568,3860,2686,16533,29723,4271,5636,10818,75575,11712,27179,29415,7957,5717,4934,14411,21500,25157,31082,143062
307127,1923,11927,21687,24878,9810,76712,35635,19654,29340,32902,49984,23380,62382,70075,67076,36702,18602,18144,9646,10701,1806,6259,3014,2490,17350,30907,3976,4934,8953,73852,9948,26632,27785,8019,6167,4039,14807,24575,25863,31526,148809
308129,1722,12617,21503,27906,13276,86464,43630,24021,33004,34196,47060,24315,66747,76203,80502,37439,19594,18015,9582,10867,1799,5923,3679,2606,13524,30985,4480,4362,11863,76533,17975,27869,30075,7949,6510,4338,15947,23947,26184,32554,152659
308331,1429,11886,20415,27991,13360,81452,41081,19741,30292,33207,44247,23024,63950,71215,62218,41494,17897,17888,9472,9136,1818,5799,3172,2588,14869,30518,4450,3934,8552,71337,18788,22943,28048,7851,6117,4168,15585,23115,25617,30664,147210
309636,1784,12410,22316,28736,10281,83603,31842,21926,31480,33215,51751,23912,67072,74112,67089,40690,19780,18378,10044,11894,1799,5974,4188,2382,16087,30694,4730,5723,11927,74368,16871,26645,29433,8063,6309,4244,14143,22441,24154,31192,149779
310621,1916,12579,21235,26889,11841,78477,34235,20322,29628,31513,52771,25518,66524,75529,69964,37976,19634,17846,8740,12303,1824,6534,4374,2417,15823,29366,4714,5770,13113,75654,14020,27936,30198,8021,6349,4817,14694,22174,23715,30833,147773
311320,1772,12800,22682,29855,14086,86249,42484,23416,33013,34180,51751,24024,64393,75251,74299,37487,17557,18340,9959,11482,1832,5738,3826,2695,15131,30573,4395,4929,10997,78311,14519,27124,30398,7963,5581,3784,15120,21799,24737,31177,148875
314225,1885,12335,22788,26122,11450,79306,39362,19998,30506,31806,49734,25614,67803,74382,64447,35917,20024,17845,9490,11227,1819,5536,3506,2430,16345,29663,4284,4667,10288,76439,13822,27360,29865,7766,6167,5828,15231,24106,24638,32571,150196
316633,1377,10930,18126,21637,8557,72295,34278,19196,30765,30415,50152,23374,62329,70875,69474,39166,19653,17337,8845,11346,1808,5660,3276,2457,15868,28355,4397,5749,11530,73130,16528,25625,27451,8017,6266,4854,14421,24134,25027,30810,144936
316835,1822,13230,21795,27730,12241,81818,40483,21253,31798,32008,52418,24028,68244,75937,65902,37989,21003,18410,9810,12866,1810,7080,4169,2647,17732,30682,4618,6255,11070,73262,14810,27161,31147,8073,6546,5099,15797,24529,26132,31162,153438
317332,1867,11037,21429,25339,10564,79071,35008,18167,28947,28230,48499,22871,64951,70300,59729,37247,18302,17531,9202,9789,1792,5758,3717,2555,14815,29488,4157,4884,9521,73254,15630,25363,28615,8046,6070,5150,15022,23994,24561,32003,147272
318637,1877,12100,22472,29096,13440,85693,41401,21053,32321,33890,50873,23517,62127,72042,71373,36071,17992,17988,9608,11910,1835,6236,3804,2656,14895,30425,4285,5235,11546,76670,15739,26980,29406,8003,5955,5375,15523,24837,25412,30949,149748
320826,1772,12943,21625,27671,12456,83788,39455,20994,32052,32792,53390,23884,67531,74346,67559,37159,20571,18428,10010,13137,1829,6150,4221,2443,17385,30979,4672,6571,13321,73192,19686,27861,29093,8071,6412,5603,16443,24520,25492,32102,153226
321323,1948,12597,22265,28175,11723,82060,40865,20966,30463,31782,54611,24492,66339,74083,62714,37901,20771,17930,9608,11436,1809,6165,3903,2473,15501,29926,4690,5573,10533,73223,15808,27624,30175,7967,6530,5564,14507,20570,23137,30342,149640
322224,1357,11812,18771,23771,9737,75278,35157,20900,29713,30177,47342,19915,61968,71863,65332,35874,19871,17656,9937,11169,1433,6045,4080,2114,16159,30021,4601,5706,11635,76403,16315,24489,29070,8038,6166,4748,14558,23956,22600,32128,151497
325129,1618,10897,20922,25271,9845,75177,35378,18111,29885,30553,47743,25154,67240,71224,67222,32665,18026,17532,8948,10013,1834,6111,3729,2657,16745,29554,4268,5645,11572,70970,12836,25603,26981,8037,6431,4511,15056,24197,24318,32010,148058
329440,1562,11784,21191,27396,11567,80563,35947,20113,30587,30362,50744,23659,65963,73239,65738,36247,17503,17908,8907,11058,1803,5898,3265,2333,17796,29667,4012,5315,10522,77548,12541,27063,29104,7974,5956,4649,15093,23832,23187,32589,144478
329844,1710,12052,22297,24730,9448,77929,33733,21508,32110,31657,55324,24148,63148,71995,65566,36811,19598,17847,9411,10763,1804,6128,3350,2572,17389,30221,4051,5875,11594,75671,9744,27637,30561,7896,6052,4841,14693,23290,25483,30350,148001
330324,1504,11365,18649,24714,11378,74034,34774,17092,27254,30318,44934,24033,66821,72170,60171,37293,19073,16881,8576,9614,1750,5184,3356,2300,14768,28352,4467,4224,11250,69903,15300,26140,27223,7924,5925,5101,12792,22829,22464,31838,141354
333330,1445,11216,21411,26640,11973,80144,37002,21651,31351,34355,53026,23653,61690,74364,60668,37511,19808,18507,10287,11638,1833,5733,3950,2594,12868,31100,4754,4883,10649,75878,16894,27262,28786,8070,6449,5554,14686,20621,23399,30766,150677
334635,1975,12775,22917,30016,13325,84977,43674,21764,32357,32783,52007,24871,65921,75244,69850,39410,20269,18240,9865,12479,1811,6584,3848,2583,15441,30916,4648,4988,11094,76758,16955,28005,29598,8030,6392,5711,15554,23939,24964,30198,152540
