,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
144226,84251,17186,36179,34962,6803,9023,53726,25019,3797,6119,4544,19627,14933,4522,14507,10963,39560,15203,11422,14902,17086,57970,29937,9807,7211,9642,7513,20098,19243,17859,34907,8688,21586,9697,5199,24172,4661,12355,11461,13813,4792,12821,6984,5327,4000,7215,1920,32842
144428,94634,19959,36848,37066,8865,10886,61058,22431,3810,5122,5446,18654,15063,3896,12277,10833,46005,19645,11231,16114,18446,63543,30272,10747,6772,11253,7552,21133,18614,17603,42861,9856,20883,8269,4881,25083,4479,11347,11726,14486,4911,13075,6842,5300,3666,7707,1968,26820
144731,94903,19878,35171,35938,8304,10879,56528,25907,4089,6083,5115,19974,15735,3840,13962,11734,44200,18946,11849,16527,17615,62738,27652,10234,6762,9753,8630,20429,19511,18255,39673,9462,21012,9322,5581,26074,4272,11736,11641,14456,4916,14396,8209,4749,3785,7619,1912,26753
144832,94839,20895,40198,35192,7368,10365,59902,25711,4350,6001,6745,21000,15236,4712,13899,11603,44333,20309,9812,14571,16786,65144,28042,10845,7094,10772,4744,21697,19246,17992,42191,9685,17408,8555,5200,26077,4142,11804,11687,14339,5246,14517,8334,5232,4248,7540,2001,27705
144933,92399,18988,32240,39005,8799,10897,56536,24909,3628,5295,4274,15671,14420,4201,13865,10591,42592,20155,12611,17651,18744,66999,25861,10721,6790,10305,6285,19709,18024,17231,41003,9708,20258,9220,5248,25714,4532,12636,11686,14373,5049,14397,8285,4059,3477,6707,1943,19224
145127,85914,20489,33424,36175,8605,10799,50625,24118,4247,4801,5921,18527,13518,4985,14003,11348,39742,16865,11452,15731,17620,60319,26953,10770,6518,9307,6985,19318,18167,17357,37720,8948,21052,9011,5356,24994,4608,12183,11545,14429,5121,14425,8359,4644,3577,7161,1831,22749
145632,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145834,94448,18430,33487,38195,6649,8952,51137,28841,4063,6073,5976,20630,15066,4525,14739,11702,40056,17158,12086,17149,17902,59801,28006,10262,4788,9537,7416,19520,18810,17076,39020,8945,19090,9314,5427,26207,4648,11775,11717,14204,4651,13656,6840,5241,3772,6707,1839,27355
146129,89436,18080,37010,34780,6720,9409,54825,30860,4212,5326,6520,19809,14553,4673,12293,9968,42647,18821,10745,16479,17416,60814,28278,10838,6200,9553,4811,19715,18061,18001,40087,9102,19071,6696,4552,25736,3876,10866,11138,14388,4617,13351,7623,5430,3968,7128,2008,24039
146331,94057,20897,30159,37889,6975,9619,56135,21917,3825,5640,4705,15881,14390,4506,11780,11167,43918,18798,12628,16983,18378,58305,27501,10024,7147,8790,8297,20320,19226,16772,35916,8012,20917,7307,4685,24636,4402,11182,11643,14370,5157,13984,8030,5471,4385,7746,1428,27673
146432,88789,20786,37602,37122,8544,10835,59447,17446,3615,5699,3840,18158,13764,4182,13081,10595,44731,19927,12181,17334,18638,64252,26299,10565,6933,10779,7250,20948,19704,18698,41908,9534,21297,9034,5422,25960,4558,11935,11694,14366,5070,14405,8126,5061,3895,7506,1962,23158
146533,91095,20188,36033,38391,8182,9480,53060,23307,3853,5595,5559,19242,14246,5078,14755,10795,42886,19235,11004,16133,18040,64093,24494,10841,6580,9097,6967,20903,18506,17505,40620,9474,20557,8978,5397,26170,4880,12109,11574,14283,5004,13744,8280,5028,4002,7239,1808,25334
146634,87448,18801,34332,36474,9071,9743,54635,26748,3666,5252,5282,17922,14334,4303,14064,11681,42125,19230,10637,15137,17222,61269,29414,10753,6377,9184,7796,19780,18766,17604,40840,8974,22835,7486,5268,25452,4249,10701,11663,14444,4632,13807,8338,5226,4471,7464,2003,31088
146735,77801,20717,28988,34832,8222,10549,54783,28067,4464,6267,6351,19303,13116,4746,12325,9623,43019,18936,11421,15128,15455,57742,22218,10263,4212,8243,3171,19541,18132,17582,38600,9657,17038,8104,5463,25707,4039,10829,11433,14011,4876,13922,8180,5264,4415,7908,1989,25673
146836,78739,19586,33530,35051,8623,10445,55480,23437,3914,4895,5426,17339,13664,4165,14410,11381,42243,17869,10806,14822,17026,59524,27977,10345,6483,10479,6872,20501,18715,17668,41209,8793,22196,8035,5214,25553,3897,12230,11492,14355,4338,13937,8247,4519,3217,6516,1986,26590
146937,86988,17076,32168,32189,8093,9270,54441,25623,4092,5827,5776,19624,13779,3921,13761,10254,40818,17905,11867,16148,17045,59235,26575,9927,6324,9600,6307,19618,18307,17947,36776,9507,18720,8719,5172,24836,4724,12061,11277,14143,4678,13838,8202,4789,3669,7267,1903,26347
147030,88119,20382,35279,36384,7835,10930,56915,28301,4252,5456,5816,18273,12343,4072,14644,10639,43647,19691,10932,14846,16597,56436,21996,10633,6268,9082,5330,20579,18690,17426,39795,9532,16676,8173,4711,25781,4174,12107,11549,14350,4838,14121,8354,4881,3726,6937,1922,28906
147636,81692,20439,31821,32690,7775,10409,55323,24731,4198,5399,5956,19995,14015,3220,12396,10297,44388,16355,11392,16043,17696,60559,26189,10983,3929,8922,5674,19305,19134,17859,37992,8989,18545,8608,5225,23080,4088,10896,11518,14330,4629,14231,8033,4524,3952,7382,1924,23681
147737,79432,18591,33788,35296,8269,10074,58907,28938,4150,5347,5604,18440,14763,4057,13227,11767,44428,19657,12375,16612,16929,60403,28078,10420,6140,9599,7001,19321,18903,17571,39749,9187,21613,8035,5347,25343,4293,10598,11578,14395,4830,13686,7880,5165,4383,7579,2059,34344
148032,83462,19543,37849,35140,7201,9447,58946,29575,4005,6152,6536,20414,14345,4240,12780,10605,44088,16974,12038,16307,17672,56119,26663,9831,6782,9528,5391,21015,18775,16840,38166,9435,16535,6143,4517,25159,3401,10379,11456,14247,4374,12578,8240,5781,4353,7739,1913,33331
148133,96758,20436,38848,37596,8604,10103,58933,22824,3994,5646,5354,19014,15708,3974,14197,11562,41797,20005,10108,15619,17617,66563,30119,10679,7027,10575,6846,20903,19362,17812,41518,9834,20281,7837,5123,26131,4196,11872,11689,14467,5130,14225,8378,5316,4172,7840,2023,24536
148335,75408,18970,26706,36436,8172,9225,49160,26206,3700,4710,5475,17128,12894,3982,11874,10883,37459,15806,9443,14944,15785,59529,25182,10960,6094,7434,7830,17020,16694,15615,36835,8935,21371,8333,4886,25375,4381,10270,11397,14377,4593,12810,7692,4894,3901,7045,1776,28776
148436,87827,17193,30099,37521,8681,9978,51922,25864,4149,5282,5438,16536,11662,4039,13793,9807,40163,17689,11358,15783,16551,58711,21554,10737,5774,8372,5648,18597,15950,15346,37144,9111,16721,9052,5436,25959,4571,11786,11595,14407,4871,13667,7505,5094,4048,7062,1912,22150
148840,88677,20190,33244,37614,7889,10810,52312,16893,4105,6064,4686,17958,14141,3627,13528,10944,39745,17705,10261,15023,16641,61327,27882,10449,6625,7873,8515,19878,19447,17036,37068,8747,21735,6512,4471,23644,3329,11322,11597,14198,5006,13994,8134,5057,4038,7603,1779,30192
148941,81436,19677,31866,35437,8051,9965,51151,31514,4277,5873,6575,19167,13474,5031,13202,10414,42939,17622,11119,16393,17515,59122,25554,10395,5822,8547,5412,18896,16940,17411,37600,9139,19478,9054,5183,25574,4766,11276,11371,14153,4578,13122,7198,4147,3622,7433,2005,32277
149236,80315,19280,29855,34965,8066,9969,50777,19334,4180,5193,5040,18201,11456,3749,14246,10612,37601,15515,10984,13999,15518,52401,24849,9144,5881,7722,5397,17652,16677,16662,32735,7981,18217,6512,4677,23166,3797,11668,11464,14276,4816,13519,7403,3839,2921,7114,1649,28026
149337,88185,17871,32190,37784,8560,10429,55993,29409,3898,5386,5925,18021,14652,4826,13721,11183,39520,18950,10471,14902,17213,65544,27920,11065,6271,9230,6714,19746,18308,17140,40187,9834,22727,9040,4642,24366,4414,11379,11701,14476,5102,14251,8321,4551,3799,7451,2051,22502
149539,85986,18127,29875,33076,8084,9799,56702,23040,3855,5272,4590,18716,13530,3947,11440,10586,43970,17294,11615,15082,16751,56442,27817,10368,4736,9485,4698,18811,18034,17058,39203,8857,17464,7504,4847,24197,4497,11349,11460,14184,4862,13756,7906,5174,3849,6569,1815,24059
149741,79203,18491,30574,31911,5760,6833,48044,24821,3901,5696,5888,18292,14599,3582,10653,11533,41186,18722,10779,15670,17060,57438,28857,10641,6310,8245,7442,17479,18056,16824,37762,9181,22895,6170,4587,25416,3530,8752,11418,14494,4209,12543,7694,4820,3973,6816,1880,30375
149842,89216,18972,31251,34805,8320,9285,54977,28061,4228,6084,6355,20427,14630,4289,13064,10902,40039,17719,10138,15042,16476,56724,27237,10549,6297,9048,7444,19833,19512,17635,39106,8589,22951,8810,5085,24558,4112,11692,11611,14340,4951,13539,7789,5250,4035,7046,1789,27520
150019,88901,20432,33245,37447,7884,10244,54349,25916,4036,4937,5853,18097,13789,3802,12714,11331,43979,18628,11222,15579,17716,61834,30315,10621,6841,9153,7071,20504,19164,17774,39701,9214,21836,8836,5253,25940,4639,11513,11698,14526,5024,14409,8090,5513,4279,7670,1961,24657
150524,87248,20226,32897,36503,7765,10402,50320,26239,3998,5614,4979,18054,14836,4646,14249,11209,36743,15478,11399,16627,17464,54068,28581,10603,6423,8050,6685,21100,19525,17877,34552,8346,21054,9661,5381,21916,4796,12158,11543,13897,5313,14912,7892,4838,4048,7381,1801,21231
150625,89246,19457,33230,38291,7248,9608,57073,25397,3706,5159,6109,18462,12695,4588,13353,10681,44416,19563,11909,17101,17694,60000,26930,10440,6908,9532,8170,19983,17915,17655,40295,9755,21792,8142,5030,25414,3696,11361,11585,14315,4997,13526,7505,4877,3739,7512,2025,28800
150726,79089,17629,30456,33346,5813,8722,52586,30243,3654,5453,6347,18435,13346,4823,13271,9839,39325,15886,11439,15904,17607,57309,26487,10232,4938,8666,5759,18052,17565,16519,38494,9487,19016,8947,4651,25476,4573,12279,11437,14288,4955,12813,7431,5422,3982,7330,2049,32182
150928,91774,19279,31185,35793,7907,10640,55598,30507,4128,5758,4492,17581,14708,5120,15166,10344,42731,18227,12542,17174,18388,60546,26521,10501,6384,9349,6479,20259,17611,16982,39068,9680,19833,9446,5375,23626,4882,12241,11406,14128,5239,14558,8190,5406,4081,7606,1838,19812
151021,87426,20922,35382,35288,8899,10850,56628,25825,4394,5597,6852,20142,13092,4857,12103,10707,43361,16354,10827,15284,16500,58054,24270,10663,5978,9608,5548,20654,19152,17867,40280,9184,21197,7237,3874,23964,4398,10170,11566,14257,5140,13567,7670,5069,4027,7905,1875,34379
151223,89288,20794,36064,39038,8994,11410,59096,30307,4393,6082,6764,20577,13680,4344,14678,10543,48063,20869,11720,16346,17570,64463,24788,10793,7061,10247,7943,21376,19749,17874,41913,9633,21458,9067,4646,25641,4705,11770,11750,14522,4994,14458,8345,5436,4393,7682,1949,32117
151324,88911,17601,34252,38108,7872,10918,53509,26523,4162,5628,5697,19767,14647,4098,14754,11412,41845,17221,11693,16527,17857,62934,25381,10373,5753,9106,7073,19920,18644,17469,38265,8983,20996,8696,4412,25204,4243,12443,11708,14305,4670,13852,7813,5314,3600,7413,1952,25467
151425,87842,18590,32825,34806,7551,9446,56670,25892,3681,5935,5454,19250,14867,4128,10864,10866,41483,17199,12200,17153,18084,57861,26128,10241,6837,9107,8534,20050,18897,17973,39924,8857,22210,8546,5368,25599,4379,10766,11437,14371,4907,13216,7437,5488,4398,7757,1834,31279
151526,92877,20307,32069,39596,8463,10786,55783,27337,3927,5460,5766,17849,13559,3977,13859,9827,43781,18972,11736,15884,17598,58715,23064,10197,6602,9425,8159,20255,18795,17742,38313,8805,21197,9620,5568,24554,4690,11835,11756,14055,5075,14168,8150,5650,4478,7551,1726,20176
151627,81635,20349,32779,33959,8184,10154,57369,32769,4147,5898,6196,18346,13054,4561,13389,10785,46219,17431,11584,15753,16037,54406,26376,9839,6138,9657,6837,19887,19515,16407,38037,8904,21173,8646,4959,24691,4827,11977,11576,14226,4587,13757,7824,5286,3994,7536,2003,30471
151728,83618,18088,29268,35497,8173,10673,54361,27379,3809,5340,6101,19128,12382,4022,15176,10045,39866,17244,8585,12239,14191,60522,24506,10756,6971,7732,7733,18075,17297,17489,37734,9496,20624,8244,4762,25749,4339,11244,11635,14503,4583,13681,7937,5391,3458,7045,1963,27968
151829,82406,19577,30102,33355,8510,9370,53634,29269,4015,5790,6637,19844,12732,5029,10410,10420,40649,15857,9697,13940,15023,57169,25012,9956,5314,8613,6107,19598,18552,15983,36463,8690,22213,7295,4182,23503,4057,10395,11328,13928,5050,14037,7925,5123,4182,7481,1846,29144
151930,91935,20710,34335,37235,7187,9221,56737,29521,4052,5710,5463,18515,14308,5151,14839,10717,39435,18613,12056,17512,18545,60991,28087,10273,6576,9134,5911,20601,19560,18348,38160,8903,18556,9757,5519,22064,4748,12569,11592,13910,4790,14020,8505,5837,4635,7862,1796,23379
152225,85097,16567,28492,35100,8235,10511,46993,25253,3145,5381,4858,16025,13467,4853,13891,9673,36429,15682,11105,15969,18126,58278,26708,10516,6404,8245,6972,19575,17838,16792,36268,8845,21292,9037,4928,25239,4775,12427,11675,14488,4767,12998,7108,5368,4008,7117,1979,24440
152427,86695,20583,33155,39735,8101,10451,57037,28007,4085,5970,6490,18242,11710,4702,14476,9449,43168,17006,12276,16900,16180,57146,21823,10796,6732,8663,7271,21343,19993,17462,38886,9020,20150,9614,5538,23140,4442,12134,11360,13719,5189,13784,8140,5632,4632,7632,1816,30334
152831,82941,17298,27850,33156,8015,8896,51651,23454,3682,5190,6073,17777,12937,4428,10705,9484,40561,15921,10325,13897,14806,54605,23104,10192,5932,7307,6942,17982,17743,16677,34942,8322,21891,6957,4283,24118,3829,11839,11459,14250,4982,13882,8050,5245,3371,7011,1920,23520
153025,89015,19302,36313,37653,8883,10264,58285,27018,3652,6035,5769,19831,14400,4114,13513,11600,39887,19014,11669,15538,16181,58485,28257,10524,7085,10372,7698,21182,19925,18749,41901,8846,22525,8937,5438,25701,4551,12296,11623,14451,4842,14024,8212,5786,4255,7736,1805,31796
153126,82911,18995,31591,31544,7233,9722,56008,32335,4333,5812,6098,20655,15075,3654,11998,11497,43035,18769,11174,14529,16121,64261,26747,11023,7200,10043,7676,20825,19706,17838,38474,9461,18532,8713,4241,21725,4559,8938,10999,14059,5039,12825,8333,5092,4437,7748,1965,19515
153227,83846,19130,31678,35678,8311,9804,54110,29515,4326,5998,6759,20378,13400,4652,14266,10204,40449,18800,11685,15499,16266,59063,24844,10288,6210,8717,6088,20061,19977,18307,41475,9454,17324,8443,5569,25218,4711,11791,11506,13934,5087,14161,7574,5054,4031,7845,1814,33172
153429,86438,15664,30639,37984,7392,9348,51048,25725,3559,5347,5365,18510,14432,3578,12540,11355,38808,14933,10533,15925,17946,63422,29327,10964,7006,8174,7392,19727,15643,15590,37966,9096,21322,8957,5012,24815,4473,11006,11580,14492,4757,11573,7194,5702,3991,7580,1940,24917
153631,99559,21015,36235,37212,9061,10628,57151,21447,4235,5189,4881,19364,15147,3728,13990,11237,43837,20811,10674,15395,17456,66690,28556,10684,6474,10057,6444,21065,18978,18321,41237,9403,21190,7681,4876,25868,4112,11917,11619,14195,5060,14402,8489,4634,4315,7780,1986,27228
153732,88477,19881,37619,36984,8893,10640,58970,31464,4372,5768,6013,20010,14620,5020,12085,11309,44800,18435,11391,15999,17226,61775,27006,10258,6419,10610,5810,20569,19250,18074,40329,9725,19985,9475,5434,26041,4394,10785,11642,14433,5106,14402,8090,5448,4249,7348,2005,25765
153833,84853,19839,30662,35014,9009,10801,55450,24632,3821,4823,4838,17370,13225,4365,13444,10557,45413,20285,12239,16694,18034,63150,27269,10655,6248,8714,7327,17209,18573,17544,41176,9392,18406,8737,5180,25779,4693,12138,11632,14465,5176,14698,8124,5387,4088,7591,1929,30399
153934,87008,18234,30372,35775,7882,8567,51121,25738,3881,5318,5509,18124,13061,3851,13867,10443,37913,17523,11814,16032,15981,53490,24005,10173,6454,7842,8186,19416,17899,15521,33855,8935,22461,9363,4829,25055,4431,12074,11406,14287,5134,13795,8139,5482,4290,7419,1753,29159
154229,82864,20694,32062,35104,7844,9237,55011,28257,4125,5985,5998,20018,14347,4780,14791,11433,42275,17964,11508,15733,16924,59314,26834,9988,5685,9583,6929,20116,19471,18636,38914,9555,20786,8355,5259,23333,4501,11826,11599,14168,4981,14094,7717,5124,4020,7718,1877,26411
154330,89544,17448,32610,40301,8390,10677,55232,17503,3361,4949,5456,16640,12404,3704,12159,10701,43028,18754,9204,13537,16280,60995,29306,10805,6581,8235,6894,20462,18199,17918,40263,9065,19396,8077,4279,25314,3777,10791,11648,14502,5029,13644,7908,5361,4122,7064,1629,25293
154431,84326,16817,31249,35592,6992,9411,53141,29835,3699,5102,6075,18133,15144,4396,12283,10829,38618,15759,9758,14580,17212,56461,30723,10124,6810,8035,7881,18956,18336,18080,37303,7708,21440,9015,5424,23789,4702,11695,11589,14161,4309,12146,7409,5735,4472,7303,1890,24239
154532,78142,19422,32899,34419,8045,9502,51156,29487,3627,5163,6497,19215,14331,4413,13079,11300,44293,19405,11772,17477,18335,60950,29005,10620,6496,9965,8016,18145,18126,17903,41253,9566,21538,9395,5542,25953,4552,11987,11700,14475,4702,13695,7835,5732,4402,7708,1931,25521
154734,92539,20044,34236,39166,9216,10866,56692,22804,4018,4881,5060,15991,12694,3396,11184,10873,44013,18351,11771,16324,17339,63609,25872,10717,6571,9891,8078,19878,18949,17402,40148,9792,22951,8399,4640,25611,4213,10321,11623,14536,4951,13011,7540,5088,3872,7384,1925,26280
154835,82998,21141,36256,31649,8334,10580,56263,30388,4330,6042,6552,20785,15861,4115,12775,11780,44423,20574,9830,15422,16856,62310,28861,10757,5964,10259,5892,20733,20111,18884,41522,9420,18732,9121,5439,23754,4500,11872,11631,14229,5095,14245,8202,4722,3680,7693,1808,23447
154936,90653,18182,28594,35402,8165,9410,53668,20985,2911,4877,3866,15706,13923,3212,12276,11675,38936,17161,10978,16857,17935,61175,27927,10348,7286,8565,8441,21080,19024,17811,38271,9284,21626,8913,5028,23180,4458,12049,11710,14374,5220,14119,7701,5626,4492,7743,1890,25709
155231,88260,20347,37282,37680,7679,9779,57490,25391,4129,5903,5970,20002,14896,4256,12604,11511,44250,19002,11772,16721,17297,58745,28143,10345,7294,9973,7509,21548,19913,17651,38808,9449,21168,9192,5267,21037,4285,10696,11512,12731,5019,14231,8649,5758,4624,7802,1978,27729
155635,81035,19601,34986,35971,8623,10816,57545,26278,4311,5763,6209,20544,13832,4137,13114,11242,39858,17172,9559,13295,14814,57319,27931,10382,6970,9392,8166,18684,18034,17459,39151,9224,20288,8219,5189,24610,4453,11403,11604,14198,4723,12702,7524,5003,4198,7664,1941,32164
155938,87568,20496,34467,36512,8405,10770,56979,26771,4099,5079,6280,18558,13806,4243,14241,11223,42154,19822,9914,15490,16156,59639,27653,10627,5963,9185,7775,20761,18976,16572,38430,9579,20507,9547,5276,24438,4800,11494,11583,14379,5085,13586,8090,5240,4522,7687,1802,26709
156031,86667,20268,30996,37581,8724,10557,54670,24652,3775,5142,5795,18647,12991,3577,13731,11384,41475,17200,10590,15620,17147,60427,25134,10636,6736,8994,7477,19267,18954,17323,36550,8987,19822,8705,4486,25056,4098,11373,11595,14328,5112,14264,8508,5169,4378,7127,1745,25799
156233,91459,20560,31714,38162,8354,10603,56896,14391,3804,4751,4222,16710,14097,2797,12033,10951,46652,20235,11643,16261,17800,63710,28486,10758,6786,9133,7559,20321,19382,18015,40010,9690,19985,9310,5447,25622,3746,12052,11682,14495,5133,14476,8572,5210,4201,7788,2051,24494
156334,85958,20599,32894,32693,7578,9238,55403,26658,4288,5818,5378,19796,13859,4751,11081,9791,41867,17489,9933,14897,16745,57618,23055,10301,6098,9372,5910,20651,19814,18125,39435,8951,18523,7591,5216,24793,3679,10295,11567,14116,5006,14017,8325,4886,4255,7898,1970,28025
156435,90395,18927,36869,37930,7415,10208,57565,29890,3986,5668,5766,19053,14323,4607,12892,10517,45328,19375,11113,16819,18271,63835,25917,10634,6829,10025,7655,21033,19294,18065,40776,8927,22218,9626,5299,25550,4808,12024,11694,14209,4924,13994,8094,5431,4403,7647,1940,24808
156536,92045,19766,33134,34103,6413,9671,52670,31445,3553,5449,5787,18133,12776,3900,14581,9983,44498,20692,12539,16604,18540,65433,20876,11000,6203,9048,7438,20738,19092,17387,39389,8833,21402,9019,4701,25406,4613,12531,11700,14478,5105,14615,8548,5741,4454,7512,1940,14354
156637,87222,17670,31179,35137,6525,8545,52156,25716,3264,4706,4814,16832,14058,4466,14266,9624,37311,17163,10577,15180,17720,54338,27331,10015,6520,7706,6386,18285,15850,16609,35517,7792,18243,8342,4744,23762,4463,11574,11398,14087,4294,12333,7847,5054,3970,6892,1626,17923
157336,79177,19616,34147,34735,8137,9569,57292,26797,4366,5329,6147,19716,14033,4177,11614,11697,38423,15924,8762,12595,14305,53354,27050,9904,5827,10048,6342,17745,17881,16545,38249,8678,19533,9186,4947,24180,4743,11897,11586,14373,4409,12090,7175,4034,3539,7255,1839,33987
157437,87438,20277,36206,39356,8665,10594,60034,32638,4344,5560,6617,19927,13916,4795,13693,11200,47431,20346,12055,15811,17475,60751,27346,10549,6891,10171,7737,21566,19998,18332,40983,9628,20396,9126,5170,23865,4541,12328,11666,14430,4978,14283,8543,5621,4540,7651,2015,31909
157942,81493,17647,27476,34700,6603,8547,47741,27537,3878,5739,5721,18278,13356,4851,14332,10863,33963,16114,12280,17073,17340,59989,27104,10678,6195,6993,7159,17723,15138,16670,33918,9170,17936,9371,5024,18628,4471,11779,11430,13756,4740,13183,7311,4666,3992,7644,1851,26432
158035,87895,19732,31866,32886,8578,10383,53193,30500,4305,6064,6084,19994,13566,5100,14508,8698,44389,20495,12404,17461,18329,60791,25265,11062,6035,8963,5681,19659,18729,18063,38631,9212,19662,9149,5604,20929,4849,12072,11423,13837,5100,14140,8131,5438,4378,7609,1963,20111
158136,81518,19016,30448,37300,8499,10328,53706,25706,4126,5052,6165,17574,12065,4241,9181,9467,36845,16908,10454,15026,16784,55172,24327,10028,6753,6904,7044,19262,18893,17418,33945,8987,19321,7526,4421,22185,4312,9795,11050,13714,4709,12967,7738,4748,4375,7739,1932,24884
158338,84367,19356,31059,35198,8248,8911,52759,24530,3632,5265,5502,17749,13860,4835,13015,9692,38914,18003,11037,15244,17753,60595,27408,9728,5884,7535,6997,19108,18484,18185,38313,9031,22322,9112,5448,24218,4636,11655,11627,14083,4793,14084,8395,5127,3844,7097,1804,26896
158540,82828,18636,32228,37639,8736,10273,54639,29195,4350,5749,6047,19315,13566,4621,11891,9948,42797,16664,11629,16362,17730,60514,25402,10767,6217,9910,6412,19931,18216,16819,39120,9392,23300,9319,5484,24487,4680,11894,11703,14343,4761,12872,7279,5436,4378,7600,1972,28755
158843,81272,18951,34436,36301,7722,9029,54515,28781,3610,6064,5876,19684,14650,4526,11918,9475,41760,17024,11245,16579,18021,62271,29186,10426,5963,8915,7217,19031,18144,16698,38282,9521,22117,8596,4978,25675,4788,11604,11593,14440,4889,13591,7918,5392,4307,7731,1839,28110
159138,86034,18270,35617,36692,8256,9915,55115,21527,3929,5244,5034,18342,13963,4061,12725,10353,42656,17451,11015,15894,18172,61763,28571,10248,6871,8907,8077,18393,17086,17146,38638,8750,21987,9087,5052,24512,4759,11993,11651,14401,5050,14234,7779,5097,3732,7139,1688,27209
159239,84680,17023,32461,35051,8421,8889,52123,24003,3866,5701,4340,18469,15158,2555,7234,11592,35704,13431,10026,15957,17437,53835,31615,9768,6457,7880,8000,18203,18351,17258,31603,7965,24396,8170,5110,19206,4054,10081,11440,14077,4891,13053,7520,5796,4648,7831,1695,27370
159340,93690,16880,33832,34868,6300,8379,51705,18789,3467,5924,4976,19087,14822,4623,15183,11461,38277,16805,10007,15630,17540,64224,26668,10237,6945,8419,7782,19419,17046,17122,35934,8539,17133,7972,5065,22865,3912,12316,11361,14207,4439,13122,7296,4891,3399,7258,1813,20098
159441,78771,18343,32124,32389,7662,8728,55158,27803,3763,5523,5024,17489,14664,3960,10728,10771,42627,17526,10095,15369,17387,60065,27898,10441,6625,10032,7812,18016,18363,17679,38573,8973,21889,9556,5372,23955,4666,11367,11659,14421,4782,14193,8501,4541,3671,6956,1879,23174
159744,85743,18268,32782,35781,6010,8120,49997,18550,3064,5237,3809,15535,13196,3013,10734,10857,40309,18557,11238,16499,18452,59409,28598,10621,6919,8860,6897,19311,17712,17857,40503,8937,20380,8210,4929,24464,4187,11772,11642,14382,4834,12993,7330,4856,3650,7449,2000,25953
159946,78309,15618,31342,39661,8798,10442,49339,28018,3986,4358,6264,17645,10842,5254,14544,9940,31539,14545,8117,12402,14041,50435,18750,9506,5890,8095,6135,18855,16161,15415,32692,8076,22081,8207,4334,22952,4878,12328,11580,14102,4944,13893,8453,4507,3559,6968,1411,26371
160123,86557,16525,29047,35534,6751,8962,50665,26733,3151,4993,5137,18155,13603,5148,14432,10757,37986,18750,9869,14714,16857,61183,22744,9998,5995,7619,5149,18403,17507,14656,33759,9004,19526,7066,2957,21361,4150,10726,10687,14247,4969,13944,7974,5058,3335,6936,1957,23821
160729,84188,20832,34191,37238,8849,9821,57512,29445,4403,5659,5911,19978,14750,3764,10659,10980,44609,18369,9479,13277,15552,59778,29082,11000,5901,9631,7295,19953,19045,18248,39561,9332,23943,8415,5471,24390,4858,10087,11706,14388,4900,13930,7789,5529,4406,7869,1931,31240
160830,95760,20473,37082,41744,8768,10990,54145,17433,3940,4670,5137,16633,14230,4190,12982,11321,40302,17633,11831,17168,17920,59430,28977,9669,7027,9383,8338,20196,17956,18140,37490,8398,23150,8987,5508,22566,4567,12377,11542,14118,4854,14145,7407,5236,3639,7369,1842,27463
160931,84451,19942,35511,36264,8774,10211,57245,28059,4206,5591,6378,20193,14126,4847,11630,10896,42338,19122,10517,15761,16032,58415,29453,10709,6230,10162,6397,19745,18740,17853,40466,9473,21672,8091,4829,25048,4449,10306,11435,14370,4858,12902,7732,4928,4274,7691,1989,29530
161327,91881,18647,31886,37604,7726,10013,49823,24640,3757,5576,4901,18107,14462,4064,12631,11305,40184,15129,11616,16990,18352,58242,27228,10535,6827,6933,6478,18978,17815,17018,35700,8901,20589,9172,4809,23510,4645,11971,11558,14314,4993,14288,8240,4601,3542,7323,1745,24699
161630,87939,18166,36664,40024,8463,10187,55905,28396,3568,5515,6336,19858,13689,4575,15133,10241,38928,18844,9836,14340,16350,62000,26357,10736,6645,8218,8446,19562,17978,17708,40218,9481,23927,8282,5352,24977,4254,11751,11644,14405,5094,13864,8504,5431,3931,6952,1895,31566
161731,86055,19905,33682,37315,8648,10078,60411,24619,3976,5897,5615,18361,14129,3975,11042,10891,46259,20794,11934,15687,17528,63008,29028,10770,6243,9412,6123,20570,18785,17319,39596,9533,21630,8255,5157,24324,4675,11702,11565,14207,4887,13817,7772,4602,4203,7772,1931,32971
161832,88138,19120,34912,36237,8680,9821,56815,26770,4273,5851,6545,19969,14053,4679,12881,11231,41929,17799,9935,14469,16679,63256,27380,10267,6651,9428,4734,20029,17788,17384,40330,9722,16492,5923,4108,25826,3844,10521,11425,14221,4558,12850,7410,4580,3612,7333,1895,17100
162026,88283,18610,33557,34127,5123,8744,51403,25238,3625,6000,4630,18650,14781,4600,13903,10952,38225,16407,11974,17562,17973,53316,29372,10471,6141,9577,5612,20129,18079,16738,35421,9208,16355,9051,5065,20716,4583,12015,11471,13336,4432,13103,7415,4238,3633,7613,1958,23030
