,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
149539,14527,1500,8722,12628,9917,375,1294,1285,654,667,937,927,882,928,2264,2141,3138,3018,3754,3752,2483,2469,6849,6852,7489,7508,3620,3714,3972,3974,2228,2218,5611,5587,2323,2751,1236,1145,1010,1103,6600,6556,507,507,380,376,354,559
149741,14455,1500,8599,13482,12226,446,1276,1238,682,693,959,932,689,900,2276,2112,3131,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3847,2228,2231,5611,5587,2342,2751,1186,1153,1025,1087,6606,6605,507,507,380,376,510,544
149842,13232,1500,8303,12411,10270,567,1285,1274,690,699,917,915,898,781,2248,2262,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3973,2228,2231,5611,5587,2342,2751,1236,1155,1113,1125,6607,6605,507,507,380,376,574,593
150019,14114,1500,8830,13491,12309,543,1270,1266,689,681,926,949,954,938,2225,2248,3138,3018,3754,3752,2515,2467,6849,6852,7500,7508,3728,3714,3972,3938,2228,2231,5611,5587,2336,2751,1207,1155,1063,1125,6607,6602,507,507,380,367,594,584
150524,14260,1500,8178,12889,7889,425,1281,1242,687,680,797,841,536,417,2173,2250,3138,3018,3754,3752,2508,2457,6849,6852,7500,7507,3723,3670,3934,3856,2228,2231,5611,5587,2342,2746,1236,1151,1073,1085,6593,6576,507,507,380,376,388,197
150625,15471,1500,8587,13239,11681,558,1362,1370,690,699,965,960,867,913,2278,2239,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3912,2228,2231,5611,5587,2322,2707,1236,1155,1115,1119,6607,6602,507,507,380,376,589,518
150726,13692,1500,8732,13441,12479,498,1308,1298,690,698,908,849,774,867,2262,2240,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5560,2342,2750,1236,1112,1110,1125,6606,6604,507,507,380,376,579,600
150928,13516,1500,8659,13233,12154,472,1306,1297,676,688,968,949,834,814,2238,2239,3138,3018,3754,3752,2506,2469,6849,6838,7499,7508,3714,3714,3972,3957,2228,2231,5610,5564,2294,2665,1225,1109,1124,1115,6607,6605,507,507,380,372,414,210
151021,15623,1500,8763,13549,12528,543,1362,1369,690,699,968,968,979,979,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2210,5611,5587,2315,2751,1171,1117,1109,1125,6600,6605,507,507,380,376,596,571
151223,14137,1500,8801,13592,12565,472,1326,1322,690,699,897,948,969,955,2276,2278,3138,3018,3754,3752,2515,2469,6849,6852,7497,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2721,1178,1150,1124,1125,6607,6605,507,507,380,376,596,583
151324,13825,1500,8514,13230,12650,420,1302,1287,690,699,967,894,970,930,2198,2153,3138,3018,3754,3752,2515,2469,6846,6831,7500,7508,3710,3714,3963,3977,2196,2210,5611,5581,2342,2751,1218,1089,1121,1120,6607,6605,507,507,380,376,529,501
151425,15544,1500,8820,13574,11864,582,1346,1302,661,674,956,967,977,956,2277,2272,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3960,3978,2228,2231,5611,5587,2335,2751,1236,1155,1124,1125,6604,6604,507,507,380,376,545,589
151526,14921,1500,8850,13569,12421,577,1277,1300,690,699,960,966,885,953,2266,2267,3138,3018,3754,3752,2512,2469,6849,6852,7500,7508,3728,3714,3972,3975,2228,2231,5604,5584,2342,2751,1236,1155,1052,1125,6607,6602,507,507,380,376,582,597
151627,14444,1500,8014,11802,12013,519,1337,1341,690,699,968,968,798,856,2215,2264,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3966,2228,2231,5595,5585,2340,2751,1236,1154,1111,1125,6607,6596,507,507,380,376,571,465
151728,13848,1500,8569,13475,12126,529,1241,1185,665,689,821,850,688,915,2264,2118,3138,3018,3754,3752,2515,2424,6849,6852,7500,7508,3721,3714,3972,3971,2228,2231,5605,5570,2332,2745,1234,1155,1114,1125,6599,6577,507,507,365,364,596,600
151829,14207,1500,8768,13508,12481,589,1362,1370,690,698,964,968,935,976,2276,2272,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2224,5611,5587,2336,2750,1201,1126,1112,1125,6586,6605,507,507,380,376,594,584
151930,14591,1457,8796,13274,11085,544,1356,1370,690,699,946,944,792,619,2278,2278,3138,3018,3754,3752,2421,2468,6849,6852,7500,7508,3668,3703,3488,3650,2228,2231,5611,5587,2342,2751,1236,1155,1011,1103,6599,6603,507,507,380,376,121,164
152225,14590,1500,8409,12802,12500,434,1281,1305,629,645,846,936,824,844,2255,2262,3119,3018,3754,3752,2515,2453,6848,6852,7500,7508,3728,3714,3966,3977,2228,2231,5611,5567,2342,2751,1234,1016,1124,1125,6604,6605,484,507,380,376,596,600
152427,15257,1495,8686,13018,12101,528,1348,1359,687,698,968,968,942,902,2278,2276,3138,3018,3754,3752,2498,2469,6849,6852,7500,7508,3726,3714,3972,3978,2224,2225,5611,5587,2342,2747,1234,1155,1043,1106,6589,6605,507,507,380,376,595,424
152831,12712,1500,8797,13392,12379,556,1295,1295,690,699,830,907,951,947,2126,2075,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5585,2342,2737,1135,1088,1124,1125,6607,6602,507,507,378,376,541,517
153025,15322,1500,8478,10953,9334,417,1323,1324,668,684,965,965,972,970,2278,2274,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3706,3972,3975,2228,2231,5596,5587,2342,2751,1236,1155,1111,1123,6607,6596,507,507,379,376,573,583
153126,13533,1500,8759,12971,12277,417,1291,1283,690,699,814,873,853,828,2271,2275,3138,3018,3754,3752,2515,2468,6849,6852,7500,7508,3728,3714,3972,3978,2228,2227,5611,5587,2342,2751,1206,1127,1124,1125,6606,6601,507,507,380,376,596,516
153227,14615,1500,8171,12582,10805,387,1317,1327,678,677,965,967,924,868,2247,2247,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1235,1155,1073,1120,6604,6605,507,507,380,376,574,505
153429,15484,1500,8696,12984,12464,561,1329,1330,584,625,938,860,949,950,2243,2183,3138,3018,3754,3752,2515,2465,6849,6836,7500,7508,3728,3714,3962,3927,2228,2231,5611,5574,2331,2620,1231,1152,1080,1121,6583,6583,507,507,380,376,539,595
153631,15438,1500,8723,13689,11567,588,1355,1341,690,699,968,968,988,975,2278,2278,3138,3018,3751,3752,2515,2469,6849,6852,7500,7508,3728,3714,3971,3978,2228,2231,5611,5587,2341,2751,1234,1153,1124,1123,6606,6594,507,507,380,368,596,600
153732,11873,1500,8793,12914,11491,550,1294,1253,690,699,924,948,885,934,2265,2198,3138,3018,3754,3752,2512,2469,6830,6852,7500,7508,3728,3714,3972,3868,2228,2231,5611,5578,2342,2749,1236,1155,1105,1125,6605,6605,507,507,380,376,263,346
153833,14763,1500,8728,13411,12459,561,1292,1344,641,628,818,875,917,824,2192,2221,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2220,2231,5611,5587,2341,2647,1235,1152,1122,1125,6607,6598,507,507,380,376,528,476
153934,12066,1500,8741,13488,12214,407,1227,1263,690,699,957,963,952,928,2048,2119,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3974,2228,2231,5605,5586,2342,2745,1225,1090,1124,1125,6601,6605,507,507,380,376,496,583
154229,15294,1500,8849,12786,10764,588,1320,1316,688,697,968,968,914,893,2253,2268,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1236,1152,1111,1125,6605,6605,507,507,380,376,596,600
154330,14434,1500,7889,12271,11069,330,1344,1355,688,688,964,952,937,928,2169,2079,3138,3018,3754,3729,2457,2406,6844,6847,7496,7508,3719,3685,3950,3971,2228,2231,5611,5572,2342,2751,1236,1134,1111,1091,6577,6603,507,507,380,376,559,600
154431,14342,1500,7235,8800,10349,595,1361,1366,690,699,968,968,987,991,2277,2260,3138,3018,3754,3752,2515,2469,6849,6837,7500,7508,3728,3714,3926,3946,2228,2231,5611,5587,2342,2723,1236,1155,1120,1125,6533,6605,507,507,377,376,585,563
154532,14827,1478,8432,12666,12035,455,1303,1300,678,690,851,787,713,767,2273,2277,3138,3018,3754,3752,2515,2469,6849,6850,7500,7508,3728,3714,3972,3933,2228,2230,5610,5583,2342,2751,1227,1155,1042,1118,6607,6605,507,507,380,376,495,535
154734,15600,1500,8847,13517,12608,645,1331,1344,679,697,857,914,859,893,2217,2275,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3969,3964,2228,2231,5611,5587,2342,2751,1220,1146,1087,1108,6606,6605,507,507,380,376,453,544
154835,15074,1500,7621,9563,9137,496,1313,1276,690,699,926,824,613,583,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3727,3714,3969,3978,2228,2231,5607,5587,2342,2751,1234,1155,1123,1122,6607,6605,507,507,380,376,567,599
154936,14825,1500,8748,13057,10664,415,1315,1305,544,660,864,872,724,889,2276,2204,3138,3018,3754,3752,2515,2468,6849,6846,7500,7508,3728,3709,3972,3931,2228,2231,5611,5572,2342,2751,1236,1152,1124,1125,6607,6605,507,507,378,371,523,384
155231,15307,1500,8827,12321,11465,572,1360,1369,690,699,918,955,736,783,2252,2275,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3913,3900,2227,2229,5611,5587,2342,2751,1234,1155,1119,1124,6594,6605,507,507,380,376,361,329
155635,15397,1500,7886,11245,11843,532,1303,1281,617,676,919,929,709,924,2254,2149,3138,3018,3754,3752,2483,2427,6835,6852,7499,7508,3685,3714,3954,3973,2228,2231,5593,5587,2342,2751,1233,1155,1093,1091,6607,6605,507,507,380,376,307,600
155938,15591,1500,8825,13018,12172,434,1327,1356,680,698,950,968,716,871,2253,2235,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3884,3978,2228,2231,5611,5587,2334,2751,1227,1140,1029,1125,6607,6605,507,507,380,376,447,485
156031,15130,1500,8824,13637,12542,543,1316,1306,690,699,929,916,907,943,2257,2278,3138,3018,3754,3752,2515,2467,6849,6852,7500,7508,3728,3714,3972,3978,2228,2230,5611,5585,2342,2751,1211,1151,1124,1125,6607,6605,507,507,380,371,596,600
156233,15537,1500,8155,13433,12289,556,1362,1368,685,697,965,968,914,962,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1236,1155,1124,1125,6607,6589,507,507,376,376,588,600
156334,15119,1500,8809,8864,9045,132,1343,1349,688,699,966,954,931,702,2278,2276,3130,3018,3754,3752,2460,2469,6849,6852,7497,7507,3651,3702,3928,3978,2203,2230,5611,5587,2342,2751,1200,1155,1062,971,6607,6605,507,507,380,376,202,514
156435,14375,1500,8849,13550,12478,462,1307,1311,675,698,960,968,941,957,2275,2272,3138,3018,3754,3752,2515,2466,6849,6852,7500,7508,3728,3711,3970,3976,2228,2231,5611,5587,2342,2751,1236,1150,1121,1125,6606,6595,507,507,380,376,584,600
156536,12554,1500,8766,13551,12640,599,1269,1279,690,698,901,905,978,934,2267,2272,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3722,3714,3972,3978,2222,2228,5611,5587,2342,2728,1112,1126,1124,1125,6607,6600,507,507,371,368,589,600
156637,15175,1500,8581,12619,11157,433,1313,1300,661,672,934,964,934,934,2248,2234,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3844,2228,2231,5611,5587,2342,2737,1236,1153,1109,1125,6607,6593,507,507,380,376,435,291
157336,15470,1500,8378,9156,11045,443,1325,1317,643,661,963,968,854,891,2201,2228,3132,3018,3754,3752,2510,2469,6849,6852,7500,7508,3716,3712,3930,3978,2228,2231,5611,5587,2342,2751,1236,1153,1075,1122,6592,6605,507,507,380,376,471,241
157437,15147,1495,8576,12139,12414,498,1351,1353,690,699,968,968,836,879,2277,2274,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5585,2342,2751,1236,1155,1118,1124,6607,6600,507,507,380,376,596,592
157942,14513,1490,8656,13292,12628,469,1362,1370,690,698,955,953,901,957,2278,2258,3138,3018,3754,3752,2507,2463,6849,6852,7500,7508,3711,3714,3972,3977,2228,2219,5611,5577,2341,2749,1236,1151,1116,1125,6607,6605,507,507,380,376,406,384
158035,14089,1497,8783,13443,12036,608,1361,1368,690,699,967,968,933,944,2261,2262,3138,3018,3754,3752,2499,2469,6849,6852,7500,7508,3707,3714,3972,3978,2228,2231,5611,5586,2342,2741,1235,1155,1110,1125,6607,6605,507,507,380,376,461,452
158136,15217,1497,7718,12785,10457,587,1354,1361,677,685,945,893,799,724,2267,2277,3138,3018,3754,3752,2515,2469,6849,6844,7496,7508,3728,3714,3972,3978,2228,2231,5604,5587,2342,2727,1236,1145,1076,1125,6607,6605,507,507,380,376,595,530
158338,14345,1500,8794,12373,7293,489,1333,1349,690,698,944,928,911,862,2272,2275,3138,3018,3754,3752,2515,2464,6849,6852,7500,7508,3726,3680,3972,3760,2228,2230,5611,5587,2339,2751,1236,1144,1123,1125,6604,6597,507,507,375,366,508,197
158540,14461,1492,8313,12939,12155,393,1292,1296,622,633,962,816,805,848,2193,2134,3137,3018,3754,3752,2500,2469,6849,6852,7500,7508,3728,3714,3835,3976,2218,2231,5611,5587,2342,2751,1234,1155,1113,1113,6595,6601,507,507,380,376,350,461
158843,15271,1495,8754,13456,12494,515,1358,1369,640,689,940,960,840,976,2277,2258,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3966,3805,2218,2215,5611,5587,2342,2751,1236,1151,1124,1125,6606,6605,507,507,380,376,474,183
159138,15192,1497,8591,13007,11983,375,1329,1351,541,553,915,945,892,888,2222,2229,3136,3018,3754,3752,2507,2449,6849,6852,7500,7506,3722,3714,3953,3972,2228,2230,5611,5565,2338,2728,1230,1148,1094,1125,6606,6605,507,507,380,376,589,572
159239,15461,1500,8205,11988,9536,437,1329,1319,678,698,965,967,892,975,2241,2265,3138,3018,3754,3752,2515,2465,6849,6852,7500,7508,3728,3714,3953,3773,2228,2231,5577,5585,2342,2747,1236,1137,1101,1125,6601,6604,507,507,380,363,475,433
159340,14641,1500,8567,13343,11823,587,1362,1370,689,699,967,968,961,940,2266,2253,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3724,3701,3972,3956,2228,2231,5611,5587,2342,2751,1231,1152,1093,1125,6607,6605,507,507,380,373,593,600
159441,14594,1500,8028,4883,5856,145,1296,1281,677,692,962,829,710,751,2272,2263,3043,2809,3754,3751,2515,2465,6767,6735,7450,7359,3678,3612,3957,3313,2227,2093,5611,5587,2342,2711,1218,1028,1100,1115,6593,6605,488,381,380,375,371,18
159744,15103,1489,8534,13025,11764,385,1351,1364,667,674,936,960,927,848,2274,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3944,3897,2228,2231,5603,5587,2342,2751,1230,1153,1124,1125,6592,6603,507,507,380,374,596,350
159946,13970,1500,8461,12950,11948,372,1296,1283,687,698,855,788,758,860,2269,2262,3132,3018,3754,3752,2490,2469,6849,6852,7500,7508,3714,3713,3971,3967,2228,2231,5597,5510,2342,2676,1187,1033,1121,1125,6607,6572,507,507,380,371,413,545
160123,15104,1500,8382,12923,11074,504,1317,1331,690,699,967,916,665,854,2241,2179,3138,3018,3754,3752,2515,2463,6849,6777,7500,7508,3728,3714,3972,3978,2211,2231,5611,5554,2326,2749,1006,1040,1123,1125,6607,6604,507,507,378,372,543,461
160729,15499,1500,8710,12179,8980,575,1362,1370,667,692,968,965,985,990,2271,2265,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3927,3978,2228,2231,5611,5587,2342,2751,1236,1155,1120,1120,6607,6605,507,507,380,376,503,316
160830,15302,1496,8724,12065,2984,512,1362,1370,684,693,968,968,969,945,2278,2276,3138,3018,3754,3752,2515,2464,6849,6852,7500,7508,3724,3704,3810,3692,2228,2231,5611,5587,2342,2750,1230,1152,1122,1125,6571,6574,507,507,377,376,485,373
160931,15623,1500,8783,12202,12096,571,1327,1329,682,692,968,951,832,723,2278,2254,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3886,3978,2228,2231,5569,5587,2342,2751,1235,1155,1091,1119,6607,6593,507,507,378,376,335,598
161327,15163,1500,8172,12046,10435,260,1306,1308,659,689,963,959,748,774,2250,2256,3138,3018,3754,3752,2515,2468,6846,6818,7500,7508,3728,3714,3970,3931,2228,2231,5611,5587,2342,2751,1235,1143,1124,1125,6607,6605,507,507,378,364,433,390
161630,15480,1500,8146,9307,10733,391,1316,1293,667,684,932,931,910,968,2278,2258,3138,3018,3754,3752,2514,2428,6849,6852,7500,7508,3723,3710,3968,3977,2228,2231,5606,5565,2342,2733,1232,1155,1087,1125,6607,6603,507,507,378,375,456,506
161731,15502,1500,8526,13415,12543,593,1362,1368,688,695,968,968,955,982,2276,2253,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3958,3973,2228,2231,5611,5587,2341,2751,1219,1148,1061,1104,6607,6603,507,507,380,376,555,579
161832,13150,1500,8826,13404,12567,448,1223,1201,690,697,867,742,633,702,2267,2276,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3976,2228,2231,5611,5587,2342,2750,1230,1116,1107,1119,6604,6601,507,507,380,376,588,583
162026,15147,1500,8494,13377,11967,568,1351,1347,671,698,921,950,500,760,2228,2220,3138,3018,3754,3752,2483,2460,6849,6836,7497,7508,3679,3699,3743,3380,2228,2229,5611,5587,2342,2739,1225,1151,1100,1125,6607,6596,507,507,380,376,27,88
162228,12557,1500,8815,13517,12132,375,1258,1261,688,694,785,823,871,854,2206,2080,3138,3018,3754,3752,2509,2468,6849,6852,7500,7508,3728,3709,3958,3899,2228,2231,5603,5582,2275,2512,1236,1155,1124,1125,6592,6576,507,507,380,374,528,597
162329,15496,1500,8750,13594,11860,386,1360,1370,671,666,968,965,905,836,2212,2237,3138,3018,3754,3752,2497,2469,6849,6794,7500,7508,3725,3714,3960,3978,2228,2231,5611,5571,2342,2751,1188,1095,1117,1090,6607,6605,507,507,380,376,336,493
162733,14841,1500,8698,13508,12656,514,1362,1370,689,699,965,968,973,952,2262,2264,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2227,2231,5540,5587,2342,2751,1218,1150,1124,1125,6607,6604,507,507,371,376,596,600
162935,13141,1500,8582,12756,11066,380,1262,1268,690,696,858,863,667,788,2193,2221,3137,3018,3754,3752,2515,2433,6849,6848,7500,7508,3713,3714,3972,3976,2220,2229,5601,5577,2337,2641,1213,1155,1124,1125,6607,6583,507,507,380,376,553,600
163129,15481,1500,8832,13399,12461,588,1290,1290,662,669,954,794,765,744,2246,2264,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1236,1153,1124,1125,6607,6605,507,507,380,376,596,600
163331,13040,1500,8774,11640,11799,606,1232,1233,690,699,919,888,780,777,2150,2140,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3969,3977,2228,2231,5611,5587,2342,2751,1231,1054,1102,993,6607,6602,507,507,380,376,596,594
163432,15424,1500,8420,12806,11686,357,1309,1294,615,655,937,911,634,712,2262,2122,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3935,3962,2228,2231,5611,5586,2342,2751,1209,1145,1051,1114,6606,6563,507,507,380,376,534,299
163836,15041,1477,8726,13195,12557,389,1362,1370,689,696,968,967,908,934,2277,2276,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5579,2307,2745,1235,1155,1122,1125,6607,6605,507,507,378,376,596,600
164030,15530,1500,8545,13463,12529,460,1316,1327,655,684,790,947,731,758,2263,2275,3138,3018,3754,3752,2515,2459,6849,6852,7500,7508,3728,3707,3972,3978,2222,2197,5611,5587,2342,2751,1224,1139,1107,1125,6607,6605,507,507,380,376,577,573
164131,14609,1500,8461,11721,11978,405,1299,1305,626,647,968,968,910,871,2207,2232,3136,3018,3754,3752,2509,2469,6849,6852,7497,7508,3696,3714,3972,3978,2228,2231,5611,5587,2342,2747,1236,1149,1046,1122,6589,6539,507,507,380,375,470,600
164636,14282,1500,8793,13418,11849,577,1264,1287,689,699,776,845,624,592,2246,2220,3138,3018,3754,3752,2515,2469,6834,6852,7500,7508,3726,3714,3966,3978,2228,2231,5611,5587,2342,2751,1236,1154,1124,1125,6607,6605,507,507,380,376,335,463
164939,15284,1500,8436,12231,10692,533,1338,1353,690,699,964,954,957,821,2278,2267,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2740,1227,1155,1091,1088,6607,6588,507,507,380,376,596,597
165032,14812,1500,8695,13362,11713,466,1306,1302,595,623,951,948,894,919,2232,2129,3137,3018,3754,3752,2515,2469,6849,6852,7498,7508,3695,3697,3972,3976,2228,2231,5611,5584,2187,2692,1236,1154,1102,1108,6607,6605,507,507,380,376,485,437
165436,13470,1500,8798,13422,12090,404,1299,1291,690,699,967,968,961,958,2250,2223,3131,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5582,2339,2744,1235,1152,1121,1125,6603,6605,507,507,380,376,522,600
165638,14936,1492,8810,13696,12618,610,1332,1326,690,699,954,957,973,981,2278,2278,3138,3018,3754,3752,2496,2469,6849,6852,7500,7508,3727,3714,3958,3978,2201,2231,5593,5587,2324,2747,1236,1155,1079,1125,6607,6605,507,507,380,376,531,589
165840,15560,1500,8354,12960,12642,428,1362,1369,675,699,954,924,767,962,2267,2254,3138,3018,3754,3752,2515,2469,6849,6832,7500,7508,3728,3714,3968,3971,2228,2231,5611,5575,2342,2711,1215,1153,1124,1125,6607,6605,507,507,378,376,544,523
165941,15578,1500,8822,12687,11692,610,1362,1370,690,699,968,968,870,771,2268,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3967,3971,2228,2231,5611,5587,2342,2751,1188,1150,1115,1124,6607,6605,507,507,380,376,556,584
166438,12724,1493,8717,12493,9047,218,1216,1168,690,699,920,908,822,961,2246,2221,2982,3018,3754,3752,2515,2445,6690,6852,7500,7508,3728,3714,3972,3977,2228,2228,5611,5582,2342,2738,1231,1148,1109,1125,6607,6598,479,507,337,358,576,599
166640,15053,1500,8741,12982,12574,552,1348,1361,690,699,954,964,992,992,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3969,2213,2231,5611,5587,2342,2751,1200,1153,1124,1125,6607,6605,507,507,380,376,596,587
167036,15359,1500,8692,13324,12476,623,1276,1259,690,699,897,733,885,722,2244,2218,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2227,2231,5611,5587,2338,2717,1234,1155,1118,1114,6588,6605,507,507,380,376,486,525
167238,15556,1500,8844,13603,12708,630,1362,1370,673,687,967,968,931,951,2277,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3948,3978,2228,2231,5611,5579,2342,2750,1236,1155,1123,1125,6607,6605,507,507,373,376,554,596
167440,15597,1489,8162,8457,8669,404,1362,1370,690,699,968,968,889,958,2278,2277,3138,3018,3754,3752,2476,2469,6849,6852,7494,7472,3604,3690,3960,3674,2228,2231,5611,5587,2342,2751,1236,1144,1052,1119,6607,6603,507,507,380,376,408,225
167743,15223,1500,8851,13190,11177,574,1326,1342,677,699,964,968,857,886,2263,2270,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3971,3938,2228,2231,5611,5587,2342,2751,1227,1155,1124,1125,6607,6605,507,507,359,375,433,221
168139,13725,1500,8818,13079,11620,516,1242,1197,690,699,769,915,683,840,2003,2040,3138,3018,3754,3752,2515,2469,6849,6836,7500,7500,3728,3713,3890,3860,2209,2229,5611,5580,2342,2751,1179,1090,1090,1109,6588,6602,507,507,380,376,369,340
168240,14916,1500,8571,13060,12398,433,1330,1345,683,699,934,915,841,909,2152,2141,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2340,2748,1236,1152,1103,1125,6607,6583,507,507,380,376,478,586
168341,15641,1500,8623,10792,8548,565,1326,1325,669,664,942,945,900,744,2097,2227,3138,3018,3754,3752,2515,2469,6727,6840,7500,7501,3728,3708,3780,3970,2228,2231,5611,5587,2342,2751,1236,1151,1094,1106,6517,6571,507,507,380,376,505,398
168745,14460,1500,8822,13549,12002,603,1265,1279,622,613,962,959,957,912,2170,2188,3138,3018,3754,3752,2515,2465,6849,6852,7500,7508,3728,3714,3972,3977,2228,2231,5611,5586,2341,2740,1236,1150,1123,1119,6607,6605,507,507,371,367,594,589
168947,15104,1500,8618,10029,9067,494,1299,1306,683,692,960,891,923,903,2252,2276,3138,3018,3754,3752,2515,2468,6849,6852,7500,7508,3728,3696,3972,3940,2228,2231,5611,5587,2342,2751,1236,1155,1115,1125,6603,6580,507,507,379,376,596,597
169040,15265,1500,8814,13238,12057,507,1348,1370,681,697,858,913,794,756,2267,2235,3138,3018,3754,3752,2515,2452,6849,6852,7500,7508,3728,3714,3970,3947,2228,2217,5611,5587,2342,2751,1234,1145,1120,1122,6607,6604,507,507,380,376,452,216
169343,15417,1500,8703,11626,12687,490,1235,1287,648,605,953,916,956,908,2180,2266,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3710,3714,3967,3965,2228,2231,5611,5587,2342,2751,1236,1149,881,1125,6607,6605,507,507,380,376,596,584
169444,15084,1500,8719,13574,12538,523,1341,1354,690,699,968,967,952,736,2275,2278,3138,3018,3754,3752,2513,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2341,2751,1226,1155,1124,1125,6607,6588,507,507,379,376,393,396
169545,14155,1500,8802,13580,12265,592,1326,1326,685,693,960,956,814,861,2229,2264,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3951,2228,2231,5607,5582,2342,2751,1236,1155,1120,1125,6607,6605,507,507,353,376,573,515
169747,15589,1500,7799,12147,9326,614,1347,1355,670,697,961,968,843,939,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2216,2231,5611,5587,2342,2751,1232,1155,1123,1125,6607,6595,507,507,380,376,588,600
169949,15558,1500,8303,13328,12510,514,1362,1370,680,683,968,968,987,911,2243,2246,3138,3018,3754,3752,2509,2469,6849,6852,7500,7508,3722,3714,3853,3847,2227,2231,5611,5587,2342,2723,1236,1139,1122,1101,6577,6602,507,507,380,376,315,161
170631,15617,1500,8847,13691,12720,565,1362,1365,668,684,968,968,975,973,2278,2278,3138,3018,3754,3752,2515,2469,6849,6852,7500,7508,3728,3714,3972,3978,2228,2231,5611,5587,2342,2751,1233,1154,1124,1123,6607,6601,507,507,378,376,595,600
170934,15481,1500,7551,8820,6093,313,1299,1305,678,683,912,953,754,621,2271,2278,3131,3006,3754,3752,2515,2469,6768,6768,7486,7492,3681,3701,3644,3869,2220,2231,5611,5587,2342,2751,1234,1155,1108,1125,6607,6605,507,484,380,376,302,317
