,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
147030,90142,20812,35609,37087,7654,10791,56443,29012,4208,5656,5888,19152,12846,4000,14449,10886,42952,18632,11265,15347,16842,58070,23277,10554,6655,9441,5895,21174,19710,18127,39792,9185,17672,9119,5020,26437,4369,12175,11613,14261,4657,13650,8139,4768,3736,6721,1898,30997
147636,83022,20462,31795,32611,7706,10060,53601,24658,3682,5201,5509,19428,14059,3259,11829,9875,42077,15941,11017,15807,17488,60102,26693,10984,5361,9180,6606,19723,19657,18221,38175,8626,18322,9108,5342,24094,4215,10938,11621,14287,4395,13699,7748,4334,3863,7240,1972,24424
147737,79256,19230,33328,35512,8094,9890,57514,29488,4026,5139,5473,18025,14786,3977,12592,11699,43316,18914,11758,16505,16851,60875,28215,10385,6803,9612,7306,19431,19247,18033,39961,9153,21628,8616,5423,25834,4468,10566,11592,14369,4616,13458,7488,5149,4358,7395,2050,33821
148032,85596,20039,38711,35897,7039,9294,58137,31007,3958,5904,6328,20181,14357,4345,12707,10597,41845,16614,11514,16171,17488,56715,26816,9916,7318,10210,6181,21474,19696,18177,38777,9115,17380,7037,4937,26012,3737,10870,11590,14317,4496,12149,8005,5699,4313,7584,1941,32804
148133,97887,20748,38918,38552,8098,9670,58989,23828,3975,5646,5201,18596,15644,3965,13795,11459,41811,19990,10355,15821,17665,67072,29985,10651,7232,10885,7709,21403,19971,18392,42331,9761,21336,8595,5280,26420,4485,11939,11732,14449,5033,14149,8300,5180,4139,7673,2007,25868
148335,77120,19779,28593,35365,8034,8850,49659,26481,3486,4790,5273,16681,12980,4165,11461,10944,37004,15101,8764,15264,15766,58997,26012,10960,6198,8229,8034,17560,17399,16466,37714,8658,21406,8837,5103,25783,4586,10360,11394,14172,4163,12279,7246,4388,3733,6362,1692,30337
148436,90414,17745,28388,36591,8404,9622,50101,28105,3958,5672,5542,16466,12402,4178,13461,10035,38519,16822,10665,15354,16301,57400,23090,10573,6314,8858,6486,18886,16885,16302,37583,8386,17839,9429,5483,26082,4548,11715,11643,14350,4582,13241,7042,4704,3758,6858,1829,24203
148840,90981,20689,33365,37471,7565,10405,51798,19196,3813,5835,4621,17600,14239,3783,13260,10852,39051,17313,10106,14704,16457,61216,28294,10647,7135,8826,8839,20914,20210,17902,39112,8497,21894,7734,4823,25237,3831,11591,11711,14135,5006,13792,8093,5095,4086,7354,1798,30814
148941,80751,20001,32358,34765,7789,9801,50710,31423,4015,5623,6194,19168,13566,4987,12809,10592,40355,17438,10590,15818,17445,59646,26045,10363,6046,8734,5837,19700,17325,18037,37948,8791,19642,9104,5187,25926,4792,11350,11509,14061,4346,12661,6592,3934,3371,7472,2016,32205
149236,80456,19366,29113,34035,7507,9458,48641,21177,4077,5109,4941,16988,11109,3730,13523,10500,34954,14634,10097,13370,14613,49184,24115,8893,6461,7856,6132,17186,17638,16992,32158,7473,18071,7777,4909,23475,4204,11693,11403,13664,4526,12866,6761,3692,2873,6698,1611,28246
149337,87733,18553,33245,37290,7879,9768,54616,29777,3651,5441,5963,17611,14354,4903,13615,11294,37272,17688,10040,14642,16772,64533,28577,11015,6541,9713,7264,19929,18444,17551,39999,9649,22514,9217,4827,25211,4581,11538,11733,14375,4792,13720,7867,4278,3580,6786,1995,23471
149539,85865,18718,29543,32322,7515,9065,54745,24405,3524,5148,4553,18082,13266,4109,10755,10506,40573,15975,11184,14195,16223,55992,28178,10218,5639,9795,5615,19055,18740,17819,39119,8412,18003,8622,5232,24841,4584,11576,11482,13909,4663,13125,7484,4787,3717,6153,1816,27452
149741,79357,19235,29944,31694,5461,6859,46418,25909,3906,6147,5961,18285,15077,3459,9408,11597,39237,17596,10549,15464,16674,58070,29222,10616,6527,8241,7827,17740,18477,17357,37189,8647,22300,5882,4495,25868,3276,8795,11559,14375,4124,12109,7160,4590,3941,6103,1841,31675
149842,85603,18850,31684,33726,7862,8996,53446,27495,3903,5824,6092,19296,14243,4215,12559,10875,37037,16274,9188,14599,15692,55347,26833,10060,6635,9042,7612,19590,19408,17538,38308,7964,22011,9086,5091,25002,4159,11770,11556,13916,4689,12676,7253,5009,3836,6520,1772,27054
150019,91245,20723,33657,37003,7905,9869,53350,27118,3947,4949,5861,18098,14307,3920,12109,11376,41832,17504,10715,15266,17468,61730,30605,10616,7053,9586,7801,20820,19723,18078,39658,8789,22267,9211,5355,26355,4663,11387,11733,14502,4972,14084,7868,5286,4295,7282,1935,25769
150524,88364,20442,33882,36891,7702,10425,49836,28171,3939,5666,4966,17871,14978,4730,14337,11375,34670,15314,10444,16135,16718,54989,28930,10457,7050,8949,7694,21467,19845,18179,35714,7777,21584,9789,5359,23291,4821,12238,11615,13766,5277,14778,7533,4655,3807,6819,1690,24012
150625,88853,20048,33413,37454,7146,9308,55891,25710,3250,5152,5675,18250,12916,4563,12776,10615,42558,18257,11487,16812,17580,59250,27069,10564,7061,9878,8545,20088,18658,18149,40644,9455,21428,8214,4723,26098,3864,11704,11644,14385,4873,13238,7328,4695,3757,7189,2014,29718
150726,79411,18573,31366,33485,5583,8567,51491,30014,3458,5282,6158,18279,13885,4850,13112,10054,37091,14949,10955,15761,17436,57752,27278,10077,5321,8933,6669,18826,17913,17314,38217,9256,19440,9007,4900,26235,4536,12405,11541,14175,4837,12158,6788,4997,3838,7364,2041,33357
150928,94064,19779,31528,36788,8059,10189,54361,30806,4032,5698,4482,16928,14775,5054,15164,10375,40971,17826,12090,16585,17857,57368,28010,10563,7178,9812,7777,20229,18753,18170,39191,9544,20413,9506,5575,24870,4883,12368,11301,14190,5076,14257,7886,5204,4058,7299,1879,22978
151021,87609,21077,34565,34908,8662,10525,54722,27429,4040,5361,6618,19961,13606,4878,11347,10903,41272,15440,10357,14940,16114,56417,25581,10659,6416,9855,6836,20600,19803,18287,40173,8750,21393,8207,4412,24906,4511,10394,11612,14080,4880,12984,7082,4923,4035,7713,1882,34254
151223,89439,21068,35944,39609,8956,11282,59232,29583,4114,5899,6621,20798,14139,4394,14590,10843,46375,20039,11563,16198,17607,64705,25401,10942,7246,10741,8578,21783,20453,18550,42982,9678,21703,9156,4827,26332,4741,11910,11759,14493,4944,14437,8117,5411,4520,7542,1978,32167
151324,89687,18201,33981,37385,7414,10354,51634,27557,4062,5524,5650,19093,14457,4209,14436,11370,40130,16471,11201,16122,17495,61384,25991,10357,6372,9454,7557,20656,18940,17903,38360,8531,21306,9317,4558,25730,4421,12472,11703,14120,4405,13276,7418,5053,3532,7098,1932,28833
151425,86390,19262,32796,34809,7629,9407,56260,25830,3580,5962,5419,19158,14988,4131,10832,11049,39803,16588,11626,16727,17625,57206,26742,10222,7154,9569,8850,20535,19521,18464,40338,8695,22102,8781,5409,25876,4473,11082,11555,14171,4854,13165,7242,5169,4391,7618,1881,31758
151526,92405,20430,31093,38197,8443,10160,54389,27214,3728,5447,5798,17453,13505,3868,13266,9785,41862,17995,11121,15602,17165,58009,24429,9945,7004,9351,8465,20340,19235,17959,37890,8291,21362,9732,5566,24718,4536,11557,11735,14367,4861,13712,7957,5464,4455,7134,1746,25134
151627,83173,20685,33285,34472,7849,9872,55699,33356,3971,5253,5955,17143,13057,4550,12831,10587,43066,16811,11141,15366,15952,54131,26861,9672,7049,10084,7553,19755,19797,17304,38181,8438,22059,9252,5207,25674,4887,12073,11627,13994,4626,12914,7323,5257,3904,7293,1981,31404
151728,82078,19075,29100,33598,7847,10120,52204,29102,3768,5439,6100,19077,12891,4171,14995,10289,37968,16086,8377,12165,14192,60171,25939,10783,6979,8255,8388,18303,17779,18053,37861,9043,21147,9021,5202,26183,4534,11552,11606,14463,4500,13115,7594,5141,3336,6613,1990,29298
151829,82256,20372,30520,34361,8137,9404,53504,29718,3771,5718,6449,19223,12610,5090,10368,10674,40019,15563,9575,13947,15137,57411,25444,9859,6564,9087,6966,20148,19032,16643,37531,8354,22658,8047,4323,24867,4450,10900,11460,13865,4905,13876,7719,4914,4084,7063,1854,28711
151930,89529,20831,33167,37136,7277,8928,54576,28944,3971,5751,5588,19038,14621,5046,14654,10790,37872,17270,11713,16979,17817,57953,29067,10169,6977,9270,6489,20726,19818,18409,38187,8563,18652,9701,5549,22789,4615,12597,11601,13810,4842,13614,8325,5666,4597,7596,1783,24059
152225,84310,16673,27914,33149,8221,10155,45019,26733,3223,5679,5073,16313,13902,4725,13902,9965,33753,13695,10095,15193,17608,54102,27844,10401,6701,8602,7516,19339,17732,17108,35789,8541,21178,9391,5129,25533,4809,12363,11663,14383,4443,12741,6796,5116,3878,6660,1966,25972
152427,89883,21117,34378,40357,8190,10412,57067,28528,4161,5836,6519,18337,12159,4719,14313,9642,42253,16521,11924,16638,16730,58701,22507,10993,7266,9150,7878,21825,20465,18242,38830,8827,20710,9772,5564,24131,4528,12254,11487,13678,5178,13725,7855,5633,4694,7443,1851,29940
152831,83835,17570,27941,32535,7720,8429,50312,24600,3219,5001,6090,17265,13027,4451,10134,9281,37968,15117,10120,14031,14646,55219,24087,10074,5980,7735,7234,17691,17716,16971,34815,7590,21472,7960,4515,24681,4110,11722,11559,14036,4786,13145,8093,4911,3045,6474,1868,25606
153025,89915,19697,36238,37286,8496,10147,56061,27000,3604,5931,5705,19750,14505,3951,13182,11473,37939,18168,11397,15189,15979,56527,28666,10453,7343,10626,8165,21570,20245,18865,42069,8816,22622,9415,5522,26191,4534,12347,11649,14202,4788,13828,7901,5692,4309,7526,1845,32062
153126,81962,19184,31623,31668,7310,9347,54224,32194,4121,5502,5996,20238,15090,3708,11373,11424,41346,17568,11025,14697,16259,64761,27632,10807,7235,10140,8003,20844,19602,18288,39002,9047,18922,8849,4368,23175,4629,9309,11227,13805,4887,11774,7664,4786,4281,7664,1894,20088
153227,85951,19865,32522,36183,7999,9842,53665,30829,4199,5845,6617,20377,13686,4738,14203,10371,39185,18430,11755,15609,16473,59721,25476,10335,6809,9203,6872,20576,20333,18650,41828,9331,18346,8935,5607,25758,4727,11949,11661,13910,4984,13899,7184,4811,3881,7513,1820,32601
153429,88592,16934,31147,37843,7333,8987,51526,25864,3458,5105,5420,18179,14411,3559,12059,11213,37601,13968,10305,15528,17839,61927,29576,10964,7055,9125,8061,20135,17039,16998,38314,8986,21585,9428,5263,25529,4549,11230,11613,14431,4617,11212,6706,5536,4107,7542,1983,25456
153631,100429,21209,37062,38768,8868,10544,57641,23308,3961,5103,4809,19331,15214,3806,13867,11384,43224,20485,10870,15708,17744,66835,28795,10952,6910,10351,7268,22029,20166,19016,42129,9506,21603,8584,5063,26448,4366,12200,11671,14213,5092,14301,8358,4773,4310,7644,2009,27618
153732,89784,20021,37028,37402,8770,10283,58223,32504,4052,5910,5951,19963,14543,4989,11512,11173,43560,18103,11288,15805,16930,60748,27387,10135,7130,10682,6541,20664,19917,18353,40232,9565,20014,9559,5450,26236,4450,10784,11685,14335,4913,14133,7741,5160,4134,6991,1967,25309
153833,84933,20456,31151,35273,8764,10753,54577,27618,3868,4830,5175,17750,13507,4596,13595,10792,44427,19836,11973,16734,18014,64517,28080,10665,6791,9002,7947,17989,19130,18123,41680,9104,19841,9321,5367,26386,4806,12232,11701,14265,5038,14458,7773,5260,3859,7355,1921,31858
153934,88207,19027,30827,34798,7499,8321,51095,26620,3830,5496,5378,18209,13279,3969,13440,10388,37078,16457,11593,15491,15949,52975,24586,10189,6958,8611,8498,19894,18547,16325,34804,8569,22608,9471,4786,25440,4487,12114,11584,14158,5008,13356,7705,5234,4247,7037,1703,31757
154229,83021,20980,31949,35611,7560,9334,54524,28715,3835,5800,5829,19498,14708,4794,14586,11428,39951,17250,10872,15524,17068,59437,26891,10132,6531,9655,7581,20297,19848,18868,39253,9540,21469,8696,5312,24538,4570,12140,11700,14206,4968,13719,7245,4781,3912,7428,1935,26331
154330,94524,18327,33561,40380,8283,10669,55831,18962,3390,5238,5639,17639,12809,4040,12043,10729,42477,18527,9668,14285,16864,63230,30165,10922,6849,8700,7751,20970,18983,18476,40512,8896,20695,8853,4512,26102,4086,11111,11634,14434,4827,13463,7625,5264,4213,6922,1636,28517
154431,85455,17748,31739,35803,6995,9649,51910,29816,3664,5155,6092,18564,15538,4299,12137,10904,37262,14912,9492,14409,16903,54830,30956,10281,7296,8548,8372,19530,18887,18398,37999,7497,21264,9270,5489,24720,4775,11764,11615,14113,4229,11768,7155,5471,4390,7165,1880,25447
154532,80226,19975,33246,35439,7790,9447,51233,30575,3530,5042,6335,18869,14266,4434,12684,11307,42197,18400,11113,17057,18096,61127,29162,10433,6760,10014,8304,17972,18975,18251,41382,9376,21675,9688,5654,26290,4764,12140,11738,14352,4564,13562,7667,5665,4446,7484,1945,27667
154734,93088,20512,33826,38450,8833,10606,56308,24075,3878,4882,5173,16410,13504,3381,10909,11091,42045,17188,11382,15810,17325,63741,26707,10619,6883,10066,8259,20407,19533,17962,40408,9558,23217,8842,4857,26108,4374,10422,11669,14420,4752,12456,7236,4882,3873,7084,1877,28980
154835,85102,21259,36024,33092,8301,10504,56845,29973,4066,5996,6466,20158,15460,4178,12740,11777,44237,20073,9953,15586,16890,63044,29364,10729,6403,10458,6790,21369,20505,19075,41954,9236,19563,8934,5414,24739,4578,11920,11643,14209,5100,14130,7903,4689,3648,7490,1844,23888
154936,93276,18705,30616,36230,8076,9296,53258,22136,3054,5330,4124,16801,14689,3269,12054,11711,38539,16585,11257,16647,17627,60307,28973,10051,7200,9074,8513,21105,19618,18171,38003,8985,21608,9385,5196,24062,4564,12071,11687,14262,5045,13567,7134,5520,4429,7586,1866,27409
155231,90922,20577,36900,38130,7403,9593,56700,25363,4083,5950,6167,20158,15466,4274,12060,11586,43510,18404,11722,16650,17320,59037,28950,10259,7368,9997,7905,21725,20074,17780,38577,9142,21644,9423,5328,21733,4419,10853,11519,12646,4967,13778,8346,5683,4568,7772,1934,29276
155635,84094,20279,34781,36748,8312,10462,56366,28358,4093,5781,6048,20190,14062,4080,12464,11253,38478,16910,9428,13326,14906,56822,28345,10292,7210,9659,8681,19092,18657,18125,39855,9096,20238,8601,5426,25677,4489,11635,11718,14062,4568,12409,7193,5064,4263,7495,1983,33513
155938,88244,20892,34291,36706,7968,10483,57143,26339,3779,5155,5939,18297,14329,4236,13902,11157,40503,19395,10142,15767,16408,61068,28869,10890,6507,9598,8267,20823,19856,17704,39014,9468,20869,9690,5465,25496,4806,11603,11741,14317,5007,13387,8003,5133,4519,7619,1917,30505
156031,89080,20414,31444,38491,8700,10324,55524,26096,3786,5485,5799,19228,13587,3741,13444,11454,41155,16892,10816,15672,17407,60825,26142,10650,6953,9322,8145,19907,19621,17886,37232,8850,20150,8879,4773,25826,4313,11447,11658,14148,5030,14160,8336,4888,4307,6823,1719,26157
156233,95972,20913,32708,38273,8434,10021,56409,15371,3635,5106,4296,16784,14392,2802,11964,11019,45047,19596,11277,16224,17562,63881,29815,10766,7203,9623,8255,21275,19911,18394,40401,9565,20593,9558,5535,26253,3857,12204,11680,14466,4985,14181,8467,5033,4239,7449,2021,28060
156334,88891,21155,34729,34632,7703,9718,56242,27440,4158,5990,5578,19968,13979,4900,10787,9889,41403,17028,9851,14829,16928,58839,23308,10353,6843,10017,6940,21840,20403,18644,40857,8969,19782,8561,5207,25501,4029,10868,11682,14122,5154,13921,8262,4761,4350,7849,1959,29236
156435,89555,19493,36877,38187,7399,10006,56525,29054,3853,5560,5759,19213,14398,4561,12588,10594,43854,18754,10573,16364,17860,62849,26788,10483,7172,10289,8393,21071,20123,18532,40924,8757,21665,9491,5339,25990,4872,12147,11702,14293,4763,13641,7839,5396,4468,7478,1922,26673
156536,90022,20379,32836,34159,6445,9736,52491,31155,3551,5792,5866,19449,13315,4037,14675,10356,42317,19482,12082,16792,18444,64742,22073,10883,6503,9742,7914,21373,20076,18096,40224,8913,21495,8960,4814,25859,4742,12555,11705,14423,5069,14435,8373,5634,4485,7221,1928,13849
156637,87852,18577,32343,35077,6549,8530,52202,26622,3114,4783,4561,16413,14327,4663,14088,9827,36512,16843,9886,14665,16810,56653,28971,10027,6698,8207,6877,18318,16470,17112,35558,7323,18691,8981,4755,24360,4610,11694,11406,13837,4190,11451,7400,4831,3825,6880,1566,22265
157336,81097,20178,34991,35795,7954,9538,56858,27767,4179,5085,6017,19306,14275,4422,11595,11690,37799,15806,8862,12873,14762,54997,27891,9912,6160,10243,7118,18395,18669,17321,39237,8332,19902,9509,5160,25156,4800,12159,11640,14159,4346,11619,6658,3872,3362,7010,1874,34446
157437,88860,20312,36366,38844,8247,10423,59315,32211,4135,5449,6472,19717,14062,4811,13732,11326,45499,19956,11668,15806,17194,61641,27519,10279,7047,10531,7990,21890,20141,18625,41223,9407,20872,9202,5297,24963,4624,12544,11738,14370,5002,14290,8375,5555,4521,7525,2026,32239
157942,82980,18278,28674,34797,6704,8564,46751,28257,3785,5323,5730,17734,13032,4700,13748,10812,31833,14109,11793,16520,16957,57795,27130,10784,6519,7526,7805,17875,15997,17437,34725,9028,18449,9173,5205,19584,4585,11897,11418,13798,4599,12698,6744,4540,3913,7571,1903,27461
158035,89616,20434,32890,34362,8344,10125,53725,31457,4121,5914,5995,20074,14165,5121,14354,8759,43247,20336,12326,17114,18062,61678,26398,11095,6827,9727,6667,20714,19588,18543,39219,8996,20143,9235,5633,22283,4879,12153,11538,13596,5069,13862,7894,5296,4354,7417,1978,21549
158136,83705,19083,29301,36709,7982,9671,50412,26726,3731,4824,5952,16968,12000,4056,8438,8968,34998,15936,9608,14065,16119,53029,25115,9873,7256,7282,7812,19570,18806,17663,34663,8807,19244,8254,4642,22980,4516,10021,11163,13143,4449,11857,7095,4414,4291,7396,1820,28700
158338,85893,20243,31411,35197,8022,8991,52022,26278,3536,5496,5646,18031,14425,4831,12763,9898,37812,16779,10452,14731,17890,59520,28851,9684,6477,8077,7359,19110,19076,18460,38585,8530,22015,9451,5481,24825,4687,11824,11697,13962,4612,13832,8186,5052,3847,6730,1826,28974
158540,83324,19217,32423,37338,8339,9948,52271,30071,4302,5593,5750,18907,13691,4548,11168,10160,40437,15628,10918,15758,16967,58011,26579,10561,6720,9614,7231,19338,18575,17430,38823,9022,22649,9760,5596,25061,4803,11927,11624,14125,4495,11969,6804,5276,4395,7622,1836,32108
158843,82117,19830,33951,36617,7500,9086,53745,30505,3467,5884,5695,19857,14538,4471,11622,9458,40864,16531,10879,16394,17858,62545,29949,10649,6774,9305,8088,19309,19203,17732,38465,9384,22661,8940,5334,26430,4848,11851,11682,14459,4747,13318,7855,5337,4358,7512,1898,31286
159138,86212,18498,35011,36285,8083,9344,53771,22080,3642,4951,4674,17777,14020,3941,12566,10407,40448,16464,10366,14957,17246,60617,29335,10097,6928,9369,8281,18603,17776,17637,38241,7973,22348,9234,5171,25114,4781,12041,11679,14214,4814,13706,7289,4821,3480,6804,1605,31531
159239,85534,17587,32601,35145,7940,8816,51179,24246,3858,5597,4171,17936,15081,2496,6932,11514,35808,13715,9821,15630,17763,54690,31472,9890,6986,8246,8257,18628,18813,17740,33036,7896,24100,8514,5119,20176,4236,10112,11533,13931,4791,12833,7212,5747,4604,7788,1717,27472
159340,96491,18487,33865,36214,6873,8918,52310,21198,3696,6277,5453,19918,15531,4704,15236,11666,38505,16254,11052,16008,17532,63276,28424,10313,7299,9460,8373,19856,18223,18000,37250,8264,17551,8689,5228,23845,4108,12282,11319,14121,4345,12342,6821,4709,3272,6981,1869,21687
159441,78705,18981,32182,31879,7235,8482,54404,28703,3733,5606,4935,17168,14650,4080,10768,10947,41203,16514,9669,15074,17007,60236,28914,10301,6768,10172,8174,18476,18962,17978,38931,8565,22054,9728,5389,24731,4730,11506,11670,14288,4385,13676,8236,4392,3543,6173,1894,24851
159744,88177,18684,31708,34826,5844,8328,48803,20103,3225,5226,3896,15057,13148,3075,10195,10940,37902,16962,10718,15747,17618,59061,29137,10566,6819,8833,7531,19317,18292,18070,39903,8791,20666,8758,5072,25376,4461,11614,11651,14206,4559,12304,6761,4498,3551,7196,1949,28492
159946,82152,16421,31567,38693,8364,9851,49840,29003,3896,4501,6022,17773,11272,5206,14251,10303,33329,14586,7918,12749,14019,52170,21639,9662,6384,8649,7047,18846,17183,16546,34143,7510,22192,8832,4631,23308,4889,12255,11531,13965,4403,13175,8086,4013,3303,6196,1444,32031
160123,89424,17383,30302,36265,6931,9007,51266,28306,3245,5098,5481,19296,14538,5133,13738,10754,38323,17809,10059,14938,16761,59603,23707,9885,6465,8464,5584,19053,17979,15675,34484,8759,19429,8067,3278,23429,4259,11025,10884,14114,4769,13237,7649,4716,3308,6554,1868,24990
160729,84716,20903,33857,36849,8646,9645,55485,28882,4320,5295,5795,19399,14489,3688,10182,10847,42922,17824,9422,13290,15511,59887,29267,11005,6397,9619,7561,20438,19266,18377,40090,9045,23382,8712,5506,25149,4809,10199,11653,14374,4728,13721,7434,5414,4292,7611,1923,31847
160830,99531,20751,37141,41837,8736,10917,54873,19837,3892,4813,5095,16576,14282,4279,12916,11447,39554,17146,11419,16728,18129,61132,29412,9861,7330,9803,8582,20904,19259,18150,37769,8019,23136,9411,5504,23004,4700,12427,11663,14160,4873,14000,7308,5210,3780,7385,1863,28712
160931,84774,20227,35053,36615,8368,9980,56523,27956,3775,5445,5909,20247,14386,4711,10689,10824,40023,18824,10313,15513,16055,58280,29602,10658,6848,10227,7225,20097,19253,18195,40629,9375,21416,8465,4988,25644,4612,10362,11570,14270,4706,12678,7457,4804,4325,7377,2000,30115
161327,93764,18879,31773,37045,7220,9293,49397,25353,3596,5433,4694,17606,14667,4116,12513,11291,38616,15330,10610,15982,17345,58626,27198,10370,7263,7637,7206,19496,18377,17534,36739,8513,20983,9453,5023,24546,4761,12143,11518,14109,4732,13787,7855,4407,3364,6793,1731,25825
161630,88739,18680,36336,39656,8198,9716,55481,28529,3521,5555,6206,19567,14123,4672,15091,10516,37934,18432,9767,14330,16289,61365,27485,10721,6746,8533,8631,20168,18683,18221,40317,9178,23519,8601,5405,25609,4298,11899,11658,14238,4981,13588,8294,5217,3849,6422,1897,33316
161731,88290,20458,34512,38361,8752,10262,59470,26397,3935,5816,5709,18222,14166,4019,10905,10978,45490,20679,11947,15529,17719,63968,29206,10734,6894,9715,6855,21145,19214,17909,40595,9579,22253,8820,5263,25284,4724,11914,11660,14247,4956,13731,7385,4668,4192,7513,1954,33381
161832,86790,19582,33462,35145,7944,9157,53243,28528,4009,5264,6282,18820,13637,4738,12107,10969,38286,16398,9270,13673,15824,61254,28175,10192,7076,9526,5472,19858,17914,17927,39620,9467,17502,7594,4605,26193,4441,10843,11488,14083,4309,12116,6875,4639,3598,6992,1789,20635
162026,90046,19081,34297,34931,5128,8528,51588,25411,3557,5717,4618,18374,14750,4552,13624,11082,37976,15965,11569,16927,17285,54019,29698,10347,6830,9722,6147,20505,18274,16973,35954,8859,16772,9326,5052,22088,4673,11990,11549,13556,4278,12682,6942,4023,3573,7193,1926,25113
162228,87991,19900,31708,35511,8772,9700,55166,27140,3788,5189,4710,16124,12379,3883,12374,10402,40632,16150,9738,14815,16947,58340,26740,10307,6963,9099,7406,19149,19447,17601,38566,7761,22117,9717,5332,25697,4540,12256,11538,13919,4999,12716,7642,5432,4205,7113,1913,29357
162329,81114,19452,35869,38916,8546,9577,56630,31024,4218,5879,6289,20588,14899,5008,14498,11701,43840,19195,10480,15288,16596,62253,27421,11087,6607,9248,7970,20066,18840,17734,40011,9529,22940,8943,5113,25299,4734,11583,11702,14242,4803,13206,8309,5063,4340,7139,1985,34270
162733,94955,18579,35231,38559,8369,9836,54721,23936,3712,5184,4392,16877,13634,3748,13833,11000,44772,18395,11019,15531,17220,62925,28199,10283,7060,10007,8136,19780,18606,17656,38810,8245,20985,9394,5124,25222,4737,12238,11409,14205,4594,13513,8028,4405,3400,6379,1927,29213
162935,83660,18980,29728,37576,6918,9138,52081,28440,3943,5652,6043,19500,13444,4921,11532,11354,39270,17394,10786,14976,16617,58523,25469,10356,6889,8857,8447,18639,17185,17194,38407,8183,20644,9012,5105,22169,4731,11361,11618,13756,4405,12674,7238,3801,2832,6454,1841,29808
163129,81483,20038,30765,35193,7619,10069,52424,32634,4246,5818,6128,19340,12781,4985,12667,10290,41294,17209,10479,15528,16988,59766,26898,10453,6306,8810,6551,19505,18830,18019,39788,9613,19361,9384,5421,26462,4840,11675,11583,14228,4595,12867,7061,4521,4152,7473,1965,30417
163331,87658,20026,34227,37457,8120,10176,57211,26412,3800,5435,6409,18620,12976,4634,8644,10045,41729,18478,9918,14211,16618,61526,29970,10526,7071,10578,7940,19815,19235,17868,40169,9477,22297,6439,4890,25709,4039,8766,11596,14310,4593,12508,7320,5235,3977,7312,1973,26102
163432,84692,18986,30840,36270,6182,9129,48786,27280,3949,5733,5778,18735,15030,4183,14411,11599,34215,15120,10194,15826,17042,62618,29076,10404,6729,9508,6422,17999,17772,17444,37637,9158,19770,9372,5275,25200,4864,12502,11495,13848,4206,13018,6826,3456,3246,6197,1844,26979
163836,94518,19956,36030,39181,6991,10020,57199,23484,3983,5654,6190,17281,12377,4971,13215,10380,45766,19416,11321,16375,18138,65611,24894,10835,7227,9548,8604,20631,18307,17042,40138,9018,17733,8652,5444,26149,4677,12159,11677,14402,4580,14102,8105,4745,3760,6896,1892,24490
164030,84172,19228,32418,35548,7031,8695,53632,29278,3763,5199,6073,19605,14328,4944,11796,11410,39656,15849,11043,15421,17004,57108,27822,10165,6574,9599,6267,20190,17934,17737,37881,9208,19167,7857,4912,26120,4689,11114,11644,13850,4662,12580,7542,5009,3881,7176,1831,26760
164131,88152,19686,31544,37194,8180,9465,50018,26111,4132,5539,4885,17648,14846,4879,12463,10542,37759,14794,10221,14491,16302,56726,28463,9868,6740,9406,8716,18144,18389,17703,37547,9276,20379,9388,5583,25976,4848,12020,11607,14197,4750,11606,6462,4483,3398,6724,1895,30094
164636,85985,20908,30453,37393,8955,10237,52684,27881,3724,5711,5014,18256,13348,4674,12154,10119,39324,18315,10979,15271,16495,57825,23721,10242,6501,8934,6411,19896,19032,17361,37500,9056,20336,9311,5493,25164,4378,11762,11576,14181,4763,13646,7445,5197,4150,7385,1950,28356
164939,85711,20058,31420,33446,7384,9185,50737,27136,4064,5430,5856,19453,13181,3369,10085,11472,39484,15473,10926,15064,16539,57349,25076,10312,6277,8396,7957,19362,18463,17760,37428,8433,19876,8271,5094,20883,3642,10252,11633,14108,4719,12998,7937,5243,4039,7204,1786,27405
165032,80063,18113,26213,35411,8531,9700,51014,23047,3625,4288,6239,16635,13504,3495,10848,10546,35801,13919,9658,12667,14998,52580,28206,9905,6681,8069,8043,17267,15935,17121,39323,7961,22437,9182,5042,25310,4397,11512,11353,14208,4103,12303,7093,4905,4055,6924,1812,28348
165436,84229,19978,32038,37890,8657,10090,57598,28511,3712,5570,5549,17665,13308,4632,13476,10828,41313,17047,10746,14938,17127,59002,26053,10178,6207,10497,7613,17192,19005,17860,40826,8660,20504,9160,5229,25489,4757,11705,11667,14466,4463,13396,7125,4648,3911,7246,1752,30065
165638,85097,20908,34925,35914,7733,10196,57913,31178,4273,6267,6723,20112,14241,4955,9928,10681,45585,20182,11648,16445,17557,64521,26690,10606,6140,10510,6516,21450,20062,18640,42649,9630,17775,9213,5579,26616,4340,11403,11717,14331,4619,13888,7996,4855,4168,7683,2013,32200
165840,93531,17985,31740,34794,6215,9314,51591,25982,3832,5983,5037,19088,15615,4226,14168,11718,39808,15605,11416,15790,16864,56505,29996,10081,7138,8691,8097,19852,18120,16906,34401,8683,21778,9404,5114,25903,4387,12399,11331,14260,4860,12142,6928,5677,3870,7626,1652,25974
