,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
304020,7396,2000,607,5213,5504,6655,17836,23038,6028,10995,4338,1733,1621,2772,2517,9691,19312,12840,17722,12702,2196,2595,8683,6912,13099,1814,1303,1520,10346,13026,1937,9129,748,5138,9588,4355,6804,2638,7193,5119,3082,9246,1023,470,4042,3491,6005,17707,24899,7187,10995,3694,2291,2087,3368,6363,8358,12082,12806,11982,12781,2598,2705,9484,6817,9608,1860,3798,806,12664,8587,3669,11174,1080,8488,10413,4577,6457,2564,689,5176,2761,23774
304727,8351,2217,585,5103,5127,6384,17909,25444,6302,11047,4727,1823,1866,2840,2400,10631,20585,14861,17662,13203,2250,2551,10242,7003,13530,1845,1242,1633,10075,15007,1991,10076,756,5335,10192,4719,6788,2638,7197,5429,3119,9658,1235,404,3802,3371,5162,16646,25485,7374,10720,3631,2313,2091,3563,6001,9008,13105,13441,12867,13448,2563,2793,12002,7146,9410,1695,3588,1347,11589,9956,3593,12019,1169,8283,10848,4660,6457,2560,689,5540,3000,24202
305830,7374,2220,697,5321,4961,6348,17452,24287,6329,12265,4618,1870,1876,2752,2374,9945,20063,13301,18110,12643,2154,2358,9111,6714,13025,1779,1306,1300,10416,11274,1751,8055,426,4944,9950,4530,6856,2614,6656,4908,2987,9189,1278,551,3563,3415,5644,17153,24411,7335,11440,4215,2302,2084,3258,5986,8402,12367,11021,13240,12748,2703,2668,9535,6611,10011,1846,3733,1131,12780,7431,3293,10105,890,7730,10473,4492,6457,2564,689,5132,2668,23646
307127,7937,2136,608,5047,5613,7431,17732,24920,5637,11619,4267,1908,1904,2872,2487,9998,19232,14427,18033,12795,2162,2571,8438,6970,13083,1809,1203,857,10166,12446,1975,7752,690,5094,10067,4349,6846,2638,6161,5171,2915,9360,1172,471,3824,3825,5295,18355,25190,6773,10291,3446,2307,2078,3565,6133,8913,12445,12342,13296,13075,2604,2800,8900,7036,9639,1842,3397,551,12157,8641,3665,9778,1110,8417,10803,4306,6457,2564,686,5336,2673,24374
308129,7348,2246,678,4746,5912,7649,19442,28902,6808,12388,5162,1902,1896,2840,2516,10286,18448,15762,18715,13293,2439,2393,9652,6699,13881,1799,1276,2111,11857,14891,1993,10762,785,5144,10077,4782,6745,2638,7245,5561,3139,9636,1245,605,3755,3581,5884,18446,28147,7351,11807,4240,2302,2093,3561,6213,8905,12421,14470,13604,14045,2705,2934,10052,6904,10311,1824,4276,1430,13830,8366,3703,12298,1192,8238,10684,4610,6457,2564,689,5543,3009,21728
308331,6709,2137,655,4583,5645,7246,18119,24634,6110,11676,4945,1855,1631,2751,2436,10465,17238,16288,15813,13486,2400,2732,8577,7009,12207,1773,1236,2025,10043,15939,1922,10232,728,5005,9791,4038,6514,2638,5957,5320,3094,7773,1154,509,3193,3541,5603,17705,24441,7384,11479,3877,2311,2023,3526,6200,9216,11630,13940,11693,14081,2743,2851,8288,7103,9592,1854,2761,1245,13045,10320,3447,12014,974,7029,10773,4655,6450,2564,688,5334,2983,22422
309636,8175,1912,646,5219,5653,6572,18689,28055,6448,11354,5554,1911,1915,2897,2339,10511,19984,13811,18208,13432,2272,2612,9612,6820,13670,1839,1253,1750,10956,16124,2002,10253,781,5053,10145,4760,6883,2638,7369,5174,3178,9696,1084,544,4055,3358,5705,16817,26585,7607,11509,4005,2293,2080,3476,6008,9563,13104,12449,12438,13282,2620,2874,11611,7268,9786,1836,4306,1278,12064,9959,3725,11943,1198,8340,10762,4480,6457,2564,689,5482,2974,23017
310621,8073,1313,637,5120,4216,6176,17071,24689,5569,11496,4684,1744,1700,2520,2418,10163,19832,14520,18936,12960,2401,2554,9153,6950,13437,1865,1241,1823,10134,14402,1923,9099,596,5247,9928,3759,6848,2638,7480,5274,3064,9589,884,568,3789,2841,5610,16943,25603,7363,10916,3937,2192,2057,3433,6289,8926,13379,14230,14434,12894,2638,2769,10480,7169,10204,1861,4142,1361,12622,9096,3665,10738,1154,7596,10714,4207,6457,2564,687,5388,2885,21772
311320,7455,1834,620,5387,4982,6986,18395,27611,6702,12239,5411,1692,1699,2897,2373,10610,20355,17287,19790,13667,2348,2718,9121,7145,13579,1513,1227,1730,11516,14821,1937,8388,563,5315,9990,4643,6803,2638,7739,4890,2999,9151,1089,543,4301,3457,5590,17610,27582,7503,11322,4380,2247,2092,3587,6216,9146,11946,15250,14374,14845,2890,2955,9407,7286,10311,1794,3739,1366,13349,8927,3575,10645,1016,8374,10745,4674,6457,2564,689,5161,2902,22705
314225,7672,2363,731,5051,5700,7751,18860,25915,6666,12992,4850,1893,1908,2858,2450,10631,18891,15793,18915,12703,2435,2703,8770,7183,13376,1847,1320,1307,10576,12206,1973,9259,703,5155,10112,4734,6842,2638,6865,5313,3045,9932,1171,515,3376,3605,6133,17500,22725,7483,12369,3760,2278,2081,3529,5677,8921,12588,13934,13837,14300,2777,2904,11357,7290,9574,1785,3388,744,10869,8542,3653,11146,1047,8289,10834,4644,6457,2564,689,5347,2788,22901
316633,7191,1166,554,4896,5496,7248,17563,23596,6572,10638,3792,1847,1830,2744,2457,9355,19030,11196,17019,11630,2413,2433,8135,6843,13389,1810,1257,1924,11012,14435,1915,9720,662,5192,9920,4726,6850,2638,7609,5287,3012,9485,996,538,3835,3602,5646,17455,24176,7581,10014,3378,2245,1989,3451,6090,7071,11680,12826,12861,12703,2481,2892,10861,6921,9572,1894,3643,1394,12930,9038,3570,11510,1107,8009,10722,4645,6457,2564,684,5402,2753,24530
316835,7882,2086,743,5655,5790,8008,19099,26451,6769,12698,4689,1907,1808,2843,2436,11376,21415,16652,18263,13476,2435,2703,9802,7139,13293,1860,1310,1659,9840,13145,1999,10298,786,5425,10204,4384,6884,2638,7357,5486,3079,9221,791,394,3716,3861,5912,17849,25459,7413,12118,3768,2301,2097,3595,6219,9707,14108,15092,14117,14129,2726,2941,9980,7175,9845,1896,3975,1033,12445,9292,3741,12339,1188,8560,10837,4639,6457,2564,689,5560,3004,27549
317332,8020,2372,514,4877,5607,7326,16869,22614,5714,12528,4852,1860,1688,2641,2446,10220,18582,13251,16624,12452,2351,2073,8322,7013,12551,1740,1311,1589,8721,14374,1867,9247,736,5308,9450,3335,6824,2638,6633,5340,2796,9623,1220,307,3692,3131,5616,15319,21716,6930,11302,3669,2245,2091,3534,5924,8444,11417,12215,10782,13180,2441,2780,10621,7160,9155,1846,3172,975,11430,9422,3439,11744,1054,7823,10611,4150,6457,2564,689,5318,2845,22423
318637,8064,1727,706,5349,5677,7730,19432,26104,6428,12810,5269,1813,1879,2812,2457,10857,18420,15697,18912,13420,2371,2581,7927,7112,13563,1791,1178,1751,10964,13523,1948,9168,744,5056,9998,4498,6885,2638,7437,5108,2918,9301,1090,544,3867,3616,6226,18889,25537,7390,11724,4370,2309,2096,3557,6238,8736,11050,13547,13616,14301,2719,2878,9872,7135,10076,1741,3869,1207,12654,8636,3447,10357,981,7941,10461,4272,6457,2564,688,5267,2809,22789
320826,8430,2187,496,5656,5736,7668,18602,27155,6641,12865,5118,1897,1912,2873,2329,10962,20396,15816,18001,13246,2324,2525,8560,7062,13791,1799,1258,1941,10490,12520,1996,10784,786,5422,10143,4791,6890,2638,7733,5483,3138,9087,1230,489,3902,3635,5981,17364,25826,7808,11573,4006,2302,2097,3550,6132,9616,13158,12903,13877,14089,2734,2659,10876,7281,9923,1891,4330,1298,11316,9648,3723,12518,1180,8525,10739,4566,6457,2564,689,5595,2905,26404
321323,8709,2088,597,4873,4675,5990,17864,25948,6612,12336,4844,1890,1915,2882,2469,10771,20403,15452,18907,13488,2351,2735,8903,7113,12943,1854,1282,1716,10095,15298,1972,10639,778,5105,10130,4791,6867,2638,7815,5390,3100,9829,1001,592,4357,2996,5763,15399,24956,7200,11919,3964,2289,1951,3467,5756,9356,13501,14204,14529,14295,2811,2856,10751,7304,8402,1699,3400,936,11471,9379,3677,11963,1098,8130,10533,4310,6457,2564,689,5494,2915,22495
322224,6903,2286,530,4922,5359,7559,17146,25190,5842,11075,3690,1885,1902,2805,2306,10099,19374,13261,18095,12573,2158,2354,8964,5856,13584,1812,1324,2023,10086,12273,1928,9775,773,5373,9608,3278,6850,2638,7512,5198,3161,8839,1094,581,3986,3589,5762,15730,25423,6416,10325,3029,2300,2097,3598,5918,7734,13216,12545,12358,12497,2374,2649,9426,6438,9446,1868,4018,1389,11492,8352,3314,11962,1161,8373,10578,4323,6457,2564,686,5228,2988,23971
325129,7259,2255,518,4657,5684,7576,17242,22822,6412,10989,4329,1856,1795,2628,2493,9217,18605,12696,16376,11748,2208,2614,9424,6877,13432,1864,1317,1482,10067,10888,1943,9732,685,5123,10009,3817,6750,2638,7167,5263,3085,10069,1259,583,3844,3532,5542,17730,24418,6742,11076,3893,2255,2083,3502,6342,8327,10941,12371,11597,12411,2670,2664,8698,7068,10045,1883,4152,1281,11165,6571,3657,11145,1189,8327,10639,3599,6457,2564,689,5191,2876,23738
329440,7817,2060,523,4531,5506,7105,17531,23919,6154,11705,4739,1783,1752,2819,2343,10390,19879,13542,18734,13268,2201,2581,10765,6739,13124,1852,1295,1606,9642,12769,1893,8178,527,5023,9866,3989,6852,2638,6932,5348,2969,10631,1178,372,3760,3538,5337,15535,24018,7217,11374,3760,2180,2027,3385,5636,9290,11509,11853,13703,13043,2484,2662,10828,6972,9547,1810,3515,771,11629,8570,3655,9832,792,7782,10361,3698,6457,2564,689,5059,2515,24112
329844,8447,1739,585,5632,4954,6758,18933,26082,7152,11153,4429,1813,1780,2733,2485,10117,21269,13822,18928,12781,2315,2521,8853,7013,13568,1829,1287,1620,9949,13899,1988,8625,581,5346,9599,2270,6839,2638,6891,5171,2941,9675,920,562,3423,3463,5665,18733,25890,7896,10343,3612,2223,2091,3557,6194,8450,12555,12592,13806,12890,2655,2570,11005,7150,10032,1888,3385,873,11563,8248,3732,11135,1136,7543,10664,3776,6457,2564,650,5274,2444,26473
330324,6480,2294,651,4609,5288,7113,16481,20222,5300,9757,3300,1878,1641,2552,2136,9621,17834,13335,16025,12492,2234,2460,8822,7116,12585,1522,1261,1739,8810,14348,1785,9449,609,5055,9909,4554,6671,2638,5811,5250,3100,9349,1203,545,3084,3417,4907,14463,21350,5755,9955,3654,2197,2096,3454,5878,7759,10166,11459,11365,12964,2483,2735,9361,6865,9567,1894,3969,1212,10713,8806,3416,10978,1136,7244,10637,4668,6457,2564,682,5330,2939,23694
333330,7864,1735,704,5158,4575,6780,17516,26204,6186,10953,5079,1901,1915,2900,2468,10242,19521,14759,18312,13169,2241,2654,8722,6939,12867,1848,1321,1921,8812,14412,1968,10688,786,5271,10125,4352,6867,2638,7323,5378,3155,9294,873,581,4188,2659,5277,16557,26161,7534,11297,3670,2314,2093,3565,5686,9024,12367,13346,12090,13503,2666,2722,9998,7249,9256,1778,3860,1360,10539,8271,3651,11784,1187,8239,10731,4599,6457,2564,689,5506,2977,24561
334635,7346,1794,422,5392,5390,7083,18651,26648,7048,13036,5193,1894,1900,2863,2482,11643,20140,17111,19239,13393,2410,2749,8678,7040,13563,1848,1286,1762,11216,14815,1974,10445,716,5278,10054,4653,6875,2638,7645,5373,3150,9541,878,611,4042,3279,6061,17911,26337,8017,12536,3958,2313,2031,3569,5934,9749,12600,15341,14626,14324,2744,2729,10055,7214,9496,1829,4166,1214,13095,10138,3695,12420,1161,8309,10808,4633,6457,2564,689,5591,2969,23974
336841,7899,2350,649,5143,5171,7645,17558,26407,6498,12409,5329,1908,1888,2829,2495,10256,20429,13365,17813,12715,2379,2537,8453,6827,13031,1843,1138,1318,10043,12678,1961,9451,736,5326,9919,3653,6861,2638,7271,5175,3070,10395,1047,443,3857,3289,5799,16915,24975,8055,11894,3683,2289,2067,3402,5948,9378,11428,12278,12915,13055,2633,2833,12103,6774,9245,1826,3305,956,9999,7828,3695,10741,1122,8182,10617,3031,6457,2564,667,5283,2967,20688
339847,9011,2036,745,5722,4995,7377,17709,28196,7165,13553,5576,1884,1915,2900,2514,11683,21826,16371,19640,13807,2460,2608,9498,7093,13041,1796,1239,905,10737,14181,1986,9881,756,5249,10162,4662,6889,2638,7280,5502,2998,10195,1167,640,4435,3019,5721,17779,28817,8556,13440,4397,2303,2097,3602,6119,10420,13271,13289,13465,14424,2906,2833,13138,7224,9791,1751,3207,709,12199,8508,3725,11295,1157,8583,10786,4482,6452,2564,689,5554,2890,26738
341834,5317,1436,395,5122,6087,7491,20485,26664,6614,11733,4860,1889,1680,2855,2402,10124,18014,14730,17229,12513,2091,2700,7171,6737,13613,1699,1174,1731,11101,11989,1907,8506,641,5039,10028,4112,6854,2638,6602,5191,2780,6979,706,359,3942,3931,6271,19475,26999,7174,12070,3889,2304,2097,3438,6244,8173,12040,13029,10314,12762,2701,2762,8672,7071,10244,1836,4098,987,13447,8567,3606,10396,950,8019,10600,4034,6457,2564,689,5192,2537,21200
342129,8101,2341,562,5081,5651,7278,18481,24166,6273,11827,4711,1819,1846,2721,2482,9938,19850,13237,18388,12804,2182,2544,9431,7048,13006,1830,1290,1796,9910,13587,1991,9265,707,5224,9971,3859,6869,2638,7112,4854,3059,9967,1159,362,3376,3828,5505,17007,25145,7957,11617,3548,2177,2097,3483,6217,8620,12391,11824,12253,12527,2545,2818,9313,7226,9654,1850,4174,1430,12464,9165,3678,11520,1114,8317,10485,3821,6457,2564,689,5230,2855,24536
346137,7123,2175,713,5361,6077,7743,18916,25821,5797,12858,5328,1897,1908,2900,2464,10585,18762,14846,17090,13116,2351,2589,8015,6954,13028,1853,1207,1584,10480,13350,1966,9598,579,4916,9669,4404,6772,2638,7108,5246,3064,7435,1064,544,3879,3999,6175,18020,25386,6716,11727,4357,2311,2061,3401,6185,9182,12447,13541,10917,13628,2695,2633,8800,7168,9490,1878,3888,1073,11818,8820,3313,11546,997,8373,10338,3800,6457,2564,689,5193,2953,21142
346945,7635,1583,552,5399,4711,7315,15928,25251,6195,12030,4325,1904,1883,2808,2269,10397,19089,12741,16825,11696,2212,2300,8392,6822,13192,1772,1287,1892,10559,14580,1935,9359,608,5162,9173,2944,6883,2638,7221,5309,2762,9450,979,497,4084,3476,5884,15841,24683,6781,11157,3858,2311,2054,3228,5627,7937,10861,11405,12404,11663,2528,2512,11889,6946,9497,1833,3836,1278,11634,8983,3571,10760,948,7682,10090,2999,6457,2564,689,5419,2746,20415
348545,7491,2233,515,5276,5707,7450,18921,26178,6816,12943,4840,1875,1911,2830,2457,11104,21385,14690,17441,12791,2457,2434,9524,7200,13516,1832,1269,2043,10070,12635,2009,10032,718,5304,10030,4078,6882,2638,7246,5511,3138,8917,1187,440,3874,3855,6521,17932,26412,7854,12947,4156,2316,2086,3531,6344,9545,13376,14250,13238,12599,2755,2737,9920,7295,9944,1864,3919,1228,11708,8738,3702,11474,1180,8343,10649,4461,6457,2564,685,5521,2947,24985
349244,5835,1983,694,3595,4227,5916,16013,23281,5637,11575,4508,1889,1778,2728,2320,9823,19417,12374,17081,11921,2212,2492,9593,6874,13094,1676,1253,1898,11129,14273,1920,8863,695,5138,9628,4186,6809,2638,6301,4980,2882,7924,1265,554,2872,2746,5096,15175,23179,6467,9728,3913,2133,1977,3270,6233,7689,11853,12272,12238,12812,2765,2218,10803,6942,9423,1881,3858,1394,12755,8830,3410,9871,934,7979,9880,2614,6457,2564,673,4731,2368,20615
350330,8182,2446,668,5068,5694,7618,17260,25162,6605,12063,4774,1869,1859,2886,2447,10103,19786,12982,17929,12559,1905,2131,10228,6082,12584,1866,1296,1990,9797,14762,1944,9158,769,5165,9943,3729,6770,2638,7085,5050,3163,9965,1248,427,3591,3364,5127,14442,24123,7441,11686,3730,2267,2092,3557,5657,8291,11853,11544,11836,13264,2183,2392,9440,6708,9673,1778,3597,1360,11451,9835,3560,11420,1164,8257,10614,3679,6457,2564,689,5341,2957,23632
351938,7840,2278,541,5070,5242,7166,16832,24152,6464,11706,4582,1854,1863,2718,2426,9830,19219,13436,17712,12657,2128,2465,10478,7017,13581,1837,1265,1905,10559,12211,1786,9604,738,5321,9888,4173,6890,2638,7736,5420,3058,9747,994,314,3844,3583,5689,14679,22058,6646,10880,3398,2240,1916,3295,5945,8129,11477,12738,12879,12831,2737,2710,11593,7048,10006,1890,4279,1074,11907,8410,3409,11601,1182,7772,10740,4075,6457,2564,686,5332,2788,24747
352132,6793,2121,619,5191,5230,7225,17127,24163,5567,12756,5082,1823,1762,2794,2451,10545,18377,14559,16881,12731,2361,2400,7990,6942,13557,1854,1176,1950,10435,14600,1964,9021,755,5332,9915,3953,6799,2635,7006,5311,3018,8355,925,512,3683,3587,5976,17827,24080,7653,12220,3663,2148,2008,3403,6180,9358,11269,13431,11705,13833,2661,2415,10862,7083,9970,1897,4316,1219,11319,8963,3664,10914,1129,8071,10742,4376,6457,2564,689,5403,2896,23907
352738,8431,1734,647,5469,5462,7147,18870,25018,6858,11439,4432,1890,1812,2733,2355,10026,18547,14301,18712,12626,2317,2472,9114,6483,13585,1736,1094,1355,10529,10031,1892,7475,654,5357,9953,3497,6847,2638,7524,5316,2960,10124,913,514,4214,3593,5550,18610,25112,8104,11959,4116,2294,2097,3365,6078,9121,12205,13381,13510,12594,2484,2807,10533,6714,9910,1805,3666,774,11226,6811,3520,9975,1058,8409,10751,3755,6457,2564,686,5274,2644,25730
353740,6520,2241,714,4499,5508,7466,17959,24645,6412,11835,5016,1857,1845,2847,2444,10343,21363,15118,18787,13187,2309,2564,8877,7143,13355,1804,1260,1940,10537,11702,1924,9665,731,5127,10043,4677,6857,2635,7661,5249,3082,9278,1194,568,3892,3783,5767,17939,25098,7128,12163,3989,2246,2056,3577,6218,8738,12459,13462,13347,13044,2615,2902,9762,7262,9878,1863,4329,1389,12238,8052,3654,11430,1131,8249,10691,4622,6457,2564,689,5232,2796,21836
355239,8227,2414,580,5698,5238,7673,17962,26754,6548,11879,4732,1893,1915,2810,2497,10038,20586,13992,18021,12876,2365,2430,9409,7010,12472,1860,1311,1905,10090,14848,1972,10495,702,5115,10133,4749,6880,2638,7299,5214,3108,10212,1174,564,4400,3586,6248,16975,28158,7606,11835,3739,2269,2043,3539,6197,8705,13389,13121,13152,13989,2760,2650,9524,7185,9829,1880,3583,1159,12916,9630,3609,11924,1160,8302,10675,4686,6457,2564,689,5186,2935,25823
356948,6828,1763,633,4968,5826,7884,15762,27336,6674,13154,5208,1875,1894,2779,2424,11753,17993,15342,16401,13242,2295,2336,9374,6783,10225,1587,1186,1966,9991,15224,1949,9956,658,5326,10064,3506,6830,2638,7491,5414,3099,10281,1214,568,3995,3779,6344,16751,27453,7192,13189,4354,2272,2079,3535,5705,9896,11364,14173,10994,13803,2586,2475,10597,7058,9315,1747,3401,1240,12674,10170,3575,11954,1182,8573,10780,4289,6457,2564,689,5377,2992,24197
358144,7379,1256,661,5288,5073,6545,18539,27320,6331,11188,5217,1833,1842,2726,2463,10091,19803,14870,19163,13528,2392,2697,9397,6550,13594,1750,1245,1868,11171,15333,1972,9707,616,5100,9998,4362,6806,2638,7019,5413,3079,9204,818,560,4156,2882,5086,17718,26875,7609,11499,4009,2243,2077,3496,6322,8885,12602,14035,13853,13809,2770,2860,10637,7002,10111,1831,3337,1278,13166,10068,3738,12172,1189,7611,10765,4357,6457,2564,689,5568,2967,26554
360030,7801,2101,428,5051,5870,7504,18213,25388,6627,12838,5344,1798,1830,2900,2511,11013,20241,17440,19755,13698,2391,2471,7494,7127,12560,1818,1227,729,9877,12498,1996,9314,769,5161,9653,4106,6885,2638,6683,5085,2954,8409,731,410,3558,3777,6175,16522,25317,7548,12329,3986,2311,2097,3594,6205,9663,14284,15129,14812,14764,2888,2749,9228,7147,9294,1881,3717,1010,11051,8656,3722,10956,1116,8468,10519,4213,6457,2564,687,5003,2913,24679
361234,6660,2245,624,4137,5696,6962,17018,25425,5704,10820,4925,1911,1896,2878,2410,10227,19714,15305,18193,12878,2147,2451,9110,7045,12557,1840,1294,1883,10074,13501,1934,9721,646,4436,10007,4806,6326,2638,5799,5483,3043,8783,1212,560,3251,3183,5317,15671,22957,6377,11108,3584,2224,2097,3501,5429,9024,12850,12771,12257,13529,2841,2847,8155,7083,9164,1802,3889,1104,9994,7618,3640,10609,915,8266,10659,4670,6457,2564,684,5252,2948,23851
361941,6869,1404,235,4511,5367,7249,15920,20164,5958,10736,3328,1691,1514,2618,2147,10067,17063,12088,15494,12149,2260,2412,9633,6951,12622,1790,1324,1664,9664,14226,1879,9887,496,5276,9104,2045,6883,2638,7245,5212,3110,7775,628,192,3618,3631,5873,15348,22788,7003,10599,3153,2298,2010,3408,5856,7892,10305,11728,10592,12159,2370,2595,12204,6897,9740,1813,3954,1354,12876,9723,3727,12008,1001,8152,8578,1531,6457,2564,614,4759,2800,25129
362034,7451,1915,693,5496,5699,7685,19423,26499,5858,12608,5107,1873,1911,2829,2488,11087,19590,16021,18345,12984,2381,2606,8425,6363,13904,1831,1290,1846,11503,14270,1964,8991,755,5318,9407,3476,6884,2638,7584,5443,2998,8616,1096,531,4154,3954,6381,18990,26648,7646,12008,4387,2297,2088,3577,6251,10054,13684,15292,12594,14466,2672,2954,9798,6642,10330,1884,4421,1298,12621,8060,3731,11178,1083,8351,10359,3905,6457,2564,686,5304,2989,22230
365343,6731,1973,540,5139,5813,7423,18019,25242,6493,12072,4630,1814,1735,2831,2496,11062,17392,14734,16605,12754,2155,2551,9567,6771,12030,1835,1304,1697,10664,14628,1897,9123,704,5132,9886,4113,6798,2638,6944,5472,3065,8908,1155,251,3309,3938,6163,15647,24141,7762,12646,4120,2270,2089,3509,6077,8723,10651,12349,10214,12505,2643,2812,11048,7119,9863,1874,3343,1250,12265,9308,3607,11204,1086,8448,10634,4346,6453,2564,689,5261,2945,26002
366042,8557,2163,403,5320,5382,6886,18907,24754,6379,11401,4048,1900,1874,2754,2218,9787,19042,12821,18629,12134,2105,2384,9952,6424,13045,1785,1317,1409,10214,12209,1855,9687,580,5278,10065,4567,6879,2631,7330,5404,3046,9429,1072,303,3862,3370,5371,18287,24230,7434,10562,3555,2249,2079,3413,5674,7631,11670,11098,12567,12082,2561,2567,9470,7024,9371,1867,3663,467,12496,7827,3498,11491,1036,8168,10780,4545,6450,2562,689,5477,2964,26074
366446,8539,2014,429,5208,5158,6366,18029,25704,6782,11875,4870,1803,1829,2850,2219,10708,19922,13493,19120,13452,2266,2563,10483,7073,13417,1794,1300,1715,11019,13872,1946,9741,618,5400,10162,4479,6881,2628,7378,5227,3106,10016,1141,425,3864,3425,4650,17296,27105,7285,11630,4142,2266,2087,3538,5608,9791,12567,13929,13736,13701,2748,2669,12297,7245,10262,1794,4186,1142,13305,8690,3575,11332,974,8167,10731,4160,6423,2538,689,5185,2883,26437
368551,7913,2295,602,4633,5455,7420,16224,27228,5879,13481,5621,1829,1844,2836,2432,10389,19771,16120,18835,13573,2477,2614,10119,6990,13346,1828,1313,1625,10676,14809,1871,9729,760,5001,10106,4524,6796,2638,6849,5049,3159,9455,1209,561,3865,3623,6022,15250,26222,6526,13128,4290,2287,2081,3419,5919,9998,13088,14347,12047,14447,2770,2687,11073,7166,10070,1812,3877,965,12548,9478,3393,11041,1114,8246,10558,3996,6457,2564,689,5156,2916,25906
368753,6680,2084,652,3845,4603,6209,15512,23905,5025,11688,5017,1834,1843,2846,2165,11048,18309,15990,17048,13056,2455,2615,8693,6345,12512,1800,1322,2022,9409,13941,1781,7512,661,5137,9920,3730,6641,2638,6456,5101,3032,7337,668,551,3515,3004,4782,11993,23895,6354,11550,4372,2274,2066,3420,5539,9329,11112,13064,12349,14260,2570,2712,10563,6832,9452,1609,3996,1288,11786,8952,3375,9482,757,7817,10637,3725,6457,2564,689,5166,2908,22203
371843,6469,1500,738,5068,5168,7022,17903,25140,5839,12864,4796,1911,1915,2900,2499,11265,19591,16098,18547,13359,2465,2654,8095,7220,13032,1844,1295,1707,11321,16321,1914,11173,769,5161,10137,4779,6851,2638,7093,4890,2984,8838,1053,603,3848,3579,5882,17835,26038,6602,11350,4253,2296,2085,3583,6131,9590,12771,13749,12801,14257,2697,2837,11573,7293,8976,1843,3689,1289,12880,10214,3672,12243,1168,7941,10806,4646,6457,2564,689,5255,2923,23674
376247,8037,2044,755,5047,4835,7656,18396,28505,6440,13069,5473,1911,1915,2896,2501,11759,21181,16661,19134,13773,2452,2680,9696,7099,11653,1738,1302,1890,9858,15480,2006,10579,759,5403,10176,4718,6865,2638,7549,5536,3174,10070,1075,576,3701,3430,6035,17274,27999,7931,12980,4407,2316,2097,3592,6322,10404,14513,15016,12946,14835,2765,2979,11036,7281,10077,1894,4172,1381,12818,9750,3715,12460,1198,8614,10815,4687,6457,2564,689,5358,2984,23604
377451,6651,1915,646,4861,5212,7214,17414,25931,5104,12321,4784,1850,1751,2749,2404,10672,19287,14283,17651,12787,2307,2433,9478,6788,12034,1812,1324,1942,10252,15195,1958,9711,606,5235,10004,4585,6890,2638,7755,5481,3079,9052,1258,581,3956,3264,5530,15357,26375,6091,12267,3788,2115,1988,3363,5971,9240,12425,12218,11562,13308,2671,2583,10035,6929,9733,1837,4067,1311,12354,9240,3725,10919,1122,7603,10585,4014,6457,2564,685,5363,2698,22187
378756,7805,1998,663,4994,5916,7408,18398,25937,6847,11112,5125,1906,1805,2862,2385,9533,17760,14406,17832,12707,2203,2368,8409,6912,13146,1781,1299,1570,10068,13965,1903,8679,753,5220,10103,4677,6847,2638,6871,5003,3053,9906,1329,534,3897,3677,5850,17629,25273,7395,11373,3170,2275,2097,3554,6156,7683,11568,12554,11947,13124,2701,2892,8391,7026,9685,1885,3350,1072,12477,9367,3372,11178,1116,8401,10581,4093,6453,2564,689,5306,2816,24047
378857,7377,1843,596,5292,5229,7409,17964,27830,6842,13355,5129,1869,1890,2767,2519,11235,19604,16526,18963,13308,2516,2523,10188,7024,13412,1861,1307,1979,11449,16452,1903,10435,764,5367,10143,4587,6815,2638,7574,5476,3028,9891,1004,560,4235,3734,6132,18432,27618,7901,12897,3945,2263,2093,3493,6275,9175,12605,14022,13269,14029,2834,2754,11595,7275,10101,1865,3992,1263,13554,10211,3700,11744,1098,8317,10836,4329,6457,2564,689,5489,2981,25807
379657,7441,1504,738,5179,5332,7468,17509,27400,6021,11845,5051,1843,1793,2824,2516,10203,17551,14830,16326,13016,2054,2489,9521,7079,12057,1722,1312,1890,9693,15890,1897,9786,598,5045,9890,4772,6585,2638,6793,5526,3106,9183,964,564,4011,3254,5802,15959,24966,6623,11877,3928,2294,2091,3410,5601,9007,11224,12681,12507,13427,2674,2585,10723,7190,8816,1748,3751,964,11346,9144,3576,11490,1038,8287,10705,4693,6457,2564,689,5603,2956,26373
380036,8062,1965,582,5293,5091,6176,17008,24546,5217,11304,4262,1844,1854,2767,2500,9404,19254,12847,17918,13076,2145,2564,10188,6934,13564,1845,1319,1757,10384,13915,1882,9731,654,4722,10117,4781,6861,2638,7015,5372,3119,10325,1177,512,4217,3675,5001,17010,25887,6190,11139,3638,2233,2075,3454,6174,7871,11804,12432,12388,13837,2658,2857,9166,7206,10012,1866,4180,1005,12239,8560,3619,11481,962,7441,10652,4299,6449,2564,687,5359,2940,24508
