,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
204622,1914,10206,20828,23954,11344,80092,35971,20214,29289,32216,52553,23462,67242,75015,64992,31648,18987,18381,9707,12491,1774,6665,3918,2612,17243,29898,4545,6279,11355,76431,12495,26571,26843,7585,5410,4588,14600,22478,23401,32669,146174
205119,1837,12069,22106,27701,11934,82015,34068,20709,30536,31736,52408,23411,64614,73535,58439,30157,17888,18270,9557,12192,1823,6446,4249,2697,16692,30094,4370,6215,12727,75403,15317,26879,28583,7527,5792,5062,15271,23120,24396,31214,144397
205220,1661,11454,20907,28298,12217,83573,37412,21627,31347,32494,50873,24665,66952,73024,62695,37230,19990,18274,9769,10924,1822,6060,3839,2244,16403,30564,4505,5408,10595,74247,16337,26354,28257,7890,6087,5420,16172,25311,26233,30368,147449
205725,2467,12884,23296,29733,13593,86482,41982,21936,31346,33052,47092,26827,69149,74234,76519,39506,19219,18343,10103,12107,1803,6425,4202,2081,17474,30794,4665,5319,12287,77349,22698,25349,29505,7961,6358,5826,16435,25742,26114,31997,153755
205826,1698,12039,20984,25970,12537,82150,39630,20917,30647,32771,51964,23347,67724,75246,71199,38839,18246,18263,9884,11912,1656,5779,3826,2212,17815,29989,4488,5713,11577,73757,14782,27764,29927,7873,6019,4893,15132,23013,22945,31330,148720
206222,1893,12068,20972,26918,11440,82299,35904,20689,30809,32019,52049,23211,66665,73917,68530,37467,18579,17660,9091,12118,1828,6647,4027,2685,16658,29393,4591,5798,11136,75938,17356,26560,28469,7641,5357,5313,14486,22291,24384,30993,145481
206323,1942,12476,22039,29062,13066,87554,41214,22940,32151,33653,47397,22867,64945,77216,71912,39929,20298,18689,9956,12306,1831,7093,4411,2725,16176,31295,4781,5875,12969,75390,15433,26296,28808,7996,6371,5300,14851,23411,25350,30153,153148
206525,1488,9984,17220,23948,10954,80803,35713,20211,28911,29009,57062,25311,68190,70791,61028,35391,19092,18002,9876,11677,1826,5938,4305,2486,16231,30373,4747,5352,9872,74398,17261,25982,26786,7874,5761,5280,13088,18807,22200,31311,143809
206727,1399,11955,21127,25439,11344,82416,40178,21245,31233,33118,49828,24098,65268,71968,73022,37339,19038,17878,9597,11704,1810,6083,3316,2559,16116,29974,4121,5128,11869,72289,19261,27244,27849,8000,5677,5601,15248,24014,25077,31132,148932
206828,1667,11537,21066,27439,12078,83674,39104,21316,29338,31886,46719,24461,67136,74077,63708,42979,19132,18205,9830,10609,1815,6442,3932,2486,16505,30250,4815,4756,9197,76512,22652,24019,24319,7885,5825,5254,15345,24517,24400,31451,147926
206929,1679,11803,21221,27092,13103,83320,38650,22191,32877,32939,52786,26110,69378,74340,68855,39033,19406,18367,9596,12732,1776,6432,4216,2645,16995,30599,4574,5582,11257,75839,15556,27647,28349,7636,6225,5261,15445,23357,25327,31613,146428
207123,1297,9976,18713,23287,9598,69784,33301,19065,28770,31443,48773,26563,70483,74176,72967,34635,18110,17565,8215,12021,1744,6514,4265,2241,18202,28713,4751,6008,12690,76213,12824,26812,25795,7893,5684,4896,14138,22647,23565,28998,144860
207426,1787,12821,22763,28464,11628,84352,37511,21976,32264,32378,46617,25538,66429,74816,70262,40251,20029,18351,9800,12465,1807,6619,4167,2526,17371,30615,4724,6113,11613,69228,17242,26366,29411,7977,6284,6127,16061,25134,26320,30860,152606
208024,1594,12763,21930,27754,12653,85360,40320,23450,31134,32457,51607,26062,69076,76352,69631,38851,19939,18662,10231,12358,1804,6553,4231,2498,18532,30971,4779,6003,12023,76365,18250,27064,29701,7794,6357,5392,15877,24821,25624,32031,151653
208125,1437,11700,20162,23783,9674,79939,33083,19756,30075,30420,54787,24050,69363,74627,63480,37489,18640,18003,9832,12129,1798,6220,4280,2594,16128,29834,4622,5896,11472,74212,15799,26574,27567,7838,6046,4651,13658,23567,23024,31509,148259
208226,1447,12008,20308,25605,9648,78270,34272,20428,30425,33148,49453,24558,65380,74537,69234,41680,19276,18276,9921,11823,1807,6111,3987,2546,17144,30671,4711,5541,10156,77002,13226,25744,29240,8023,5892,4514,12976,22382,24635,31164,149198
208327,1144,10077,19217,24747,9611,75564,34256,20771,28396,30229,51272,25396,67495,71168,70316,35872,17929,18121,9371,11935,1836,5797,4076,2535,16295,29395,4365,5248,12506,71949,14480,26429,26218,7992,6109,4812,14555,23967,24104,29798,144998
208428,1979,12853,22299,29719,13458,84623,41302,22362,31741,32277,51514,25286,68813,76860,63855,43292,20396,18114,9604,12142,1827,6795,3839,2687,16039,30788,4746,5550,10712,72280,16245,26241,30342,7981,6110,5861,14130,20667,25478,30506,150935
208630,1926,11473,21749,26730,10792,80719,36039,20098,29908,29497,55361,27556,70057,75853,61047,37944,18979,18371,9477,11520,1797,6553,4133,2682,17844,30189,4480,5984,10570,77366,16440,26377,27610,7905,6043,5075,15452,23622,25361,32412,151190
209127,1941,12805,22344,28396,12853,81781,40628,21674,31450,32971,51615,26327,70000,75289,74494,37219,19497,18447,8978,12825,1791,6423,4133,2641,17553,29989,4566,5930,12258,75708,15269,27599,28850,7824,6136,5061,15848,24558,24552,31674,149330
209228,2017,12341,21215,28578,13189,84588,40390,20202,30749,32838,48725,24359,67007,76220,68112,41428,19660,18318,9951,11936,1826,7174,4308,2655,16176,30979,4777,5933,12745,77558,18384,27272,30245,7857,5924,5153,14699,22161,23843,31203,150581
209329,1906,12561,21095,28007,12284,81506,35091,20302,30652,31759,50607,23898,67169,73560,65800,33818,18054,18038,9218,11464,1780,6425,4070,2430,16132,29299,4650,5927,11694,73949,17216,26958,29469,7794,5973,4994,14905,23194,24576,31430,146186
209834,2166,12932,23550,30070,13187,87299,39406,23350,33769,34447,57215,24790,67880,78667,73608,37499,20509,18639,10210,13166,1834,6788,3733,2723,17990,31439,4424,6278,12244,77095,13085,28187,30534,8043,6362,5138,15540,23508,25611,31231,153721
209935,1841,11856,19374,24075,9197,76947,30723,19692,30185,31394,51707,24360,65732,71850,69926,33403,17426,17404,8930,11602,1785,6241,3577,2393,18217,28830,4119,6036,10989,76780,10212,26563,27653,7956,5731,5059,15181,23040,25746,30326,146161
210011,1124,10911,20004,25105,10484,80964,34637,21149,31297,31659,51528,25196,67183,75658,67989,37149,18860,18213,9758,12670,1835,6344,4312,2580,17901,30017,4618,5912,13006,76298,17345,26753,27466,7899,6070,5028,13916,24591,23906,31771,147422
210112,1918,12541,22002,27799,12755,85824,38653,22654,32069,31886,54052,24901,66736,75766,70388,36352,18204,18331,10117,12384,1833,6510,3920,2688,17738,31012,4587,5871,11723,77677,16428,27849,30087,7849,6160,4338,15580,23491,25736,31729,148817
210415,1877,11736,21501,27740,11432,79504,36941,21388,30708,33698,48375,21066,62668,75513,64440,41170,19891,18132,9600,11828,1814,6184,4296,2635,16220,30444,4856,5597,12909,75124,16584,27147,28976,8044,6072,5038,13996,21670,24581,30961,146731
210617,1563,11485,21352,25851,11414,78990,38650,19838,28990,31617,53332,22535,65194,73721,68762,37265,18017,18050,9428,11532,1812,6763,4231,2577,15397,30054,4457,5423,10888,75104,12949,26598,27560,7537,5770,5047,15112,24224,25165,30630,146085
211114,2222,12895,23360,31284,13737,87449,43310,22328,32448,34459,53333,25307,68706,74442,71808,39551,20083,18703,10381,12602,1836,6503,4317,2668,17166,31315,4687,5823,10865,75749,15478,26735,30324,8062,6213,5669,15326,24039,26621,30724,153357
211215,1704,10492,20013,25842,11477,81575,34918,20005,30002,32741,48405,24509,66445,72163,70449,38558,17642,18327,9756,12259,1834,6513,4187,2706,17093,29784,4478,4827,12081,75005,17097,26132,27951,7776,5828,4830,16061,25411,24993,31050,149072
211316,1617,12080,21346,25913,10339,75123,35953,20215,29456,30816,53183,23373,65197,72305,62047,39717,20462,17748,9197,12114,1790,5588,4186,2052,14945,30037,4739,4632,10987,75362,17786,25619,27163,7797,5573,4790,13725,20822,22722,32032,147586
211417,1999,12412,20310,26572,10932,83272,35776,20639,29703,32592,48949,23917,66111,74543,59176,33689,18966,18376,9985,12308,1762,6302,4465,2448,16971,30970,4845,5890,12940,74955,18830,26569,28243,8049,5817,5608,14771,22942,25064,31773,150575
211619,1169,10982,20276,22720,11362,74587,37789,19528,28873,31015,48358,23844,63467,72111,68035,40420,19029,17989,9479,12020,1823,6814,3953,2667,15846,30012,4602,5262,12392,72297,18585,26811,28916,7844,6017,5484,15335,24045,24542,30951,150735
211720,1764,10257,19709,21041,7419,70737,29649,19309,26948,27345,55432,25956,71090,70822,63083,38913,19082,17172,8631,10150,1824,4930,4318,2380,15320,27717,4742,4853,10000,68536,22864,25177,24547,7808,5591,5276,12203,15630,21073,25747,137443
211821,1751,11665,18253,23427,10009,76760,31518,19579,30798,31658,51194,23657,63801,73383,72397,34344,16722,17691,9563,12055,1816,6226,4047,2501,17423,30178,4514,5976,12481,76463,16410,27642,28165,7889,6143,3905,14490,23000,24774,31515,147275
211922,2024,11936,21663,26364,11902,79126,37480,20216,29338,33095,49011,24948,66300,73088,65619,35385,19158,18245,9888,10981,1829,6554,4491,2550,17606,30716,4805,6116,12269,78288,14081,26499,29174,8011,6140,5045,15144,22015,24805,31319,148843
212015,2063,12515,21742,30242,14191,88035,40391,22358,30524,31582,48503,25868,69452,75255,62587,39098,18873,18341,9974,12411,1808,6348,3968,2542,15929,30934,4803,4693,9309,75711,20792,24648,28684,8068,6411,5646,15618,23782,25956,32538,149200
212116,1936,10961,20103,22527,11291,76577,35697,19390,28321,30634,51217,25427,68909,74659,68300,36355,18338,17867,9391,12228,1814,6234,4238,2654,16764,29651,4685,5609,13124,77532,18389,27074,26455,8053,5928,5019,12273,19967,22708,29303,138889
212217,1976,12826,22413,29070,12512,85060,41926,22586,31332,33205,52292,24142,66664,76352,68215,39421,19262,18143,9597,11722,1833,6608,4351,2651,17336,30351,4493,5420,12316,76925,17036,26443,29114,7986,6125,5747,15535,23241,25615,31610,149557
212318,1264,11121,20448,25060,10434,77660,33617,18683,29263,32848,51844,20686,59970,71355,64331,33908,19112,17830,9276,11409,1836,6774,4170,2602,15594,29857,4552,6097,12057,78422,12601,27002,26948,7837,5947,5208,14554,23649,24555,29026,150666
212419,1989,12832,22402,27925,12139,88037,39771,22429,32062,31481,55347,27665,71013,76215,65429,38221,19775,18550,10007,13137,1836,7303,4594,2723,18370,30872,4731,6337,11015,76938,16771,26956,28831,7969,6204,5330,16511,25259,25711,32647,151919
212823,1888,11193,18722,24620,8872,78300,35163,19479,29438,31775,49926,23145,66484,72572,68809,35586,18514,17595,9336,12006,1824,6437,3920,2570,16461,29807,4547,5597,12471,73115,16925,26579,25603,8009,5522,5222,14258,19121,22000,29585,145152
213017,1363,11037,19181,24970,10128,76845,35207,19536,30829,32551,53052,25180,66259,75145,62234,38454,18525,18441,9899,12029,1815,5722,2951,2229,15246,30782,4451,5312,10487,75413,12566,27579,28288,7990,6463,4466,14496,20668,24340,30167,147500
213421,1880,12001,22075,27971,12711,83095,39294,21057,30606,30453,53084,26911,69627,71688,67796,34646,19250,18472,10131,12786,1799,6743,3946,2570,18420,30551,4295,5565,11163,74220,15443,27622,28656,8061,6294,5546,15653,24248,23553,32117,152335
213522,1750,11764,21423,25368,9834,79651,36003,20006,29118,31712,53509,26035,68931,74689,65723,40166,18163,17852,9932,11944,1815,5504,4013,2096,15315,30846,4761,5136,10890,75328,18474,24448,26913,8046,6134,4483,14050,19890,23338,29848,148390
214019,1881,11605,20850,25548,11987,79645,37542,21456,29918,33515,50563,23047,65040,71950,73182,38488,18266,18455,9964,12379,1816,6461,4113,2663,18006,30284,4583,5651,12479,75807,16048,26899,28402,7907,6037,4458,14454,23158,24679,29718,149402
214221,2084,12415,20814,25417,11393,80652,34076,20953,31691,34558,53552,24649,67530,72924,65686,35977,19336,18257,10247,11980,1763,6538,4550,2412,17890,31232,4630,6075,11694,77392,12928,25754,28859,7968,5899,5097,15136,21712,24955,30915,151854
214423,1649,12378,21422,25840,10945,79281,34947,22037,32648,33484,56181,25764,69573,73876,68449,35610,19852,18470,10007,13176,1817,6943,4380,2702,17807,30984,4685,5476,11409,77283,13671,27647,29001,8063,6269,4914,14797,21307,25359,31128,151708
214524,1924,11756,21097,25103,9823,78388,37758,19912,29603,31743,49201,25223,67465,69349,65645,36238,19408,18305,9731,10518,1818,6500,4047,2453,15541,30089,4492,5328,11555,69384,18334,25980,28083,7811,6241,5545,15796,26009,26054,31837,150006
214625,1926,12373,20735,27477,10830,82444,37464,21608,31570,32270,55770,25395,68139,74922,67523,37314,19242,18186,9773,12617,1767,6447,4290,2510,17212,31044,4724,6374,12484,77387,14386,27093,28773,7911,6228,4784,15021,21672,24482,30900,148099
214726,2037,11896,20482,25777,11622,77602,35633,20692,28940,32137,45103,22902,66502,71999,72348,37709,17861,16323,9189,11144,1784,5796,4066,2430,16783,29615,4438,5652,13095,75605,17851,26045,29043,7775,6098,4820,13343,21473,25061,30346,146012
217126,1735,12716,21863,26254,10989,82304,38386,22171,31839,34321,51616,24002,65013,74628,72317,38690,19869,17886,9766,13033,1822,6929,4041,2680,16187,30564,4657,5531,11955,74876,12844,27813,29219,8053,6253,5358,14691,22511,25958,30030,149844
217429,1713,12634,21017,27892,10968,84584,35365,21568,29737,33087,52853,26321,69400,75889,55612,38547,20169,18523,10292,11814,1825,6622,4216,2723,17634,31235,4799,5881,10615,74490,19491,25462,28175,7841,5882,5589,15787,24493,25107,30783,152178
219231,1474,11230,21666,26819,9904,81474,34888,22007,31195,32358,50940,25782,66714,74271,66382,35651,17933,18544,9846,12093,1836,6483,4502,2502,17124,30970,4703,6155,12313,75348,13050,26744,28399,7966,6231,4296,14711,23415,25616,31016,145738
220721,1660,10994,19856,23468,10208,72267,33007,19173,28940,31622,48375,24196,63849,72392,66985,39492,18395,17609,9306,12134,1821,5746,4021,2255,16064,28366,4569,5197,11291,75632,15021,25982,27089,8054,5946,4208,12420,21790,24725,29721,144554
221319,2487,13462,22738,29831,13154,87246,38090,22808,32066,34760,49497,23869,68011,76149,67075,37774,19728,18295,10188,12661,1825,6675,4416,2673,17099,31500,4775,6037,12286,76750,15975,26292,29905,7945,6224,5952,15662,24132,25382,30943,153138
223929,1560,12046,22147,27852,12722,83937,38650,21081,32394,32669,58354,25828,69965,73423,69075,38866,17696,18583,9468,12159,1835,6980,4444,2703,17012,30799,4650,5505,11735,76883,16955,27631,29630,7986,5938,4423,15557,24863,26738,31122,148834
224022,1089,12419,20659,25770,11517,81342,37167,19514,30712,31321,48191,22658,62988,74826,62807,37891,19667,18236,9111,11735,1797,5591,3077,2410,16283,30054,4145,5661,10857,76800,13183,26409,29293,7944,6202,4855,15338,23974,24735,31885,144037
227432,1493,10098,20551,24685,10246,77849,35152,19239,26966,29847,45790,24355,65974,72569,67692,36339,17439,17913,9361,10752,1824,6435,4263,2521,16883,28989,4754,5687,12885,74131,16707,25025,27100,8005,5927,4833,13477,21635,21864,30279,147649
227533,1915,12193,20878,27115,11034,82774,39045,21038,31617,33138,50246,27030,68964,73503,64352,39812,19783,18556,9934,12930,1824,6591,4368,2555,16913,31116,4769,5084,10548,75800,19974,25656,29408,8024,6364,5324,15518,23572,24028,31958,148688
228434,923,10693,19484,25717,10675,82187,33772,20921,31229,30673,52500,26160,68598,74739,69123,37853,18219,18092,10029,11466,1787,6651,3550,2623,18473,30719,4365,6280,11252,76765,14096,24775,26859,7942,5989,4846,15332,24190,25534,30793,148126
231928,1624,10734,20965,26065,8953,79316,32297,21170,31396,33319,55943,25119,66465,73108,69512,38098,20022,18079,10179,12620,1805,6840,4327,2573,17574,31253,4685,6496,13209,77334,15353,26741,25776,8030,5900,4811,14299,23805,24620,30763,150584
233326,2016,11731,21444,26684,9966,80807,38313,19414,30226,31389,56058,26491,68963,75496,66288,32367,18450,18470,9405,12775,1836,6225,3798,2573,17809,30586,4605,6049,12128,77457,13384,27019,28023,7693,6011,5287,15085,22493,25162,31887,145940
236130,1400,10378,20039,24977,8657,75491,33771,20393,31012,33593,51916,24471,65222,72034,70117,38122,18985,18077,9623,12102,1828,7030,4452,2646,17495,31114,4752,5642,12108,76208,15813,26911,27913,8066,5995,4790,12994,21035,23843,29124,147318
237334,1405,11704,19540,23994,11346,76682,34855,19406,26000,30070,52775,24287,68489,72872,65151,37758,18813,17784,9363,12302,1764,5455,4152,1957,16547,29028,4584,5332,11314,74557,14503,26674,26894,7973,5939,4748,14001,23076,23805,31216,146482
238033,1776,10475,20084,25891,11858,83589,36211,20726,30511,30929,52225,25541,69098,74381,61563,38576,18563,18378,9781,12386,1835,7030,4419,2711,16929,29899,4639,5878,10605,73924,17458,26648,26617,7789,6045,5281,15882,24982,25527,31635,147022
239944,1529,11837,21466,25954,11762,82978,36618,21128,31508,30237,55980,26433,67496,77173,64024,38943,18629,18138,9350,11839,1809,6640,4164,2459,17623,29460,4692,6181,11721,77403,16467,26794,26427,7672,5659,4614,14388,22545,23750,31806,145380
245333,2051,11882,20463,29235,13525,85068,36455,22531,31744,32983,51856,27797,70695,75001,74662,38079,19376,17999,10281,12535,1822,6471,4495,2641,18101,30788,4720,6104,12748,75624,17792,25401,28741,7777,5981,4780,15077,24139,25134,30971,150257
246133,1982,13333,22992,29329,12747,83114,39034,23259,31638,33898,49846,24293,67420,75724,73480,45028,21633,18625,10352,12532,1826,6790,4294,2698,16440,31871,4752,5551,12129,78116,19030,27021,30817,8073,6379,4669,14624,23269,25544,30683,153875
248238,2118,11907,21742,27641,12941,81962,39589,19378,27980,31082,48329,22667,67290,75853,61242,37681,17071,18107,9600,11314,1760,5932,4115,2105,16419,30796,4709,5568,11104,75798,16336,26254,29095,7619,5489,4180,13052,21380,22494,29454,144404
248339,1897,11494,19378,23224,11639,78124,36022,20793,30944,33378,57853,25030,68192,73944,64430,32917,18877,18113,9996,13064,1825,6438,3764,2689,17985,30230,4551,6300,11406,75297,9099,25297,28172,7842,5368,4790,13724,20989,23205,29898,145161
249947,1810,12020,20752,25500,9981,81429,32916,21572,31228,32461,49709,22445,63827,77912,64081,39891,19941,17796,9972,12874,1823,6909,4454,2551,16329,30848,4797,6264,11964,78482,18581,27415,28429,8015,6348,4578,14686,24255,24772,32509,151273
250427,1890,11152,20902,24467,10210,75178,36303,18784,28013,29225,49029,24589,66796,74676,70779,37077,18284,17259,8324,11517,1625,6507,4491,2177,17234,27423,4562,5782,13044,72862,17018,26543,29237,8046,6134,4938,13704,21361,22750,29863,143861
250932,1687,11973,18408,25471,10768,79449,32375,21063,31287,31573,55166,25118,67832,72840,61295,39133,18816,17914,9974,12010,1825,6349,4037,2649,16533,30485,4719,5626,11329,72862,16474,26993,27887,7789,6390,5411,14031,22020,23589,30241,148268
251833,995,10810,19888,23214,9521,78373,34717,20980,30487,32882,52981,23335,63119,71190,65719,39313,17912,18098,9846,10700,1829,6229,4564,2556,16953,30016,4790,5175,11981,77607,14902,26704,26433,7956,6200,4113,13118,19339,23215,30398,142547
255639,1339,10447,19054,23936,9271,77099,33001,19365,30128,33780,51326,22531,63428,71996,72278,36580,19321,17125,9652,11457,1776,6435,4236,2578,15825,30758,4658,5570,13103,73666,16209,25684,25018,7900,5784,4701,13804,21242,24441,29560,147337
255740,1362,11827,20460,25804,10948,81471,35816,20484,31330,31971,49333,22058,62575,75669,65598,36500,19305,18134,9431,11911,1834,7113,4136,2646,16352,30601,4689,5916,11050,75260,17069,26982,28161,7981,6130,5458,14351,21701,23485,30535,150571
256540,2157,13013,22787,29211,12259,84498,35686,22247,32176,34013,58959,26471,69503,74363,63753,34560,19897,18128,10218,12574,1807,6851,4308,2706,18407,31126,4729,6028,11933,78559,13631,27197,29280,8019,6202,5272,14414,21075,23483,31859,149498
257542,1301,10793,20499,24371,9861,77200,33823,19934,31189,33496,53381,25294,65929,72539,69738,36916,18556,17891,9533,12177,1835,6617,4319,2615,17271,30919,4725,5590,11601,74700,15111,26892,27431,8001,5362,4801,14055,21492,24313,30892,145761
257845,1005,10184,19037,21123,9516,72204,32015,18998,29561,31613,50170,22161,62152,69127,68794,36198,18487,16924,8891,11606,1823,6560,4262,2566,17768,29204,4519,5651,12361,75047,15793,24693,25044,7996,5625,4625,13271,21654,23364,30188,143836
257946,1514,12659,20832,27510,10497,82149,37519,21644,32596,33558,56096,25191,68875,71504,70667,39919,19714,18204,10205,12827,1784,6113,3777,2375,17159,31297,4565,5941,11730,73302,14124,26981,29020,7847,6045,5303,15150,22457,24745,30969,149336
263436,1667,11655,20426,25541,12094,80194,36723,21030,30779,31355,55111,23532,66046,73902,70669,36080,19898,18410,9799,12798,1836,6824,4540,2650,18401,30642,4737,6523,13173,75053,18281,26703,27184,8003,6109,4635,14875,23592,24278,30847,147839
268749,1615,12191,22170,26603,10649,81699,36158,21434,31241,32703,50329,24176,64853,72045,66472,36658,19000,17901,9531,12113,1830,6352,3759,2602,17064,30334,4433,5647,11965,75115,15170,27209,28811,8036,6434,4736,15941,24562,26533,31533,148658
268850,1609,12306,21695,27705,11887,80445,40030,21054,31492,32703,52882,25809,66491,73063,68044,33183,20749,18326,10289,12542,1759,6665,4301,2125,17507,30660,4670,6020,11912,75184,12821,26435,29520,8020,6112,6143,15391,24291,25153,31074,154305
270332,1256,10596,21553,24804,10456,78106,34757,19408,30144,32367,48993,23065,61087,71643,64539,34235,18165,18154,9334,11516,1823,6320,4153,2626,15362,30056,4440,5641,12845,73090,15113,26643,27580,7986,6268,3991,14528,23781,25118,32190,147101
274542,1544,10926,20232,24571,11001,78608,35351,19165,28995,29801,52697,25274,68497,72573,63841,39806,19192,17370,9262,11834,1833,6716,4344,2526,17188,29490,4636,5749,12352,73623,16970,25966,28856,7973,5890,5136,15110,21775,24357,29304,145607
275645,1448,10388,18648,24660,9882,76722,35013,20003,28632,31413,48231,23185,66517,75407,66651,39485,18197,17943,9625,12231,1813,6242,3922,2550,17437,29882,4551,5632,12344,77879,15714,25347,27494,7952,6012,4548,13968,22576,24614,30226,145052
280739,1693,11935,21398,24200,10720,79355,35546,19872,30003,32115,51476,24828,67211,73355,67294,38437,19300,17796,9735,12590,1819,6214,4371,2551,16892,30343,4712,5805,12746,74893,16017,25739,26816,7939,6254,4846,13745,22867,23965,30842,148786
280941,1915,11920,20436,24779,11285,77633,35516,19945,29931,30897,49701,24251,66263,72628,74283,38213,19030,18038,9534,12001,1807,6467,4449,2421,17196,30130,4758,5785,12405,71752,16684,26770,28791,8058,5972,5530,13522,22353,24211,29949,146684
281135,1512,10968,19846,26313,10916,75466,34349,21133,31528,34137,49512,22903,58539,71079,61762,39776,18649,18199,9854,10505,1814,5769,4093,2372,15058,31139,4736,4838,10792,74066,14587,25956,28373,7978,6208,3887,14472,20707,25082,29294,147172
283543,1987,12990,20988,26576,11344,77499,38328,19966,29628,30526,51836,24617,64102,75443,73494,40103,19192,17934,8887,11901,1795,6108,3692,2333,16546,29105,4395,5102,11864,77535,15396,27573,28908,7659,6070,4745,13231,18422,22134,29510,144827
284646,1856,12764,23480,30262,13419,87468,40409,23789,32853,33746,48259,24370,67242,75828,67533,38827,19261,18549,10196,10837,1829,6614,3530,2661,17787,31367,4551,4968,9371,76887,14089,27301,30339,7850,6177,3860,15339,24298,26527,31632,150456
285345,1886,11852,21130,31064,13801,87643,38250,22997,31599,33276,48210,25707,69960,76973,72564,41446,18976,18282,10304,9547,1830,6260,3812,2589,16721,31289,4675,5704,11182,77151,18500,25316,29197,7927,5946,4721,15037,22073,24052,31467,147697
285446,1708,11432,21098,26897,11940,82918,36436,21482,29971,33313,55357,25356,70225,73571,51867,41645,19131,18309,9661,11955,1835,6966,4078,2672,16526,30518,4606,5032,9994,75760,20252,25797,28419,7923,6199,4587,14586,23228,24184,31565,147462
286347,2017,12582,19963,25582,11197,83006,35808,21633,30617,32328,52265,25935,69830,75098,68112,38114,18452,18108,10079,12390,1802,6196,4437,2256,17322,30461,4783,5444,12194,74890,19337,24938,28633,7863,5920,5396,15290,24764,24036,30850,148197
286650,1592,10997,21759,26287,10611,81750,37174,21065,31705,32987,52489,23353,65022,71057,65055,39455,18035,18483,10083,10867,1823,6195,3950,2705,16896,31335,4841,5524,10780,72887,15771,25997,27449,7860,5916,5333,14899,20936,23935,30337,149620
287248,1883,12462,21951,28483,12269,86033,38196,22062,32277,32556,53057,27217,70318,74221,70003,39435,20334,18332,10162,12273,1831,7110,4106,2690,16891,31234,4721,6024,11243,74351,15521,27516,29767,8029,6061,5333,15140,24228,25051,30450,151439
289555,1810,13005,21653,27005,12306,81386,40233,20215,29440,32891,52857,23652,65460,73174,66712,33943,19783,18303,10256,10760,1824,6624,3897,2594,16902,30755,4378,5613,12460,76068,14299,26890,29244,7983,6128,4594,14807,23590,24841,31965,150988
290136,1106,10755,20287,22317,10027,77526,34175,17656,28498,30340,53543,24225,66745,71158,63173,34110,17002,17909,9390,11754,1787,5524,3509,2159,16052,29213,4550,4532,9851,73632,15088,27102,27336,7747,5589,4858,14144,22647,23313,30329,142922
293748,1251,11681,20696,24057,8653,75448,29426,18630,29815,31448,54680,21689,61159,72654,62612,31490,17699,17764,9523,11770,1827,6557,3783,2565,16566,29891,4641,5790,11251,76269,9987,27446,27468,7957,6157,4954,13987,22659,23630,29940,148399
295146,969,11851,21144,27812,12531,82977,39679,22808,31957,33194,52184,23480,65612,73018,71790,40064,20616,18416,10318,11991,1742,6557,3836,2462,17456,31085,4475,6507,12797,74765,12887,27423,29575,8057,6174,4478,15254,24627,25537,28221,152923
297655,1382,11474,19274,24035,9694,77557,36160,20913,30674,31664,49214,21567,64670,73164,64277,35797,19703,18091,10314,11934,1247,6187,4517,2075,17290,30860,4846,6230,12396,77247,17274,25572,28913,7786,6059,4828,14624,23866,24322,31873,151017
298051,2027,11335,20573,26099,9874,78766,37578,20458,29867,28834,54636,25123,68752,72488,67825,38625,17893,18281,9485,12418,1811,5869,4248,2713,17094,30094,4698,5892,12081,74261,13601,26549,27390,7842,5824,4901,14359,22728,23386,30409,146278
298455,1573,11572,20789,24685,9907,81653,32651,22480,31960,32437,52033,24215,65351,71718,70449,32320,17677,17894,9631,12184,1805,6496,3879,2599,18759,29658,4518,6020,13417,73970,14413,26294,27023,7708,5876,4964,15600,24747,25369,31391,147964
299154,1886,11999,21909,27524,11208,81891,37592,22397,33144,34120,55187,25063,67669,74905,73384,40094,19970,18731,10268,12854,1810,6832,4591,2672,17570,31157,4645,6018,13182,77093,20486,27115,29527,7898,6246,4850,14710,20936,24131,29354,148717
299760,1712,11377,18938,24283,9810,71753,31546,17987,28203,30410,48175,24095,67996,70648,66894,38837,19865,17963,9003,10600,1835,6696,4184,2694,14808,29691,4788,5107,10866,73824,18068,25171,25976,8073,5943,5026,13662,19155,21861,27465,143421
300618,1872,11857,21542,27759,10940,83844,40132,20195,30224,31910,52884,24531,67859,73224,58330,39606,20398,18166,9735,12163,1831,6537,4225,2666,16557,30023,4737,5672,10353,74930,20987,25433,28885,8001,6224,5450,16246,25889,26229,32650,150371
300719,1800,12056,19859,23379,8761,78757,32726,19458,29156,31576,52289,25268,66285,72377,66606,37693,19200,18206,9319,12502,1825,6057,4271,2355,16115,30267,4599,5155,11718,73637,16624,26074,26013,7860,6122,4364,13481,23166,24549,31979,145588
303119,2287,13686,23240,31010,13337,86476,42613,23280,33431,34049,52192,26314,68176,72734,66896,36196,20552,18784,10315,12535,1834,6420,4263,2492,18606,31622,4796,6680,11286,75621,10737,27541,31027,8020,6456,5281,16429,25707,26649,32039,155058
303624,1684,11447,21790,27670,12173,83971,38455,21857,31508,31278,54148,24847,67549,74188,67958,37239,18713,18412,9901,12461,1808,6164,3950,2712,18327,30392,4377,5924,11912,75344,13738,27338,28445,7776,6059,4906,15109,23914,24515,30424,146893
