,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
195950,20766,17746,21648,23367,5304,5076,32038,32167,4222,2928,6596,7908,16661,12085,11043,8779,6164,8183,12004,14031,2122,2181,16750,14498,4969,6174,5583,4958,13204,12635,9800,9812,13056,15107,3339,2422,6187,6221,7223,8136,1695,1858,13938,10823,10001,8644,15510,15540,7605,5991,20436,12186,6780,6389,16725,18397,20450,18960,9545,6498,16264,8002,8013,12273,7624,9780,20167,18093,5743,2897,7555,7414,7942,8510,2285,2188,8455,7947,1753,1783,16198,19511,8587,6770,29142,27530,4839,5062,18620,21883,18203,15989,8850,9434,379,810,7510,5949,12816,13407,3696,2581,13571,13682,4364,2950,464,416,38,901,3738,2089,1366,1625,989,53
196144,22309,20852,23746,27278,6104,5875,32227,33674,4371,3025,6799,8922,16124,12061,10758,7846,6552,9042,14131,15951,2131,2264,19562,15019,5366,6420,5640,5064,14135,12742,10983,10185,14893,16795,3656,2589,6232,6157,7140,8430,1684,1876,14824,13555,10275,10071,15387,16883,8876,9285,20588,14202,6121,5705,17810,19194,21544,22311,10613,9739,17511,8395,8279,13364,8312,11817,23910,22320,8505,5435,6939,7312,7938,8499,2285,2188,8236,8030,1772,1847,16240,20531,7542,7301,34291,30951,5417,6780,21361,23954,17555,17761,9199,9591,959,1314,8214,6359,13020,13097,2807,1968,10768,11652,6434,5676,613,614,190,1122,4416,2649,1396,1872,1335,378
196346,24344,22068,24927,28329,6383,5439,33400,32463,6091,5236,6738,9194,15671,11190,10645,9409,6346,8366,16005,16885,2061,2081,19369,14843,4987,6125,4938,4140,12698,11960,10122,9980,15204,16514,3701,2652,7113,7097,6531,8196,1685,1766,16246,13747,11264,10890,15392,16708,8749,10343,22139,14679,6258,5783,16234,17930,24973,22926,13214,11512,18498,9386,8896,13736,8727,12157,26143,23967,9968,5844,7499,6712,7929,8499,2285,2177,8700,8360,1695,1422,16808,21373,7047,6389,34497,31804,3121,4418,20078,21672,16458,16607,8322,9619,768,1033,7149,5646,12857,13316,2989,2402,12364,13841,6238,5734,609,856,274,997,3792,2759,1406,1932,1302,337
196750,22513,20891,23569,26783,6144,6110,32100,33098,5383,4721,6977,8535,15912,12096,9487,8293,7098,9134,14669,15982,2022,2202,19526,14556,4844,6451,5615,5176,14273,13302,11004,10150,14760,16325,3607,2622,7082,6813,6910,8594,1727,1907,14396,13136,10540,10211,15433,17420,8612,9502,20316,13712,6225,6478,15992,18605,24533,22555,12263,11394,16252,8194,9080,13016,8140,11060,23929,22152,8701,5430,7453,7340,7942,8510,2285,2188,8666,8271,1661,1813,17381,20713,8328,6966,36259,30386,3277,5618,22493,23339,16434,18286,10024,11291,1029,1429,8252,6356,13253,13659,3101,2854,12153,13578,5729,5985,637,666,99,1296,4487,2907,1532,1801,1348,833
196851,22845,19761,24023,24648,5973,5273,32519,30886,5886,5036,6698,8681,17327,12684,10789,8950,6306,8453,13416,15975,2155,2107,17830,13768,4993,5884,5941,5330,12909,12936,10320,9809,14688,16509,3690,2463,7066,7128,7148,8155,1711,1842,16249,13290,11046,10086,15912,16386,8715,8782,21571,13966,6171,6164,16900,17511,23770,20487,11597,8831,16490,8005,8390,13005,8275,11497,24667,22929,8191,5434,7261,6866,7942,8510,2285,2188,8648,8168,1750,1550,16229,20916,7723,7089,33260,30845,3129,5150,21135,20963,18108,16698,9775,9187,986,1362,8576,6414,13365,13487,3433,2416,12549,13205,6476,6012,587,549,291,1278,4782,2893,1289,1885,1346,843
196952,22131,20579,24266,26104,6194,5471,32951,33791,4414,2652,6598,9007,17061,11919,9322,8101,6811,9550,13761,14911,2205,2265,20085,14565,5217,6211,5701,5439,13790,13101,10869,10182,14906,16286,3689,2454,6923,7301,7519,8551,1681,1887,14891,12856,10314,9729,15265,16664,9465,9101,21911,14074,5931,5989,18010,17736,23852,21052,10388,8854,16630,8335,8720,13459,8482,11530,21560,19043,7446,4408,7545,7660,7942,8510,2285,2188,8649,8314,1635,1719,16447,20596,7964,6857,31077,30437,4843,4767,21066,22238,15414,15284,7588,7781,941,1116,8012,5977,12933,13074,2699,2100,11992,13710,6188,5174,595,418,296,1270,3915,2293,1398,1865,1287,600
197348,23177,21591,23975,27114,6175,5781,34635,34801,5133,5177,7152,9418,16363,12289,9112,8422,6228,9039,13290,16179,2056,2044,19835,14509,5392,5891,5939,4649,14052,12983,10075,10016,14466,16764,3232,2273,7099,6812,6652,7474,1685,1702,15375,14035,11107,10787,14744,15900,9426,10087,21788,14949,6394,5907,16618,18643,23855,23352,12712,11960,17241,8626,7883,12123,8018,11774,24217,23072,7889,5372,7330,7604,7942,8510,2285,2187,8497,8260,1626,1627,16308,22085,7294,5376,34337,31233,3562,4090,20238,23495,17294,17335,9695,10051,890,1027,8091,6122,13170,13410,3335,2402,13732,15397,6499,5730,706,587,206,1249,4948,2622,1311,1884,1284,506
197550,21740,20434,24211,27209,6492,5669,33308,34683,5352,3858,6159,8538,16317,11705,7300,6304,6970,9445,14095,15229,2262,2217,19106,14700,5000,6505,6212,5107,13917,13389,10734,10287,14947,16585,3595,2563,7010,7156,6642,7665,1675,1800,14922,13407,10211,10495,14516,16563,8598,9681,19759,14649,5724,5897,17927,19107,25239,23546,11707,10410,18280,9466,8772,13316,8476,12497,24915,22830,9359,5434,7612,7198,7937,8510,2285,2188,8700,8372,1552,1847,16770,20613,6005,5122,33188,29247,3685,3962,21713,22657,17210,17775,8627,10088,933,1264,7933,6373,13317,13799,2617,2340,10723,13649,6060,5162,585,728,249,1418,4305,2638,1291,1624,1319,382
197651,23205,20820,24535,27565,6007,5334,34811,35194,5525,3985,7089,9240,18099,13133,10754,9436,7215,9017,14672,16578,2130,2132,20828,15267,5291,6298,5199,4435,14726,13839,10972,10276,15075,16911,3590,2598,7005,7290,7463,8657,1666,1825,15275,13542,11018,10583,15895,17082,8620,9157,20604,12809,6273,5540,17101,18728,25011,23486,13458,11416,17562,8848,8680,13889,8200,11874,26306,23350,9442,5786,7562,7294,7936,8510,2285,2188,8691,8309,1694,1697,17315,20992,8109,7089,33754,29516,4020,4386,19630,21747,17504,17931,11768,11305,748,1250,7640,6025,13150,13448,3399,2609,12476,14595,6531,5546,748,612,265,1152,4151,2307,1461,1930,1324,344
198047,22510,20438,22829,25040,5856,5528,33008,34873,4508,4063,7443,9312,18886,13550,8804,8327,7337,8813,14224,15325,2128,2111,19642,14600,5057,6331,5109,4529,13855,12625,10700,10214,14185,16494,3657,2459,6794,7353,7407,8532,1698,1906,14154,13225,10749,9975,15563,16888,8472,8677,18784,12987,5474,5393,17345,18530,25265,22085,12481,11671,17640,8970,9508,14145,8453,11959,23451,22187,8076,5490,7479,7556,7932,8510,2285,2188,8673,8335,1689,1713,16956,20978,8258,7187,33412,30183,4221,5299,19439,22467,15699,16884,8830,9525,696,810,7388,5647,12739,13145,2552,2578,11695,15324,5327,4854,282,322,173,972,4024,2685,1425,1905,1212,197
198249,23395,21421,24033,27460,5273,5330,34378,35515,3517,4580,7250,9242,17713,12984,9176,8251,7612,9320,13868,16799,1898,2151,19330,14867,5295,6195,5060,3943,14526,12998,11091,10259,14593,17035,3579,2592,6589,6927,7026,8468,1694,1898,15695,13564,10958,10443,14905,16229,9436,9994,22248,14834,5617,5189,17319,18234,26025,23548,10136,9942,16312,8652,9377,13516,8258,12277,22696,23024,7707,4987,7173,7569,7942,8510,2285,2188,8512,8218,1749,1743,17113,21455,8407,6881,34091,30464,4937,5535,18879,20961,15255,14621,8282,7816,936,1179,7553,5888,12580,12825,2623,2127,10420,13916,6101,6117,406,586,343,1364,4118,2626,1308,1912,1367,508
198350,21784,19628,22897,24893,5360,4757,28305,29835,5369,4957,6056,7959,14966,10583,10134,8505,5864,7980,12158,15180,1671,1616,16666,13307,4873,5653,4398,3632,12796,12262,9945,9819,13423,15472,3515,2394,6823,7175,6618,8487,1703,1896,15190,12323,10461,9954,15713,16418,7897,8711,21243,14281,6736,6078,16578,17763,20640,21251,9705,8651,15033,7583,8164,12181,7327,10516,21745,18816,7983,5023,7271,6522,7942,8510,2285,2188,8506,8045,1519,1769,16191,19881,8738,6079,33127,30058,4722,5103,18630,21699,17686,17180,8328,8088,862,1168,7994,6193,13015,13404,3124,2148,11758,13108,5024,4097,287,436,64,919,4370,2433,872,1399,1272,377
198451,21428,20103,23529,26633,5692,5812,31554,34614,4630,4146,6190,7963,15071,11624,10277,8837,5626,8720,14090,14200,2067,2139,18520,14410,4945,5961,5567,4846,12344,12117,9555,9528,13956,15802,3609,2509,6746,6876,7416,8424,1681,1870,15287,13256,10437,9917,15588,16787,7762,8984,20430,14780,5902,6160,17516,19325,21323,20543,10762,9209,16779,8803,8155,13582,8099,12195,24180,21583,7803,5046,7325,6696,7942,8510,2285,2188,8668,8337,1637,1594,16537,20187,8231,6047,32973,29387,4499,4877,22039,23808,15045,15462,7737,6988,859,1044,8050,6365,13009,13223,3024,1761,12815,11719,6501,6085,502,590,224,1229,4338,2705,1399,1867,1350,550
198653,20686,19960,21474,23475,5996,4770,32844,33594,5382,3390,7166,8104,15650,11836,9230,7168,6372,8724,12137,14141,2052,2080,18395,13650,5070,6098,5539,4235,13396,11243,10029,9724,13364,14823,3669,2585,6663,6735,6943,8430,1655,1881,14875,12491,10255,9552,15438,16471,7735,8499,19872,12430,5738,5137,17201,18660,23038,21722,11626,10439,15299,8263,8773,13378,8423,11744,21497,19816,5411,3504,6329,6568,7942,8510,2285,2188,8036,7830,1658,1718,15802,19441,7826,6222,30013,28305,4323,4918,19072,20695,14317,14880,8269,7837,791,1010,6948,5734,12415,13044,2515,2215,10926,13589,5975,5102,262,400,276,1163,3792,2481,1112,1913,1364,391
198855,22274,20692,24288,25045,6389,6514,30706,31099,5162,5089,5640,6992,14500,10569,7924,6765,6004,7712,12910,15422,2111,2110,17791,13296,5060,5952,5960,5150,13449,12398,10216,9661,14104,16097,3649,2610,6543,6984,6923,8054,1684,1864,15662,13302,10113,10156,15619,16768,8550,8989,21906,14509,7078,7182,17178,18454,22575,22172,10147,11867,16643,8901,8692,12632,8372,12102,22368,20873,7616,5198,7394,7257,7942,8507,2285,2188,8633,8318,1502,1662,16399,20858,8531,6930,33867,30564,4543,5880,20258,22587,16011,15949,8862,9341,945,1345,7923,5838,12761,12912,2933,2126,12961,12698,6489,5071,709,668,262,1201,4131,2520,1409,1847,1316,402
199150,22701,21295,22376,25847,6329,6394,32851,34321,4976,5257,6357,7968,14997,11031,8640,7370,6407,8786,12911,15024,2126,2128,17756,14837,5092,6437,6077,5209,13440,11693,9723,10149,13859,16407,3608,2555,6738,7042,7355,8654,1655,1873,16667,14038,10099,9801,16134,16993,8076,9053,21788,14694,6357,7065,17527,18630,25366,22994,12890,10578,17416,9422,9061,14185,8865,12865,24334,22999,7709,4899,6928,7429,7942,8506,2285,2188,8671,8363,1618,1677,16894,20638,7825,5922,33408,30144,4221,4290,19720,23300,16724,17313,8262,9004,660,1089,7098,5750,12879,13326,2694,2172,12035,11740,6049,5063,485,603,202,1005,3795,2665,1247,1911,1299,412
199251,22390,19453,23150,25358,6117,6810,31677,31475,4798,4424,6578,7713,14924,11084,8343,7176,6635,8271,13030,13673,2156,2248,18851,15060,5492,6705,5836,5388,13410,11748,10535,10260,14724,16109,3531,2507,6452,6706,7404,8312,1712,1930,13664,12560,9653,10052,15014,16812,7671,8467,20893,14190,6000,6710,17810,18025,23030,19842,11133,9292,17502,8402,8703,12633,8535,11962,23018,23101,7855,3896,7210,7103,7942,8485,2285,2172,8674,8368,1655,1486,16784,19476,6350,5494,32807,29545,3224,4099,20298,20072,17171,18106,9284,10448,560,978,7139,6013,12959,13480,3602,2501,13237,15063,6194,4948,536,441,196,767,3573,2456,1388,1865,1244,205
199352,22550,20251,22028,25208,5749,5544,31373,31213,5933,4780,7094,7671,15237,10468,9886,6840,7058,9500,11694,15352,2018,2045,16406,13535,5342,6067,4765,4170,13801,11818,10610,10261,14548,16361,3457,2386,6860,7122,6248,7567,1699,1886,15796,13601,10500,10520,15021,16064,8774,9407,22267,14172,6489,6502,16321,17304,24826,22398,12480,10808,18012,9510,8550,12866,8053,12004,22584,20954,7939,4412,6936,7546,7942,8510,2285,2188,8687,8380,1703,1665,16263,20535,8734,7316,34260,31034,4786,5328,19919,22556,16955,16508,9490,9843,894,1116,7471,5788,13188,13107,2948,2505,12198,15009,6403,5799,497,448,251,1255,3610,2644,1498,1930,1347,434
199453,22282,20447,23956,25606,6045,6382,32893,32749,5523,4627,6648,7785,15737,11128,9196,8340,6508,7831,11917,14046,2046,2044,17450,13039,4763,5996,5900,4628,13528,11919,10223,9699,13467,14778,3602,2517,6602,6983,7446,8174,1724,1832,15012,13163,9776,9270,14839,15731,8937,9187,20152,12688,5602,5898,17005,18080,21874,19451,8969,9086,15724,7786,8728,12848,7922,11660,19835,18664,5853,4382,7456,7765,7929,8510,2285,2188,8560,8295,1561,1824,16317,20784,8611,7342,32244,30257,4875,5184,20882,22508,14710,15406,9352,8095,903,1163,7602,6055,12760,13048,2862,2379,11656,14197,6381,5952,369,399,166,1175,4179,2527,1207,1858,1351,432
199655,19254,19248,22538,26054,5458,6140,30470,30802,5210,4442,5736,7104,13661,9324,9315,8020,5830,8301,13763,15525,1820,2121,17843,14263,5070,6254,5591,4648,11974,10519,10070,9789,14259,15725,3475,2303,7167,7396,6871,8292,1719,1932,15261,13543,10274,8926,14779,16076,8046,8156,21044,12097,6493,5259,17280,18208,19976,19284,10906,9465,15993,8031,6997,12478,8643,11992,21831,19460,7994,5012,7394,7773,7924,8508,2285,2174,8422,8249,1621,1725,14425,19909,7933,6377,32884,32418,4372,5213,19597,24003,17491,17795,8791,10177,963,1269,8138,6270,12822,13492,3442,2443,12490,14586,6241,5592,426,499,140,1152,4810,2667,1216,1541,1315,627
199958,20051,19872,21970,26120,6615,5656,30252,29848,5253,4980,5461,7456,12910,8585,7809,6543,5643,7957,7975,12089,1983,2086,13366,12663,4678,5836,5806,5389,11912,10429,9578,9639,12365,14177,3273,2086,6945,7023,7027,8230,1683,1902,15225,13029,7377,8288,15834,16454,7425,7855,20434,14023,6264,6752,16142,17945,22463,19035,10863,9111,14442,6765,7592,11888,7462,11659,17028,16153,4668,2605,7155,7576,7922,8510,2285,2188,8421,7817,1297,1322,15905,20142,9080,7661,29552,29038,5277,8068,16905,21259,12310,13459,7636,7690,1047,1402,8218,5984,12778,12853,2083,1407,9145,10973,6727,6295,597,700,181,1412,4924,2807,1429,1936,1339,688
200008,24300,21714,26266,27744,6241,6180,33674,33482,4617,4506,6912,8543,17086,12386,9858,9504,7065,8713,15386,17691,2257,2260,20142,15259,5012,6369,5803,5065,14424,13102,10729,10179,15332,17068,3595,2497,6396,7356,7105,8330,1676,1961,15931,14474,11523,10587,16059,17123,9381,10104,22742,15194,6680,6462,17040,17789,26090,22907,11767,10753,18087,9129,8515,13492,8034,12166,25600,24146,10240,5959,7282,7717,7942,8510,2285,2188,8697,8393,1751,1797,17306,22489,7840,7409,35256,32340,4274,4474,21108,22542,16692,15670,8106,8052,873,1148,7823,6099,13168,13457,3174,2305,12913,14520,6630,6052,585,572,311,1278,4163,2844,1392,1879,1337,493
200109,24162,21646,25639,26295,5965,5211,33819,32899,5097,4190,7534,8614,17301,12143,9301,9190,7640,9699,15352,17979,2210,2144,20488,14562,5276,5986,5988,4857,14456,13065,10900,10122,15166,17063,3642,2561,6708,6717,7376,8736,1689,1902,15273,12563,11036,10774,15700,17101,9248,9862,21835,14695,6505,6759,17204,18437,25602,23265,13792,11859,17869,9425,9141,13973,8673,13032,25357,24507,8997,5951,7439,6710,7942,8510,2285,2188,8657,8325,1728,1736,17100,21504,8269,6303,33616,31759,4476,5107,20729,22038,17269,16761,9639,9312,963,1169,7985,6269,13188,13560,2851,2153,11716,13481,6662,6233,458,564,185,1409,5022,2906,1539,1928,1332,673
200210,23711,20798,25288,28137,6299,6066,35984,36478,5627,4705,7299,9162,17845,12330,10588,9657,6873,9231,14003,16418,2197,2192,19849,15096,5101,6230,5555,5214,14337,13338,10662,10253,15160,16864,3561,2391,6345,6999,7102,8588,1651,1856,16262,13210,10862,9796,15718,16749,8619,9319,21593,14590,5804,5816,17993,19543,24952,22820,13364,10386,17928,9541,8816,14160,9073,12838,24279,22180,8550,4546,7455,7742,7938,8510,2285,2188,8648,8366,1532,1816,15539,19489,7344,6327,30168,29716,3824,4758,22225,24847,16717,16434,9062,8111,938,1407,8290,6594,13448,13578,3452,2093,13109,12046,6153,4841,758,725,199,1415,4578,2529,1270,1683,1352,454
200311,21864,18722,23865,24806,6167,6226,34311,33711,5256,5358,6638,8852,16079,11996,7963,8311,6584,8644,13212,15768,2097,2124,19327,14868,5038,6204,5742,5123,14099,12721,11021,10029,14251,15958,3628,2414,6755,6844,7235,8399,1679,1720,13842,12535,9924,10088,14978,16317,7104,8860,18407,13456,5420,5212,17665,18965,23339,22464,11954,10186,17445,8712,8563,12437,8774,12855,24387,22762,7332,5352,7340,6531,7941,8510,2285,2188,8678,8337,1703,1731,16384,20220,6920,5160,35163,30668,3283,3952,21727,23743,15642,15028,8024,8247,682,990,7766,6169,13054,13314,3127,2440,11771,13509,5674,4473,477,325,151,1188,4411,2511,1151,1703,1300,294
200513,21066,17771,23181,26508,5814,5714,34039,34958,5654,4745,6572,8738,17957,12599,11728,9714,6438,8255,13781,15586,2081,2011,19622,14341,5330,6073,5402,3796,13541,12513,10679,10218,14470,16335,3630,2460,6770,6855,6964,8113,1650,1849,15387,12649,10599,10038,15168,16594,8498,7922,16311,13638,5606,6804,17568,18073,21965,19464,10923,9256,16243,7628,7415,12502,6950,10857,23742,21108,6880,4325,6683,6668,7940,8510,2285,2188,8530,8282,1532,1768,15889,19817,8995,8225,30761,29236,5353,5602,21622,22842,15536,15753,7411,7805,706,1008,6568,5444,12267,12976,2501,2018,10553,12395,4497,3858,136,256,174,735,3256,2310,1256,1439,1072,204
200614,23751,20369,24989,24751,5994,6354,31953,31280,5872,5276,6433,8025,15333,11285,9790,8415,6491,8536,12682,14999,2081,2087,17445,13470,5184,6003,6113,5060,13329,11748,9578,9801,14295,16114,3554,2572,7041,7202,7231,8450,1682,1870,15696,13811,10509,10219,15951,17296,8279,9804,21400,15303,6531,7491,16940,17946,25918,21452,12486,11490,17833,8945,8824,13186,7783,13066,23304,21189,7714,4189,7092,7078,7942,8488,2285,2168,8698,8374,1526,1354,15762,19440,7615,6529,32651,29373,3655,4687,20043,20708,16800,16202,9895,8995,723,874,6907,5914,13163,13324,3325,2264,11913,12606,6540,5764,576,775,257,1092,3882,2271,1401,1881,1347,346
200917,22508,21749,23850,25981,5749,4796,33044,34491,5098,3478,7167,8487,18221,12184,10010,7826,7138,9170,14010,14271,2194,2249,19406,13062,4789,5726,5975,5257,14404,13245,10985,10131,15225,17023,3609,2536,6615,6737,7326,8594,1702,1902,15019,13318,11184,10041,15742,16309,9862,9602,22312,14004,5812,5430,16567,19279,23644,22777,11455,10970,15551,8602,8588,12581,8820,11289,23558,21342,7695,3564,6880,7564,7942,8510,2285,2188,8648,8359,1737,1858,17039,19647,8992,6883,35163,29739,4874,5026,19892,24473,15057,17917,9936,9888,646,1361,7343,6608,11880,13728,2034,2261,7293,12144,4617,5322,223,871,249,1061,3810,2839,1464,1721,1359,564
201111,23158,21977,23827,27495,5792,5487,33558,33610,5709,5879,6711,8429,16256,11843,9097,8325,6447,8480,14514,15947,1585,1658,19618,14200,4928,6187,5155,3717,13589,12081,10386,9665,14763,16460,3683,2560,6777,7091,6913,8507,1715,1875,15063,13908,10631,10204,14684,16840,8867,9748,22755,14636,6122,6419,17044,18313,24929,24278,10177,9324,17837,9621,8684,13630,8406,11723,23831,22584,8936,5220,7609,7417,7900,8510,2277,2188,8700,8388,1714,1488,16646,19884,7511,5198,33821,30084,3764,3490,19850,21371,16295,16692,8735,9672,837,1262,7253,5613,12981,13303,2982,2687,12191,15262,6439,5092,555,591,280,1284,4137,2561,1302,1780,1318,405
201414,22195,20491,24244,26657,6102,5478,33537,34083,5469,4141,6792,9319,17453,12964,11718,9799,7024,9095,14424,15659,2186,2139,20771,14346,5265,5983,6521,5521,14567,13035,10911,10250,15126,17147,3633,2462,6524,6495,6810,8183,1643,1842,14005,12544,9439,10029,14505,16317,7576,8221,20300,13652,6357,6211,17489,18904,22893,21754,11157,11058,16378,8159,9079,12538,7596,11316,24823,23072,8866,5290,5785,5077,7942,8492,2285,2188,8622,8270,1686,1590,17194,20030,7602,5805,33420,29309,3870,4087,21875,24766,16120,17214,7533,8949,683,1194,7802,6318,13057,13560,2627,2265,11372,13031,5907,3910,481,572,81,1016,4175,2716,1377,1643,1186,139
201515,23262,20678,23645,25567,6142,5973,34053,34107,5040,4898,7699,9252,17748,12307,10518,10269,7247,9168,13658,16085,2208,2130,19792,14402,5131,6310,5424,4636,14624,13807,10518,10082,14795,16616,3562,2469,7052,6935,7207,8311,1683,1908,15702,12455,10823,10203,15476,16206,8469,9451,20723,15053,6089,6671,17984,18815,23289,22412,11081,8362,17250,8743,9042,13869,8758,12265,23510,19707,8351,4736,6892,5485,7942,8510,2285,2188,8621,8148,1720,1783,16629,19969,6997,5975,32297,29749,3890,4386,20737,23319,16066,14760,5316,5664,897,1182,8316,6179,13236,13529,2487,1387,10853,10123,6012,5121,812,811,252,1195,4183,2616,901,1378,1366,561
201818,23840,21381,24789,26524,6367,5639,33580,33983,4829,4041,7480,8713,16990,12029,9638,8646,6923,9123,13722,14821,2186,2153,18802,13845,5392,6056,5628,4738,13794,13160,11145,10165,14726,15864,3658,2606,6784,7153,6534,7545,1714,1884,15399,13592,10402,10542,14627,16369,9001,10277,21516,14834,5600,6532,17079,17101,25548,24557,12718,11423,17137,8145,8722,13005,8121,11983,24665,23316,8535,4856,7652,7197,7931,8510,2285,2188,8678,8330,1732,1780,16896,20601,7913,7043,34575,31214,4218,4373,20910,22234,16527,16768,8751,9663,917,1098,7392,6129,12890,13355,2757,2765,10681,15593,6634,6049,380,805,292,1141,4418,2592,1169,1924,1354,716
202113,23918,20675,24004,27587,5686,5923,31902,32176,4981,5836,6865,8336,16367,11955,10084,9473,7114,8451,13905,16465,1973,2241,19418,14237,5269,5917,5327,4334,14124,12892,10686,10152,14579,16968,3624,2528,7098,7265,7200,8763,1714,1871,16098,13562,10813,10073,15586,16654,8008,9672,20142,14617,5756,6502,17236,18218,25886,21922,12464,11019,17624,9784,8659,12887,8757,13304,23870,23798,7827,5332,7393,7832,7942,8510,2285,2188,8607,8394,1667,1793,16678,21329,7494,5999,31822,31071,3526,4269,19571,21166,17996,16645,10100,8598,730,1062,7626,6195,13248,13341,3657,2060,14307,13459,6246,5852,600,440,235,1150,4399,2631,1450,1902,1230,287
202719,22399,19466,22683,24781,4748,4265,32602,31120,5496,5030,6580,8505,16927,12124,10979,10706,6779,8329,13200,14826,1494,2040,17610,13837,5017,6042,4574,4324,13622,12217,10163,9856,14456,15792,3620,2407,6789,7056,7136,8410,1673,1783,14238,12504,10664,9690,14564,16241,8266,9007,23103,14277,6853,6927,17158,18744,22023,20306,10836,8240,16777,8239,8777,12156,8632,12021,22472,20854,7813,4366,7026,6777,7939,8510,2285,2188,8665,8238,1725,1526,16196,19906,8502,6664,34096,30216,4620,5177,22008,22120,16487,17424,8967,9300,782,1138,7599,5977,13121,13722,3629,2690,13512,15142,5790,4512,568,609,73,1015,3850,2735,1252,1725,1319,343
202820,23643,20662,23947,25233,5807,5644,33259,31703,5860,5927,7240,8864,16580,11557,8751,7987,7166,9189,14762,17133,1443,1635,19877,13939,5368,6319,4756,4017,14342,13135,11049,10278,14941,16870,3677,2420,7043,7287,7054,8458,1729,1836,14424,13379,9779,10476,14889,16529,7897,9738,20473,15320,5616,7423,15720,17269,25663,22624,12780,10720,18083,9551,8832,13924,8115,12212,24637,23013,8747,5825,7622,7710,7873,8510,2283,2188,8682,8391,1639,1755,17122,21711,8353,5860,34114,31248,3493,3931,19852,20145,17136,16923,11359,10853,898,1062,7719,6031,12790,13064,3717,2640,13870,14186,6606,5926,750,758,232,1404,4335,2832,1495,1898,1325,497
203418,23069,20315,23617,25057,6051,5767,34831,33281,4905,4255,6943,8180,16734,12048,8889,8266,6912,8568,12612,15350,2044,2092,18820,14448,5199,5918,5374,3961,14235,12039,10703,10232,14782,16630,3627,2574,7034,7278,7275,8533,1686,1918,13658,13559,10264,10101,14532,15718,8321,9390,20533,14077,5658,6154,17922,18502,24008,20799,12903,9913,18308,9064,8326,12413,8696,12944,21659,20826,6863,5035,7116,7525,7942,8510,2285,2188,8675,8355,1644,1803,16481,21541,8103,7048,32690,32247,4957,5397,21364,22968,17741,17048,10443,9679,848,1045,7607,6181,13292,13489,3406,2283,12337,14183,6243,5628,690,445,181,1018,4351,2534,1299,1570,1285,350
203923,22347,21591,23549,25986,5046,4968,32511,34559,4642,3933,6908,9552,17908,13426,10404,9185,7120,9978,14822,16513,2152,2176,19835,15284,5130,6369,4895,4316,14339,13610,10947,10351,15280,17013,3626,2557,6939,7162,7538,8588,1689,1863,14760,12852,10867,10464,15280,16649,8619,9168,19313,13818,5882,5548,17616,19294,24824,25165,12809,11440,17123,9308,9457,14480,8569,12441,25386,24047,9063,5908,7518,7509,7942,8510,2285,2188,8644,8271,1713,1802,16760,21884,7957,7137,33357,30999,4088,4688,20201,21519,14967,15780,8595,7734,636,873,6752,5341,12379,12965,2646,2125,12119,14487,6133,5557,281,298,221,1099,4041,2438,1377,1859,1191,219
204016,23428,20514,24383,27536,6604,6639,35533,35593,5814,5076,7119,9206,16558,13066,10471,9908,6540,9172,13661,16255,2196,2276,19570,14253,5109,6226,6204,5493,14050,12262,10363,9767,14103,16237,3559,2440,6980,7332,7279,8296,1595,1651,15207,12642,10511,10022,15569,16611,8596,9713,20325,14472,6068,6681,17494,18966,24045,22214,10704,10330,16681,8314,9006,13270,8518,12564,22568,20557,7556,4506,7503,7467,7942,8510,2285,2188,8599,8351,1655,1800,16700,19932,6006,5021,31713,27657,2852,2710,18516,19754,16170,15591,7298,7753,806,1092,8023,6468,13291,13292,2947,2098,12690,13997,6523,5906,619,565,269,1188,4226,2856,1288,1717,1361,355
204218,20260,17687,22656,22223,5369,5569,30328,30557,4965,4732,6584,8660,16259,12457,10954,10790,6590,9092,10970,12713,2187,2193,15524,13424,4777,6139,5367,4709,12545,12482,9655,9311,13203,14833,3584,2326,6301,6163,6560,8114,1647,1826,15316,13119,10342,8866,15249,16566,7358,8545,20576,13847,6188,6665,15786,17802,21320,18381,10444,9083,13189,7578,8615,12792,7474,11060,17596,16690,5262,2782,5771,4848,7942,8510,2285,2188,7806,7439,1558,1603,16457,19351,6768,5498,32458,29931,4089,4275,19246,21513,13154,14327,6068,5612,950,1215,6905,5950,12571,13080,2473,1753,11094,13045,6422,6147,426,479,305,1131,3855,2077,1188,1906,1347,458
