,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
303624,70823,11136,5374,28110,8975,7705,8837,52728,30707,30378,10565,26930,22448,34009,10407,26145,18835,12677,16558,6774,11491,10395,24954,10788,40539,31130,8169,27632,60006,31625,29107,28973,1473,4509,3870,62258,12156,6514,21872,10571,8690,9013,59797,35451,19497,10195,23134,21655,32138,13852,18516,23576,15279,9866,5403,9997,10101,17055,10051,35786,36306,6158,29346,56881,29731,19355,21113,1831,4139,2780
304020,71850,10947,5033,26869,8420,7509,6853,49898,28535,28490,10188,23310,21859,32946,9532,24200,18587,10407,15163,6165,11500,10441,21584,10387,37792,28505,8232,27961,54232,27534,27686,28197,1509,4786,4074,62753,11939,6437,20331,11131,8821,8327,55282,32296,19295,9699,20765,21417,31930,12840,16389,23029,14952,10474,6047,9717,9746,15092,9787,34323,34173,6400,30284,53302,28806,20049,21376,2298,4152,2795
304727,74746,11248,6103,27524,11995,7662,7591,51781,30051,28326,10354,28346,23407,34123,9536,25629,19176,10951,15838,6996,11633,10449,23429,11166,39454,29841,8444,27589,57533,29757,30125,28661,1327,4619,4356,65623,12157,6507,21538,13473,8554,8406,59401,33095,18387,10953,24035,21767,33774,12960,21070,23704,14835,9812,5638,8933,10116,15902,10076,33771,35791,6555,28407,55753,30016,22257,20952,1647,4392,3086
305830,71547,10609,5620,27673,10186,7074,7764,50540,29653,29575,9437,26501,21556,33036,9526,23213,18832,10981,15038,6977,10407,10062,23286,10162,40007,29578,8155,27881,55969,28104,26610,28537,1563,4362,3664,62449,11803,6354,20661,11746,8122,8372,59347,33765,22098,10100,20718,20642,32002,12418,16116,23528,15967,9943,7068,9599,9966,16026,9430,35431,34002,6186,28980,53370,27222,17598,21689,1782,3411,2229
307127,72586,11192,5747,26203,9327,7511,7185,51802,29367,30181,9769,22006,21955,32356,9113,23903,19144,10784,16395,6833,11476,10501,21639,10498,39636,28320,8538,27765,56652,29256,27414,29360,1408,2701,4196,63005,12241,6551,20341,10054,9079,7603,56174,33097,20056,9803,19378,21184,32210,11985,18148,23952,14378,9407,6463,10317,10141,15641,9845,33268,34197,6120,30976,54010,27438,17309,21220,1817,2761,3047
308129,73966,11258,6004,29095,11704,8073,6723,52204,28673,31568,9995,25949,22744,32506,8496,26953,17468,12613,17355,7232,12145,10303,23890,11331,41137,31662,8813,29078,66747,31552,31707,28779,1539,6638,4610,65445,12384,6591,21543,13481,9588,8251,59203,34878,23209,10405,21526,21389,33066,12087,18545,22589,15679,10618,6348,9593,10351,16026,10062,35947,35728,6598,31562,59666,32631,22144,20384,2334,5777,3309
308331,71098,10850,5482,26978,10154,8010,6508,50400,29750,26797,10092,25381,20447,33749,8203,25368,18378,11988,16522,6906,11657,10714,23801,10753,39828,31835,8435,28550,59936,33203,29360,27426,1369,5596,4240,62064,11782,6452,21416,12772,10015,6683,58726,31939,21205,10592,18855,18628,33563,10523,22868,22840,14967,10291,6351,9445,10503,16843,9957,34815,35991,6424,29537,52407,31471,24436,19680,2014,4047,2751
309636,73705,11126,6030,28256,9731,7768,8470,51075,28937,29402,9376,26189,22724,32295,9835,27051,18036,13226,16351,6418,11839,10368,24584,11082,40573,29845,8780,29072,62273,28364,30686,29334,1663,5928,4562,64364,12437,6517,21604,11077,8856,8611,58048,33351,18981,10100,24168,21950,32844,12681,19587,23006,15626,10127,5136,9314,10244,17474,9905,35958,34766,6410,28860,55398,28460,22567,21926,2337,5304,3320
310621,71016,11013,5172,26983,9552,7612,9176,50481,30111,27698,9197,27224,23255,31825,9829,26327,18408,10857,15649,5848,10403,10549,23200,10040,38630,29419,8028,26928,55370,29563,28959,27297,1550,6472,4026,63143,12362,6218,20809,11075,9358,9597,58721,36265,20185,9615,22090,22041,32752,13078,18585,22610,14762,9780,4769,8614,10320,16216,9923,34099,34611,6145,29748,54701,31383,19907,22120,2218,5269,3017
311320,72914,11195,5845,28457,11046,8156,7249,52483,31754,32073,10144,25689,21669,33805,10558,26862,18693,13109,16727,6342,11308,10950,25480,11390,41753,32521,7919,28588,64556,33758,28756,29897,1611,5525,3812,64158,11830,6446,21592,12272,9801,7796,61398,34752,22588,10365,20725,20930,32894,14063,18779,22866,15849,10267,4907,9111,10523,16211,10146,35667,37458,6256,29892,59373,34742,19216,19880,2031,4417,2702
314225,74420,11230,5807,27202,10994,8167,6827,52127,31383,30068,10006,25599,22865,34337,8785,24504,19585,11229,16730,7553,11688,10857,25163,10405,40639,29742,8331,28786,56603,31562,29427,28443,1787,4504,4434,65038,11891,6064,20707,13322,9779,7436,58718,34431,19033,10748,23013,22271,33599,11751,17870,23346,14742,10403,5945,9693,10522,16116,9876,36470,36763,6475,29513,51044,30018,21575,20688,1871,3521,2833
316633,71763,11179,5335,27976,10515,7697,8421,50459,28664,29463,9838,24393,21939,31632,9496,25514,18340,8876,16062,5365,11837,10382,20610,10210,36922,27904,8073,28166,53531,24263,28997,28219,1350,6461,3980,63200,12182,5917,21212,11809,9211,8518,57076,33554,19816,10331,22919,21548,32520,12930,18176,22903,13989,9840,5664,9713,10110,14171,9722,32227,32245,6313,30482,51506,26114,20918,19051,1973,4257,3007
316835,75660,11246,5860,28900,11139,7959,9339,52798,31943,27844,10174,27784,23043,34247,10920,24741,19859,11825,17382,6842,11977,10548,25307,10986,40869,31917,8594,28701,59196,33769,30556,30596,1557,4616,4601,65953,12502,6533,21510,12839,10132,9357,59915,35877,19767,10902,22558,21210,33957,13385,19087,24622,14620,10390,5034,10601,10532,16564,10085,35632,36896,6461,31108,53427,32263,22644,22274,1549,4621,3274
317332,68595,10734,4810,25811,7329,7863,7473,51178,27973,26141,9107,24625,22371,34061,9120,25235,17859,11245,16527,6977,11563,9896,22681,9141,39657,28932,7847,27501,51298,28033,27815,28729,1193,4921,4134,60322,12053,6232,20282,9022,8785,8468,58617,31182,18772,9110,22144,21426,32691,12174,18025,22218,14279,9680,6404,9729,9541,14879,9511,34664,33678,5897,26752,48029,27347,20422,19821,1360,3814,2530
318637,72882,11050,5997,27705,10582,7588,7844,52491,29685,30849,9720,23307,22906,33258,9795,25019,18804,12442,16714,6706,11840,10795,24574,10898,41622,31065,8678,29185,61583,32044,28657,28527,1703,5519,4374,63332,11725,6512,21565,10938,8787,7946,60249,34895,21892,10402,21506,20549,32368,12589,17065,23097,15629,10734,5931,10373,10461,16300,9868,35185,35713,6414,31762,55371,30180,19016,20278,2237,5162,2811
320826,74759,11195,6195,27838,10513,7902,9561,52311,30646,29367,10051,25234,23848,34263,10932,23957,19028,12289,16976,7042,11853,10473,25127,11147,40468,31109,8791,28553,62273,31749,31007,28929,1171,6549,4552,65317,12526,6601,21522,12779,9153,9620,58473,35733,17661,10585,23718,21631,33842,13359,18798,24895,15518,11067,5442,9721,10343,16852,10059,34884,36224,6469,29537,54158,28689,23636,21438,1812,5857,3239
321323,73289,11408,6017,28364,10786,8138,8172,50651,30464,26557,9947,26446,23609,33799,9928,26519,18475,11348,15797,6491,11250,11058,25177,10685,40551,31675,8018,27915,57476,31415,30668,29391,1397,5582,4586,63689,12250,6033,20719,11446,9240,8985,56069,35706,18503,10190,22658,22321,32623,13499,18487,22902,15411,10198,4994,8941,10372,16811,9460,35735,35605,6112,27032,52420,31099,22388,22215,2087,3884,2837
322224,70387,11028,5652,27126,7819,6846,9298,52600,28064,29593,9439,25311,21351,31314,9322,24057,18326,8642,16762,6845,11262,8943,21606,10686,38275,27460,8010,27308,56547,28899,30024,28812,1543,6526,4336,63026,11966,6660,19196,10550,9004,8798,58927,33416,19336,9171,19905,20543,31796,12693,17773,23366,14135,10055,5316,10101,10213,14615,10105,33066,33036,6090,27634,54902,27102,21685,20934,2148,5015,2913
325129,71729,10627,5421,26011,9889,7130,7994,51659,27782,28096,9531,27495,21707,34280,8717,22799,19085,10069,16222,6915,11730,10351,20794,9812,36754,28122,8215,27550,53387,26876,29271,27382,1168,4601,4277,63456,12357,6479,20567,9842,8649,8627,60464,32277,19240,8988,18771,21532,32482,12195,13682,24301,15027,9865,6330,9606,9646,15544,9418,34036,32104,6072,29840,51915,27812,20105,20352,2188,4773,3160
329440,71504,11160,5238,26653,9040,7298,8685,52551,31200,28566,9509,29641,22292,33221,8421,25115,18737,11688,15956,6976,11646,10091,23943,10558,38743,29775,8011,26484,54849,28054,26598,27690,1190,5266,3852,62615,12005,6241,20676,10842,8560,9224,60701,34137,20623,9768,22925,23185,32867,12361,17778,24037,14932,9669,6594,9353,9514,17145,9622,34256,34874,6113,26308,51228,27698,18085,19876,1722,3429,2383
329844,68928,11225,4749,28668,5896,7245,10003,52590,31145,28582,9882,23820,23042,31759,10878,25650,19146,10772,16564,6456,10694,10345,24075,9918,38932,27692,8018,28767,57730,28294,29139,29587,1490,5250,3957,60622,12358,6414,22339,7905,8311,9339,60467,35803,19569,9888,23799,22283,32911,13268,16942,23670,14496,9796,5164,9177,10034,15917,9903,33534,35324,5629,32798,57267,27399,19889,21389,1672,3309,2842
330324,70266,10669,5125,24810,10068,7593,6478,50802,29451,25049,9578,26369,20873,34660,7827,24685,17981,9428,15358,6857,11339,10406,21120,10226,36770,28515,7371,26708,50750,28779,28179,26742,1564,4953,3645,60507,12101,6370,17561,11171,8321,7580,57189,30913,15584,9770,21007,20786,32953,10659,17583,22094,14019,8768,6512,9818,9778,14803,9697,31682,33928,5961,25660,45889,26152,18692,17697,2031,4675,2851
333330,73225,10842,5999,27957,9481,7392,7182,50374,30295,26962,9468,24739,22743,31476,9859,26011,17439,11516,16002,6239,11124,10624,23594,10850,37916,30588,8679,28162,59525,28933,29765,28188,1542,6234,4441,64459,12328,6644,21486,12172,9116,7504,59380,32877,17961,9870,21342,21642,31816,12994,16669,22606,14826,9562,4775,8431,10192,16195,9817,35135,35630,6414,28438,54693,29101,21402,20444,2575,5287,3103
334635,74448,11291,6005,28534,11450,8018,7435,51902,31173,30726,9860,24877,21858,33256,9990,25949,18859,11873,16638,6022,11641,10788,26190,11380,41873,32070,8597,28921,59591,33576,29989,29310,1357,5951,4317,65178,12304,6530,22617,13771,9664,8474,57978,35174,21642,10382,22188,22307,33558,13411,21266,22386,15485,10391,5029,9377,10369,17478,9965,36555,36908,6572,30087,55554,34046,23870,20719,2039,4596,3122
336841,70845,10758,5407,28009,9399,8118,6727,51901,30159,28103,9949,25291,22361,29711,9761,24219,18432,12430,16686,7422,11431,10690,22789,10106,40749,29646,8150,28148,57741,28543,29022,29368,1702,4224,4247,62619,12081,6478,22256,9063,8807,7262,58448,33874,16608,8915,23154,22705,29382,12994,15523,22957,14785,10815,6225,9325,9399,16344,9565,35888,34253,5888,28696,53638,28216,19678,20785,1894,3716,3014
339847,73646,11234,6179,29482,9709,8614,8039,52390,32107,30532,10673,28696,23777,34264,10889,25787,19547,13834,16912,6746,11764,10521,27323,10842,43163,32268,8663,28298,65408,32590,29603,30311,1831,3125,4521,64942,12397,6664,23406,11165,9954,8196,61285,34621,21498,10257,25446,22643,33762,14020,17635,24716,16178,10362,5670,8715,10080,18292,9932,38858,36745,6257,29920,60099,29201,20157,22350,2797,2752,3158
341834,71788,10989,5672,29067,10296,7521,7563,51532,28483,30521,9854,23417,19390,32250,9528,23344,18307,11029,17057,5626,11965,10564,24054,10935,39051,29034,8572,29695,60996,30072,27262,28726,1196,5164,4235,63402,11830,6596,21084,12127,9701,9102,59051,30724,21494,10055,18248,18695,31791,12263,16927,22582,14650,10978,4707,10816,9685,15293,9584,34766,33863,6344,33828,56661,28565,19927,21203,1759,4531,2690
342129,71849,10927,5665,27374,9796,7410,6927,50894,30511,26754,10007,26733,23057,33988,9086,25554,18676,10868,16311,7550,11779,10436,22583,10395,39525,28297,7979,28868,55692,28375,29200,28582,1264,5830,4054,63276,12252,6559,22555,12261,8938,8076,58156,32918,20707,10353,20033,21613,33085,11722,18650,22807,14425,9703,5685,10081,10110,15752,9764,34679,33848,6170,30028,53554,27137,21099,20378,1549,5656,3024
346137,71461,10641,5763,26736,9752,7559,5942,49792,28511,26550,10334,23567,21479,34033,9291,24994,18736,12713,16891,6898,11850,10474,23354,11189,40881,30087,8538,28541,61034,30625,29836,28530,1870,4957,4034,63895,11796,6380,20175,11571,9369,7718,58021,31277,18684,10422,19382,18929,32744,12444,17484,22720,15988,11126,6102,11088,9884,16210,9974,34734,35981,6168,31110,53936,31178,21301,20639,2002,4858,2950
346945,68610,10832,5253,26256,7748,7354,6793,51327,29272,28449,9790,25166,22191,32249,10523,25033,17699,9903,16149,6160,10739,10159,21400,9556,38718,26822,8639,26190,58092,26572,28205,27776,1562,5603,3847,61389,11580,6301,20154,7579,8141,8273,59546,32290,18904,9305,22724,21553,31369,13343,16482,22242,14479,10479,5324,9435,9390,14556,8807,33625,31835,6315,26826,53937,25366,19951,19729,1783,4419,2486
348545,74170,11276,6075,28703,10211,7987,7872,51931,30988,28183,9853,25902,21791,32578,9998,24215,18947,11986,16596,6960,11882,10381,23623,10884,41100,28847,8464,28995,58472,30981,30192,30229,1593,5870,4461,64217,12438,6580,22290,11671,9747,8960,58850,34730,18313,10026,21592,20242,32932,13196,16784,23826,15317,11268,5984,10797,10337,17885,10024,37839,34236,6325,31107,55519,29961,20869,22905,1643,4198,3204
349244,69221,10464,5119,25904,8583,8170,6501,51452,28315,30298,9487,25789,19268,27238,6664,25881,18371,11399,15483,6304,10324,10010,22807,9349,38847,27702,7767,26843,54672,27296,27525,28259,1632,5161,3924,59508,11896,5973,19203,6878,9120,7228,60140,31632,21829,8865,22042,19347,29294,9721,17828,22331,14633,9683,6042,8059,9047,14508,8662,31978,31729,5809,26487,49889,26062,18415,20090,2007,4687,2430
350330,69529,10885,5735,27822,9150,6948,7972,51092,28777,27269,9824,30294,23138,32789,8968,26160,18231,11118,16872,7218,11569,9275,23475,10791,38782,27411,8209,26925,56164,27231,29139,28238,1611,6278,4400,62606,12114,6541,20573,10122,8195,8302,57482,31011,18774,9544,20471,21864,32084,11597,19073,23049,15126,9353,5929,9229,9174,15177,9796,35680,33900,6241,26179,51853,26175,20699,20186,1608,4974,3118
351938,71773,10640,5173,25763,9446,8066,8299,52397,29535,29914,9954,29241,22643,34575,9463,24852,18665,10814,16053,7061,10929,10118,21052,9987,37265,28763,7757,25825,54988,28732,28674,26623,1150,5898,4456,63250,11750,5806,20067,11367,9083,8787,61566,32344,20674,10043,23514,21433,32512,13149,18028,23744,14261,9978,5160,10011,9987,15349,9243,33181,34462,6046,25470,48948,26119,20778,19630,1409,4755,2960
352132,70993,10924,5166,27026,8828,7822,8528,51464,28552,28013,9888,24485,21111,34043,10046,24918,19293,12137,16021,6535,10874,10310,22688,10032,39181,29188,8176,27638,52406,29987,27768,28650,1560,5897,4318,62619,12204,6386,21632,11006,9246,9194,59776,32014,17972,10237,22258,20299,32911,12584,16898,23924,14651,10909,6233,10360,9817,17167,9657,36057,35342,6018,31063,50896,31193,20366,20670,1839,5671,2992
352738,73017,10762,5321,27554,10150,7608,8463,52849,30082,30740,9194,26233,23029,30672,9824,22176,18797,10950,16317,6723,11364,10459,23840,10661,38838,28656,8407,28274,56307,29129,26758,27937,1588,3785,3989,64763,11918,6200,22365,12062,8718,8580,59469,33479,19613,10205,22453,22509,31748,13789,15989,23525,15220,10134,5717,9755,10003,16110,9530,35528,35064,6277,31535,55415,29739,18379,20405,2239,3208,2799
353740,73364,11239,6072,27675,11543,7849,7385,51910,31169,29225,10252,27324,20892,34443,8664,23484,18480,11890,16677,6977,11768,10420,24172,10956,40117,30356,8419,27625,57722,30321,29508,29264,1745,6452,4506,64105,12406,6568,20538,13355,8754,7532,59509,36059,20662,10583,20512,21115,33439,12717,16634,22348,15013,10105,6782,10364,10473,16027,9790,36306,34764,6438,29512,53185,29453,20742,21557,2468,5925,2980
355239,73253,11228,6203,27638,10787,7815,8329,52110,29004,27781,10284,27692,22905,34764,10814,26220,19617,11565,17334,7365,11807,10502,21685,10768,38888,29683,8821,28276,64301,28645,31009,28501,1684,5286,4379,63975,12377,6567,21461,12098,9634,8875,59726,34703,22114,9989,20985,22333,33593,13656,18789,23924,15134,11296,6421,9612,9907,16320,9804,35230,35257,6461,28806,59457,29134,21875,21907,2347,4229,3063
356948,71851,11210,5911,28604,8275,7530,6723,49487,28017,27514,9680,28636,21288,33613,9443,24993,18195,12864,16965,6263,11717,9641,25905,9810,42561,29812,8690,27303,62992,31064,30085,27069,1419,5873,4359,63630,12189,6630,21021,9598,8719,7956,59941,31850,21946,9839,21585,22371,32895,13090,21276,23512,16164,11521,7062,10697,9330,17755,9678,38682,35858,6311,28660,57476,32275,22422,19531,2254,4770,3251
358144,74276,10927,5959,28637,10702,7945,7547,51014,31248,29921,10196,25493,22135,30857,9701,26710,18471,12008,16328,5626,11364,10775,23729,10831,40266,30857,8585,28987,60586,29976,29806,27949,1458,6135,4197,63662,12369,6438,21253,11905,9421,7834,59170,35097,21175,10200,22671,21138,32398,13079,20891,23369,15562,9680,4600,8367,10591,16005,9945,35264,36612,6358,29396,57899,30387,22577,20062,2563,3550,3211
360030,73335,11332,5939,28287,9195,8489,7942,49892,32968,28443,10304,19012,21508,32432,9434,24757,18933,12827,16722,6863,11795,10449,26304,11242,41312,32474,8136,28212,58516,34666,29121,30057,1232,2694,4396,63977,12333,6475,21542,11770,9979,8285,57347,36166,18667,9690,19210,20034,32307,12539,19658,23709,15447,10935,4443,10372,10198,17537,9989,36798,37122,6234,29296,54235,32579,20686,21862,1699,3712,3171
361234,71214,10993,5538,26311,10455,8028,7141,48522,30428,26800,8874,26375,20527,33870,6888,25075,17971,11350,15781,6336,11637,10293,23939,10655,38722,30566,8276,27219,56306,30707,28992,28530,1499,6109,4197,63540,12072,6474,19474,12188,9232,7688,57047,32370,16879,9955,17650,19362,32781,11008,16887,22437,14708,9894,6258,9041,10302,15154,9733,34484,35202,6441,26973,50593,30139,20106,21304,2010,4481,2456
361941,68249,10607,4850,26219,8566,6594,8342,50020,26741,25999,8986,26858,20779,31217,9776,25093,18261,8999,15997,5662,11732,10131,21935,9799,37664,27078,7768,27681,47787,27044,28758,26402,611,6271,3984,58831,12096,6210,20098,6712,7591,8850,55390,30914,19715,8464,24368,20606,30811,13105,19293,22619,14253,10095,3834,9902,8946,14985,8836,33060,31579,6167,28235,49942,27160,22493,18347,789,5599,2830
362034,73115,11447,6143,27430,10077,8159,8425,52436,29479,31216,10382,26509,22224,33100,10694,25203,18505,12173,17064,6539,11669,10575,25652,11043,40872,30998,8672,28644,61236,32259,28570,29889,1619,5909,4337,64458,12140,6406,21489,12493,9679,9082,60421,34115,20869,10331,20934,20385,32280,13701,16858,23539,15884,11123,6320,10511,10507,17816,10021,35526,36741,6280,33211,56994,35048,21240,22364,1775,5731,3169
365343,71390,10945,5545,27723,8984,7192,7475,49569,28804,27924,10075,26874,20755,32716,8957,25498,19333,11233,16573,6746,11649,10204,23508,9918,39217,29531,8113,27802,55037,29410,27899,26549,1121,5140,4191,63265,11992,6295,22538,11270,9229,8064,59618,28977,18880,10078,23154,20231,32887,11936,18385,23329,15601,10910,6129,12117,10032,16139,9692,37307,34049,6202,29049,51314,27135,21397,19294,1026,3822,2833
366042,73705,10944,5952,26907,11063,7410,7659,50964,30743,28821,9080,25169,23324,30791,10504,24782,18679,9591,16384,6732,11440,9830,21391,10302,39103,28015,8431,28799,56372,26377,29231,28238,1152,4253,4126,64170,12020,6429,21481,12183,8843,8344,58101,33564,20193,9727,21159,21869,32223,13238,16561,23171,13906,9801,5552,9291,9788,14225,9584,33310,33490,6305,30341,53361,23824,20194,19343,1505,3553,2939
366446,73720,11327,5409,28384,10608,7874,8738,52717,29685,30627,9867,28965,22850,34310,10310,26025,19311,12206,15700,6839,11365,10646,24058,10830,40857,30705,8356,28102,59722,28673,28800,29314,1219,5326,4233,63417,12002,6514,21325,11484,9605,9823,61668,34224,23117,9992,24651,21813,33602,13759,18422,24024,15949,8698,5509,9252,10203,17509,9997,35304,35989,6113,30052,57094,29458,20303,21037,1661,4840,2519
368551,70924,10599,5311,27890,8176,8449,8139,52297,29497,30430,10233,29593,22055,34811,8777,25985,19366,13921,16456,6893,11417,10604,24987,9929,42333,32136,8316,27169,63463,31914,28678,29093,1533,4952,4343,61506,11879,6496,20101,8224,9318,8739,62071,32471,22304,9667,22515,20831,33358,12271,20250,24208,15887,11138,6733,9776,9569,18247,8942,38340,35481,6191,26817,55204,32605,20615,21615,2514,4470,2901
368753,69079,10509,4896,26122,7662,8022,7487,50901,30492,26857,9254,25924,20364,32948,7254,23981,16968,12772,15454,6383,10166,10509,25303,9995,39615,31498,7233,25812,55714,32502,25587,27275,1385,6765,3532,60084,11783,6383,20327,8517,9373,8543,59229,31749,18950,9450,22435,18138,32617,11780,17576,21415,16019,8432,3629,9001,9831,16825,9569,34513,36754,5940,22634,50557,28927,17522,19887,1753,4508,2177
371843,74262,11162,6091,27361,11123,8155,6038,51251,28878,30823,10077,25341,21332,34859,9257,27125,18455,12133,16845,5892,11396,10773,25770,11373,41107,31437,8824,28685,59530,31778,30582,30001,1831,5415,4618,63497,12302,6638,20029,11583,9350,7407,58226,32991,21323,10190,23799,20722,33095,12186,20517,22816,15892,10567,5395,9668,10305,17295,10110,34449,36270,6335,29827,53831,31316,24926,21083,2452,5686,3126
376247,75762,11434,6284,28679,11336,8295,6992,50849,30070,27700,10082,27590,23438,33676,9230,26458,19131,13415,17241,6987,11680,10879,26586,11554,42740,32512,8844,28630,65543,33081,30551,30509,1713,6269,4572,65074,12555,6668,21720,13096,9833,8303,60918,35466,21698,10384,23250,22538,32876,12431,19598,24059,16261,11060,5043,9368,10673,18377,10161,38091,37484,6639,28827,57874,33291,24154,22951,2100,5699,3263
377451,71954,10720,5607,26089,7912,7181,7274,50803,28346,27880,10060,28645,21441,34357,9280,25127,17909,11971,16430,6444,11486,10226,24287,9785,40708,29170,8350,27706,61235,29006,28843,27769,1739,5956,3896,61545,11969,5986,19250,9264,8139,8290,58994,32487,20884,9534,21016,20900,32791,13052,18511,22455,15464,10301,5879,9244,9648,17316,9022,36642,34574,5943,26746,56705,28740,19909,20910,2388,5465,2890
378756,72334,11088,5685,27552,10502,7800,7233,51406,30486,28066,9540,24306,22813,33316,9148,25103,18954,11231,16331,6820,11877,10361,21896,10393,38042,30082,8553,28135,56989,30538,27953,27575,1470,4788,4115,63299,11951,6497,21464,10195,8840,7398,59015,32116,20470,9561,17882,21869,32449,12108,18660,23251,14034,9993,7123,10419,10012,14877,9568,34582,33929,6296,29417,53662,28188,19862,19397,2359,4377,2668
378857,73769,11037,6068,29152,11022,8311,8218,51968,29501,30668,10128,29011,21845,34505,9587,27054,19059,12250,16935,6663,11747,10547,25377,10946,42155,31221,8585,28912,63283,33206,30495,28717,1328,5735,4370,64890,12229,6559,22227,12197,9955,9132,59451,33713,22684,10101,24398,21625,33338,13406,20919,23374,15144,10365,5821,10342,9758,16200,9899,36882,35457,6446,31032,58396,31072,21210,21080,2429,5145,2998
379657,73078,10699,5569,27673,10953,7480,7310,51222,28848,26153,10668,27031,21970,34128,9033,26228,18633,12251,16604,5676,11234,10338,23302,10978,39675,29715,8387,28033,61479,30692,28449,25481,1767,5696,4064,64323,12194,6347,19421,13830,9289,8307,58130,33047,18486,10683,23437,20810,33781,12631,20050,23487,15598,10666,5223,9736,9748,16893,9891,35419,35019,6422,26971,52613,27152,21552,18515,2027,3421,2723
380036,71933,10876,5513,26152,10026,7570,7279,52062,28919,29278,10316,28498,23106,34372,9944,25597,19204,11045,14805,6498,11147,10479,21431,10527,38353,29502,8108,27403,56332,27172,29489,27728,1511,6193,3973,61109,12066,6412,18910,9750,8817,8606,60015,32792,20086,9954,20350,22655,33344,12985,17908,23560,14974,9520,5769,9724,9788,15662,9572,33928,35726,6275,28530,56545,27065,20874,19627,2273,5059,2526
381038,68453,9834,4867,25630,7126,8130,8381,50462,27987,28562,9656,29011,21429,33969,9329,25139,19106,10712,14308,5710,10396,9863,19216,9256,35950,28737,7903,25247,53400,27477,26443,25077,1508,5701,3409,60891,11683,6110,19617,9909,8849,7555,59998,32435,20449,10266,20193,20616,32946,12636,18549,24095,13553,9700,5217,8772,10071,14885,9332,33804,34578,6348,25716,48852,28058,20993,19652,2467,4003,2720
381543,72664,11149,6065,29083,10702,8074,8409,52099,30141,28192,10053,25690,23508,34649,10069,26306,18863,12375,16883,6096,11613,10389,24847,11106,41214,30949,8680,28769,62823,29699,29971,29278,1914,6329,4254,64121,12426,6580,20757,12112,9254,8639,59448,34070,18921,10214,21660,22687,33964,12833,21140,23814,15714,11408,5043,9783,10212,16895,9994,36310,36035,6574,28516,58574,30373,23651,21368,2010,5455,2973
382242,73438,11140,5407,27652,10116,7737,7754,51601,27075,29240,10232,22801,21566,34436,9808,25902,18358,10836,15857,6314,11026,11016,24149,10300,39187,29531,7872,26752,55222,31275,28355,28415,1723,6811,3662,64316,11989,5889,20532,12373,9037,7620,58456,32806,20162,9982,24646,21019,32991,12467,20478,22726,15014,9939,5505,9176,9869,15410,9503,34299,35824,6266,28214,53485,29752,22298,21170,2271,5121,2300
385046,69734,10593,4910,26034,10023,7226,8858,49226,27146,25923,8772,27143,21666,30476,9170,23206,17751,7530,15232,5437,10846,9797,22212,9969,35867,27092,7455,27028,48930,25159,26353,27449,974,5165,3611,61663,12215,6153,20537,13341,9479,9471,53925,33124,18226,9888,21701,19491,29079,11884,16530,22358,12386,9492,4692,9030,9714,15529,9242,31648,33357,6402,29219,51925,25217,19673,20259,1630,5061,2702
385450,70051,10624,4973,25738,9491,7424,7521,51370,28029,29383,9205,22702,21750,33439,8682,24067,19207,8518,15694,5648,11053,10181,19339,10033,36345,27411,8036,26284,50273,27501,27742,26732,1515,5445,3442,60773,11150,6362,19521,10376,8602,8583,59134,29408,20414,9775,21952,20859,33147,12556,17263,23302,13116,8859,5147,9224,10353,12983,9591,32623,33698,6330,27895,52222,23881,19063,18891,2359,5303,2252
386250,69650,10763,5234,28816,8547,7812,8304,52519,28519,31257,10367,27402,22508,35113,9647,26981,19212,11943,15774,7084,11673,10404,22582,10008,37903,29804,7981,28324,60889,29325,29059,26717,1153,4937,3967,61609,11849,6438,22020,9457,9141,9662,61585,32455,22634,9848,24172,22974,33473,13567,19701,24463,14899,9845,6355,9735,9798,14677,9506,33272,32869,5987,29775,58571,26823,20840,18343,1490,4639,2951
387959,71447,10903,5439,28121,9002,7338,8494,52079,30250,30526,10073,25585,23096,31795,10366,24606,18464,10526,16253,5361,11388,10231,22161,10550,40252,27002,8124,29056,56988,27139,28626,28303,1523,4366,4064,61674,12261,6208,21436,8847,8094,8794,60091,36419,19702,8651,20640,20818,30862,14106,17649,23986,14288,10358,3979,9225,9901,15801,9513,36058,32838,6007,29359,53465,28082,21531,21892,1814,4271,2719
389357,74443,11227,6112,30037,11062,8684,8394,53121,28310,28078,10763,27931,23162,34717,9987,26999,19470,14138,17349,6578,12114,10577,25304,10976,42427,32428,8495,28897,65387,32046,29933,27955,1800,6413,4413,64856,12414,6606,23336,11506,10307,7851,61980,32021,21677,10306,25647,21676,34125,13041,20396,24078,16412,10740,5277,9752,9623,17879,9941,38205,37347,6398,28285,59539,34054,23880,19944,2245,5275,2951
390645,74461,11390,5931,29023,11598,7080,9330,52576,31659,30272,9522,27867,23012,33341,10086,25120,19545,11840,16926,6607,11882,10481,24766,10754,41239,29657,8541,29024,59526,28396,29761,28953,1670,6151,4191,64743,11996,6559,21900,12998,8634,9484,59344,34878,19116,10110,21631,21936,32567,13670,16591,24192,15157,11099,6413,10033,9954,18064,9928,36764,34995,6372,30142,56958,30344,21039,22068,2720,4183,2714
